,r,K,v,SSR
0,0.4720442146773021,98.22257905907537,2.4155775673205455,11.450349012262459
1,0.46450038809987376,96.40333802478362,2.928977053917412,15.919754339965134
2,0.4721019131106106,99.99999999999999,2.425886361627502,18.271416938754697
3,0.45708399833499863,95.2797749361524,3.685668248375325,12.243603148091374
4,0.46568757958568646,99.42996866711142,2.508053987048803,24.989209638200414
5,0.4683429814298771,99.99999999999999,2.5585847665560673,14.21277800688692
6,0.47585058586856915,99.99999999999999,2.276333127748173,5.9094941846766575
7,0.46310116652288313,99.99999999999999,2.675939694325587,10.85310106512561
8,0.4620525854794178,92.02585951755839,3.776682514416609,9.27700758564559
9,0.4689215560667329,95.96483684797154,2.852907688513959,5.342226848159631
10,0.4761389831540397,99.99999999999999,2.2583095216628957,8.708230896824427
11,0.4624388829277491,99.99999999999999,2.732722204586215,6.374208468883151
12,0.46134678438592963,99.694177209216,2.818405287741367,11.756241968359069
13,0.46924214745793646,95.9920107038811,2.615806843615404,4.514070039614182
14,0.47128285041249546,94.37391314900854,2.9159167285323857,19.309946138385204
15,0.4728286277839466,99.95872381724942,2.3127634509113033,6.308129785066258
16,0.4666974450691317,92.62681920922488,3.2273135049112,6.372155207833028
17,0.4832690550122809,99.99999999999996,2.092459095930765,14.532816686253284
18,0.46357448232512977,94.64706433937194,3.682541343567079,11.109249806001952
19,0.47395284483199984,99.99999999999999,2.466823409784886,9.570071200438155
20,0.46975410530649414,98.27768773697565,2.7392548498646665,23.346787474304556
21,0.45614092232638015,97.09116194679443,3.4503634062321327,0.7451919482537459
22,0.4768053147307802,98.56843558103172,2.5024373901045065,21.030083532012032
23,0.473098382958961,98.19717713515773,2.772407330845916,5.048028500124401
24,0.4625193636940961,99.99999999999744,3.00299822791604,6.86830515775931
25,0.45784548696540817,98.19630160594878,2.7991318016488473,6.569905914221807
26,0.4722252112551617,99.61142004506975,2.6996003385990273,5.805450881183802
27,0.47378977403740696,99.99999999999999,2.303144138939212,29.293295006938173
28,0.4789747397714633,99.99999999999999,2.2822414641150433,7.153731056346058
29,0.4639374415250288,99.99999999999997,2.887908334943611,13.831694431094057
30,0.46547010278071166,98.08179946267647,2.6485956155651595,15.469326171985433
31,0.46458086937061654,97.73456942255399,2.9146581434758727,4.013041578286254
32,0.4660739101024871,96.48181819287302,2.71840633971038,5.703084167514729
33,0.4759832673796938,99.99999999999999,2.5374376267223417,5.277758160670382
34,0.4759269648537797,98.4793764745931,2.510255742210668,9.46294997885855
35,0.4787834411830204,98.96298975800119,2.279871738248205,28.307476095894305
36,0.4777135580568609,97.98015848868333,2.32846969345158,2.328117327289871
37,0.46859091420430204,95.94273091724311,2.8456371330790566,18.141575694555605
38,0.46729283170148755,99.99999999999999,2.585563740966233,16.757514605194824
39,0.47069800193569944,99.99999999999999,2.631380175989693,11.143140566490125
40,0.45868201373467477,93.2439131071428,3.5734890952089016,7.544781719358655
41,0.4719400352370769,99.99999999999999,2.494954180510699,13.319388739829671
42,0.47552258998577895,99.99121214746573,2.4377682799960634,7.129426399234784
43,0.46467168638881123,98.20382300551991,2.77295615591481,9.7132399686294
44,0.4675616971879019,99.99999999999999,2.4195667868627653,14.909841315745565
45,0.46531952357766304,97.60690041011561,3.020492120637142,23.58782658848454
46,0.46670275403272493,92.98709351975842,3.1848776797726344,3.5889472960965225
47,0.4752844040648135,99.91878271168018,2.256188974384384,5.842432079116183
48,0.4632758778353982,98.44931985507054,3.14436253489337,7.090092474448441
49,0.4723702108485617,99.99999999999999,2.4525004979295293,3.0357233922245603
50,0.4735441857381621,99.99999999999999,2.345874724018813,7.5681961686085355
51,0.4624991716270654,98.47600501402009,2.7342916275193256,17.609460350875057
52,0.4626337981611964,95.68153537352278,3.015427300413064,5.273288139824702
53,0.4696134265436176,99.59654032599195,2.6374239618137585,3.554922702297204
54,0.4885289193101403,99.99999999999999,1.9844725801195005,11.761607864587099
55,0.46395787355020424,99.99999999999999,2.8378151835854966,13.486026122390225
56,0.4746996011451778,99.4616503113577,2.2332038804264718,12.417541107479465
57,0.46654429019027344,99.99999999961086,2.6501473753487566,21.79379325858381
58,0.46589962641100124,98.2499983570156,2.8791288515708384,14.521540285395018
59,0.4777240639302467,98.41616200496766,2.272789598475073,29.54773626587792
60,0.4707643332079888,99.99999999999999,2.4592931314368194,10.218142974324184
61,0.4626380619499028,97.13924757830819,2.9440745111542395,10.376584925809402
62,0.4726372812817373,99.99999999999999,2.305113670485017,13.879686017527915
63,0.46343166052690227,95.70873763152605,2.777436434863349,4.843772094859194
64,0.46353675006058065,99.74667036763086,3.1059521260774168,7.793769545937072
65,0.4674547457352655,98.60904982078738,2.6233346102254744,10.743868292294216
66,0.4665259899870991,97.87417281932956,2.921659540088326,9.731444947155806
67,0.4679072325526128,98.15975547724075,2.693036244409184,8.617849413161567
68,0.46487786974720724,99.35010575413548,2.660069037077821,12.860469016450502
69,0.4695251118208328,99.99999999999999,2.413006660537017,4.728499190064403
70,0.4623592498392606,97.78895397540748,2.8854614805592638,3.609033770179816
71,0.464541574468208,98.31530942247942,2.6042365880655893,4.678503749872933
72,0.4721429939285807,97.7492211624018,2.66294410696336,10.942328521138153
73,0.47691080326588375,99.99999999999999,2.302194103823354,38.17644815074886
74,0.46631684731631046,99.99999999999999,2.52420002286958,1.3768380433993657
75,0.4609078731117303,99.23174054446484,3.0399209081642717,6.606410456019876
76,0.46524844084059647,95.59058579218151,3.104371120137531,14.82742702231653
77,0.4759534150555581,99.99999999999999,2.3731632430765144,12.640995645222473
78,0.45860264192928296,99.99999999999999,2.914552000110869,9.711704257370931
79,0.46931318889455576,95.59341851718436,2.9997416902778657,11.427436445314376
80,0.45822279550411726,99.99999999999999,3.0899800158843314,21.963368793937175
81,0.4686413706373002,96.3394497066838,2.865645459702291,16.1888093609329
82,0.462166220520249,99.19083440565748,2.729282175869857,7.977508124127612
83,0.4755347975428877,95.39843883646178,2.5969853765718613,15.477158579705748
84,0.48114224735723693,99.99999999999999,2.288568818210402,3.4869949047358806
85,0.46575683668888246,98.94373155622424,2.6982831488764867,5.237744538961042
86,0.46985400505722635,96.42700609081731,2.697957851459567,8.388660623200881
87,0.4790257838113477,99.99999999999999,2.1913691356847154,22.00192553128418
88,0.45680370191826536,97.85695241358984,3.462409616245866,16.29056592632364
89,0.4684042092090911,99.99999999999997,2.4181084431414774,6.659817776930774
90,0.4821208270811483,95.92151657305504,2.3837523023995986,9.653434684474542
91,0.4678266609704774,96.06180420087291,2.709023498141632,7.442032356060825
92,0.46608491815931785,95.49321285257386,2.654069301018951,7.121192857802013
93,0.4710649567253408,99.99999999999999,2.6594364421018257,9.303670425953174
94,0.46304954487549105,92.57994602792542,3.8209604540375284,20.729771438191072
95,0.4602086528585457,96.89887208690645,3.135618224306483,21.91221188572692
96,0.46378679256123784,99.99999999999987,2.7089097028898945,8.162430183594998
97,0.4627126764356682,99.31492867656603,2.976573016961552,21.349547480460156
98,0.46997245384436953,99.99999999925559,2.4871647703999735,15.518702352221702
99,0.47404933658696125,99.27675535121243,2.401871298090262,5.20136812993083
100,0.47237450343697335,97.75405090188835,2.531892943166014,6.875543729721798
101,0.4718494240648692,99.99999999999999,2.443534930547967,9.696923970030035
102,0.4808396555658884,99.99999999999075,2.3242398106769393,5.502279832366934
103,0.46798633101084774,96.60818318612586,2.6298123700211207,12.357780099598639
104,0.47774342591249114,98.2552627843516,2.401572991481064,4.97024268079484
105,0.4704052548250814,99.68864699852247,2.527886547586978,24.15537067564169
106,0.47402260332745116,96.35746395601718,2.6546812063702556,12.085302935953068
107,0.47185326884028317,99.99999999999999,2.3991955922533394,5.951930175673548
108,0.46738106723311923,98.67340422387831,2.6139317552927563,5.280021161565582
109,0.4654174405098935,97.51846884482853,3.1531217499732977,16.085647823537254
110,0.45939433443042965,99.99999999999999,2.8269525649979634,5.354016300110449
111,0.46281869603585934,96.97437809884873,2.9492815324613484,35.50727100116617
112,0.48004578030552714,99.99999999999883,2.1103863261619766,14.261279177781859
113,0.46702960124143605,99.99999999999999,2.4783611262125183,11.768378332718303
114,0.47191038024331416,95.3399968476956,2.6153389220151837,13.682198244034648
115,0.4674136009229373,98.5456845694766,2.6198820010488713,20.099564814200576
116,0.4763768711668971,99.99999999999999,2.2898421045610324,15.845650572910758
117,0.46155991236315835,92.81584341420499,3.5277228486271874,7.332037727486269
118,0.4708059739403203,99.99999999999999,2.495520104546858,10.057276752340915
119,0.4709969303754353,99.99999999999999,2.4712028656437317,31.9546856921662
120,0.46616144164995893,98.49793804348042,2.681202079668998,19.541305289895483
121,0.4631269482547438,96.47686649290554,2.82115386509424,19.631905718898533
122,0.463143688344915,97.92354728319575,2.879643146355503,15.972133786098045
123,0.47001844499688794,97.9140658797518,2.6669170560644635,18.443041749144584
124,0.4723255437332765,99.779653718419,2.243528902703389,1.2939729357134344
125,0.46840369745818944,96.62323449219485,3.0529582950976297,11.827272452486568
126,0.47250407251418647,99.99999999999999,2.291501293163427,12.330185646088921
127,0.4584665036846529,99.99999999999999,2.837307584295109,6.139293438287903
128,0.4705599748464807,95.21950610822586,2.731277247814613,8.484154877794122
129,0.46702213482102645,97.6470149104829,2.818349662734396,15.977783366664184
130,0.47172960303858835,99.99999999999999,2.287188516804553,10.58087412074637
131,0.4786435576869238,99.69251254096785,2.1698408948937296,15.714791027406894
132,0.45663682103627795,95.29950604802133,3.4398508606359757,5.602430716792832
133,0.47147894414976993,99.99999999999999,2.479825133480812,19.25992445463573
134,0.4580020948572713,96.61172844275723,3.264194971061297,14.746397677573013
135,0.4581709486286737,99.99999999999999,2.9237804885391565,12.882295049282199
136,0.4674243117607638,95.94395253649192,2.8219728683947762,21.274143587522705
137,0.45951858696048836,95.84908770440167,2.968816170786511,19.006183732628262
