,r,K,v,d_A,beta,alpha,SSR
18,0.6931960378139007,99.0907215780588,1.127256169168889,0.14147942000038805,1.0618926913930738e-17,0.8387098514797554,134.83195360252464
19,0.7760312788195014,100.0,0.8742337403607057,3.9999999999999094,0.03281958296843706,0.6955965633297951,60.79344791187509
20,0.6916392393456199,100.0,1.107036156235438,0.7187213817729804,0.020950035752348207,0.7128680596707934,145.98669794928225
21,0.6992526741345485,99.1026856844008,1.092385184013258,3.1108172838201713,1.2604441173415168e-30,0.6641949321871662,116.0418013433431
22,0.6587879880292731,98.87661998842292,1.2570364812037678,1.0105259617174376,0.17699064548189353,0.864271673946794,187.57618008976925
23,0.7091552754200195,100.0,1.0789937003699168,1.9966678216389464,0.06337126157336308,0.7346782420193261,159.7897306694913
24,0.6637995851575941,100.0,1.1977643652979255,1.32309229287116,0.10921529531929779,0.7830244027385124,118.02104512303097
25,0.6575640049961121,100.0,1.28874601588171,3.9999999999983094,0.037012999387453144,0.7002024868924349,146.01194234810333
26,0.7265985868410695,97.3832801165599,1.069226989798771,0.7727436994222546,0.04575815797334547,0.744179496549427,115.14875797928961
27,0.7328452677634901,100.0,0.998264121124414,0.6082216634153402,0.045452638396353155,0.7529244375391457,233.86674543878684
28,0.6902061334840182,99.44828716711427,1.1491360858141255,0.7808740795432082,0.03834200935172935,0.7284053150015647,83.29737347689316
29,0.7047612819364415,100.0,1.0900326975869437,3.9999999999999982,0.021041539189513146,0.6741653530474805,235.55242271571953
30,0.6671615570362154,99.05924028216614,1.251540878721032,0.6220275804815542,0.06735670855618923,0.7912238864819785,240.04285488746788
31,0.7484526552232343,99.94667396393176,0.9444935956260192,3.9999999999987232,0.01806296869756519,0.6767445543216192,260.2332312950993
32,0.6990282995224818,99.20777956330208,1.131275657253366,3.999999999999998,0.08307944982143806,0.7391019972148601,156.51550271113274
33,0.798716698518331,99.99999999999146,0.8539598093529226,0.17963133338905862,7.654030679442052e-19,0.7964393401804851,75.2496397525667
34,0.6768188893698855,98.6921084866811,1.172844339790656,3.8676093934372777,0.002884333818719926,0.6555877488788424,123.36726506909687
35,0.7229919173784246,99.94854940543202,1.0143212172893266,3.999999999999999,0.04656847295804398,0.7076263758609669,140.02082828494824
36,0.7106656997603571,99.31244297551392,1.0544464078410625,1.2299444096814194,0.0002124421106251838,0.6764896480565171,200.51515565704918
37,0.7038429957176794,97.68797763047898,1.1323454013087786,0.8651375847638105,0.02695101234824343,0.7188024390633201,332.58952107377047
38,0.6822203043621251,99.19641518755807,1.17024371207823,0.11882899879399816,0.035967151828833796,0.9056421196100122,114.71033810462428
39,0.7065131066430729,97.52560523690774,1.1583080357120512,3.9999999999999996,0.026681637873287728,0.686316875795916,171.00676217569884
40,0.6801441808495197,96.27375475386756,1.265187469549227,0.0729432413334598,0.06933732074880913,0.9713292143688379,133.7039636922732
41,0.710652867532654,100.0,1.0717038754203598,3.9999999999946794,0.00253802972896852,0.6604535180053908,206.6366425467267
42,0.749440817877252,98.43192655880893,0.9640689567490076,3.999999999999914,0.025602174587515413,0.6860610725879442,258.82632126012527
43,0.7835633866087316,100.0,0.8803017683997263,0.8014430406110605,0.07575204436510155,0.7763890347687307,142.0187712464666
44,0.6626717199321923,100.0,1.2388124288230569,3.9999999999999454,0.02906275645675608,0.684583989314924,359.5973977563643
45,0.687690202133144,99.99999999999952,1.1238035995008129,1.3646035781809904,0.10140937142716111,0.7848235320282809,292.1614635883632
46,0.7342587062814576,98.70494769154271,1.0278558156206448,0.5868988860993611,0.033860887034523404,0.7491309832839121,342.3526381362812
47,0.6871994053962623,100.0,1.0978821449996816,1.7133250511811122,3.342179502157078e-17,0.6659007072038794,302.0078229715573
48,0.7482118644767888,100.0,0.9714193590469564,1.984443699853663,0.03159548952541787,0.7020448800323401,145.48350381894716
49,0.6716581529820541,99.99999999999991,1.1992272390439311,1.5782228172278154,0.08466248408774142,0.7539570344785277,202.8394492310572
50,0.7324104416258727,99.974795166151,0.9870882240965582,0.889126035944384,0.03545501172421046,0.723275470554324,182.18781341611327
51,0.7330455243533469,100.0,1.0032087800886218,0.3822539009129796,0.10541257546769374,0.8562258022421227,296.9411940274012
52,0.7244973204896074,98.2915037277176,1.0676489490602474,3.9999999999090003,0.03363108887079413,0.6892781371612626,535.5855239612082
53,0.7028408928714072,100.0,1.1120307426625835,0.138482647911046,0.03983546503654157,0.8853311018570477,83.35810014996605
54,0.7242223591872394,99.13599110013016,1.0376347623659947,1.3053270239761252,0.09382589882190694,0.7817160184245544,149.9181583398348
55,0.7197206466560242,100.0,1.0344218720984069,0.9660514209575545,0.05276161124865629,0.7444411953468684,171.47679516175197
56,0.7614215755635287,100.0,0.91800061027206,0.4082909732005656,0.06103840373364403,0.8082727975580954,96.96656429833219
57,0.695611280206158,99.6681967732411,1.131089148477241,1.1447047334791662,0.0920821536381178,0.7683223035992129,174.71127073002128
58,0.7036890862118516,99.99999999999692,1.0559484434673752,0.9523648460142013,0.05811706009417772,0.745216251368246,155.78707229553692
59,0.7405119613888581,100.0,0.9871690022540768,1.4860315713846093,0.04777380091550529,0.7250415196035545,89.68785499838171
60,0.7403953361838438,100.0,0.9722319377062272,0.5064261294319176,0.055842016599976924,0.7817281053768192,219.3527946204102
61,0.6876567307158815,100.0,1.143971372971032,3.9999999999999996,0.03440132666460002,0.695406582195822,255.26158376434935
62,0.7282475033078248,99.67901433110612,1.0384937025673928,0.5466102099634513,0.03916202126003384,0.751834537017531,373.522677229454
63,0.7310588412035892,100.0,0.9952635513316804,0.14578584848339035,1.464257647872499e-13,0.8119815814134802,207.96330570680783
64,0.7208239413276288,99.99999999999964,1.0190719063134357,0.7391971162108005,0.06981308047359325,0.7674342101273048,169.28180201055983
65,0.7775827063358086,100.0,0.8788798502873352,0.5725515650496029,0.1336691445591655,0.8611583483966275,336.22255675910145
66,0.74600801174556,100.0,0.9445797630736532,3.9999999999969433,0.047864923383278433,0.7139782157714982,169.9881280658759
67,0.6668788905363421,98.01530706905352,1.3059435415024858,0.5516288702128305,0.03278666086992222,0.7420142043805659,118.9316164394825
68,0.7210760260295654,99.1910828228807,1.0489942872424824,3.9999999999999316,0.03666320479480372,0.6961853045788592,125.60426875921354
69,0.7533089813249373,100.0,0.9431932470133636,3.9999999999993334,0.03735734477894695,0.7056478371505477,176.17974222448782
70,0.731970778742425,98.01623858555728,1.0287285783046267,3.9999999999999303,0.022885304869270595,0.6792780529600755,99.50444879830685
71,0.700334026714078,99.50023629814012,1.1362047502694474,0.04105182443678489,1.2578096289210062e-16,0.9601116338829533,186.81408580858877
72,0.7265574282643956,100.0,1.0130348724856733,1.109713687439071,0.07724562632538523,0.7578507959106298,187.92205577063572
73,0.7536834093887717,99.31471692083583,0.9776208697506068,1.00341547805441,0.0807173752239114,0.7743207555377186,153.05568947197182
74,0.6671621423083098,97.15252542769402,1.2969316548914769,0.49704927234570057,0.1311145842754482,0.856370670982042,208.7063728321946
75,0.7773658928550017,99.99999999999956,0.8806834576817567,3.9999999999999996,0.04069923909121779,0.7041548613505288,155.05952513033137
76,0.7744550647287386,99.02932767737624,0.9215458473270034,0.6753768592285652,0.0670739164148782,0.7787981439584983,148.6492617358072
77,0.6921834249496717,97.95176665414904,1.1559650136022974,1.1892827100362524,0.046813025237492895,0.7297454069695931,122.6458421151771
78,0.6867438419558934,99.00085763904376,1.1519187735859162,1.4104931404479877,0.06499769152810038,0.7445533573678915,167.595728123742
79,0.7039360885424522,100.0,1.0809921716230515,0.14734035197447223,0.06542782359639357,0.9328172353688348,205.09688882791593
80,0.710445559659964,100.0,1.0758682537721371,0.9747718328435085,0.05042424896667071,0.7411461845091731,94.38027830266402
81,0.7214478340764194,98.7670482450036,1.0377509466271106,1.0599834042710217,0.04797991465028113,0.7334693523979192,170.55032131999624
82,0.6743039500254253,99.99999999999996,1.2198514049653508,3.999999999999889,0.03481943070217127,0.7004950939944125,310.1364802646501
83,0.7923192612339068,99.42576201611728,0.8822440600779053,0.7610280480316125,0.07030135370068905,0.7744588074348302,140.2960940412349
84,0.686372507068817,98.61216499002056,1.1767420277344087,1.0536515184143809,0.0685395436998955,0.7491844679264024,237.9279792878142
85,0.714435281643905,98.52827938181385,1.0700282511924633,0.06381182487176883,6.460930948095603e-14,0.9377578413393367,120.53902934141833
86,0.717240532206452,100.0,1.040497808329491,0.11224842391991055,0.021437067420424248,0.8712936845726424,160.23568422584066
87,0.7533561018160488,100.0,0.9196955656920855,3.9999999999998304,0.03730197341341422,0.7067198472718544,163.14439264095057
88,0.6615685083605495,99.8814180862388,1.2624898691471729,0.5482494657424225,0.011089804288295672,0.7208328284764502,164.70854215815888
89,0.7179428511635629,99.41782389111002,1.0455012128269012,1.5438500239990682,0.027960199049754095,0.7070781888938005,185.39290568365033
90,0.6798513767293888,99.64587244793368,1.1675222550688722,3.999999999999997,0.00553982851958192,0.6591034089589568,132.27309638362698
91,0.7814850555326036,99.99999999999991,0.8772871696452922,0.7668044678033706,0.04419296482018307,0.7418400804614672,176.1250568396744
92,0.7534654096199623,100.0,0.9629371584919784,3.999999999999892,0.051293173744740996,0.7142400833864022,166.67372354590333
93,0.7772883275045293,99.11676741248888,0.8995623783777067,0.28847095453237137,0.10002152387535969,0.8726216576933931,59.6862704618018
94,0.6668229980869751,98.08023262029327,1.2687672144653268,3.906388270944234,3.0140352941379248e-28,0.6521053371615659,197.6859978722221
95,0.6365374909527549,98.20365656153776,1.4507317664339558,3.999999999999728,0.011311166035735558,0.6605721257562885,331.3844574979984
96,0.8383141802977748,100.0,0.787291491935166,3.99999999989048,0.009199921716923772,0.6655119218071198,248.92104945651562
97,0.6778558390952604,100.0,1.1951456333487973,3.999999999999834,0.02308994684524794,0.6795132421012807,219.34650347642298
98,0.7346094355459466,98.87348686705369,0.9912437478748056,0.6409362528517623,0.05790604196118487,0.7721881424690628,151.5244298226586
99,0.6484374563014564,100.0,1.2874963128094754,0.7104817324483963,0.0489209558816801,0.7536988992595476,137.90067991184839
100,0.6756383851044384,100.0,1.187004626313741,1.2429090100150013,0.0770899950690203,0.7626357519664706,354.94257960957987
101,0.6837717870158507,97.04282299911648,1.220930024289759,3.9999999999999996,0.04332881750242101,0.704005775542521,123.70719714074448
102,0.7273607787065576,99.53504303075246,1.006787145381745,3.999999999998717,0.021875861118160405,0.6825413394503113,181.85693437076134
103,0.6708995666303615,97.21176886484368,1.2892367626151362,2.4558053149851564,0.07041879862706804,0.7282843046005515,227.7128841101265
104,0.6758424744902817,100.0,1.16140081888771,3.9999999999997007,0.03143963562317196,0.6843061282189985,140.30059325884986
105,0.6753003897574524,99.99999999999996,1.158887366767158,0.8155582376268101,0.06053332295132954,0.7542243550502057,135.28920143136398
106,0.7186080316669349,100.0,1.0443027918077432,1.2991420286479363,0.06463385049333119,0.7407030376705547,185.8118810029506
107,0.6937653897142988,100.0,1.1411401886454409,0.0781160954468151,0.050347309229947054,0.9551761318744747,225.79895133885483
108,0.6579583115715335,97.03411486908158,1.359727541993614,0.14221281606392255,0.059037826901491036,0.898089517798841,310.892387094446
109,0.7089011917624346,100.0,1.074863199572842,0.9055648601180026,0.10267455110021234,0.7990724096978831,121.42171178077359
110,0.7394820184910466,99.61113640332482,1.0091082695752482,3.9999999999973284,0.0019225737905612203,0.6516081151852492,157.13471834384927
111,0.7076229497014085,99.83301417241287,1.0702749943088958,0.7090680494162418,0.050987405966764036,0.7596608326173658,201.556393154151
112,0.7347217070620299,97.51365703900927,1.05456565582678,3.9999999999677844,0.005695006889105915,0.6603823043418391,141.60629533469287
113,0.676205527938752,98.07293895724123,1.2105129791685432,0.7043859347158116,0.056951890381848086,0.7701143190747091,131.9682309124241
114,0.7343935534052608,100.0,1.012441751386056,1.363498350052153,0.09315716138863417,0.7660732482676756,110.01194309736675
115,0.7090158453473013,99.59257060583222,1.1004901827244882,0.3887876834025686,0.047007270037844745,0.7831428504657811,118.21836526392975
116,0.7612098583584385,100.0,0.9263471480745346,3.6907363062703737,0.06583213064325834,0.7250985292037568,314.0979664023295
117,0.7152411481713528,98.68551504493168,1.0673249853823583,0.5570151590897083,0.12710474619468345,0.8518454853193211,60.75484121025328
118,0.773737702535623,100.0,0.9106080598026058,0.46885974262140184,0.013662707754204686,0.7296080986931721,186.6409224388429
119,0.751151737034956,100.0,0.932556617852762,3.999999999998393,0.044484653408597044,0.7074252064729706,262.7583680913589
120,0.7774423035620704,100.0,0.919872084585244,3.9999999999995035,0.12166782626286812,0.7732778652499632,175.0150654978573
121,0.715173789062366,100.0,1.019283523590505,0.6361692752246049,0.049844391013913865,0.7714571356022454,207.44950334040348
122,0.6918704286596015,96.87634621631663,1.25320168446042,3.9999999999999876,0.01869476386361561,0.6778861292154607,479.69237884148106
123,0.7082354491207349,98.053178614988,1.0557650949122086,0.8233124240156673,0.0395934782876238,0.7362650721408004,106.21728311272618
124,0.7770177117916774,100.0,0.8911454301222157,3.5562952838198183,0.021862963490289652,0.6826468807353554,76.2528003154465
125,0.6876602744979463,100.0,1.1742838625423613,1.1822193411350648,0.07928156727139771,0.7641850286990473,281.1593066529225
126,0.7071743461489861,99.99999999999925,1.0624880033714428,0.5492037640014489,0.053254055944921545,0.7733307139371961,188.24588816919047
127,0.7068011580653739,99.99999999999687,1.08040768792026,0.9835767744553384,0.03341016015040557,0.7171312915654581,253.14725802007
128,0.718175136688914,99.0962148880554,1.045186605467238,0.8918231469494937,0.07719759832886605,0.7735942628798729,111.25489837254118
129,0.8142804078676916,99.0334087830506,0.8157055113160944,1.2521571948906571,0.06015127832577368,0.7468803383241635,139.84331057913087
130,0.7040211151107404,97.90911446724937,1.113684509279191,3.999999999992571,0.023652164050625996,0.6859649379289918,243.07498608713365
131,0.72230400200781,100.0,1.028826522491872,0.9119735939200161,0.07292828248008186,0.7649195649584765,195.94068897676908
132,0.7361677276133354,100.0,0.980598659625503,3.9999999999999947,0.030612358419382753,0.7017635618791593,269.5115335797135
133,0.6646321141978516,100.0,1.2509564949222194,3.9999999999999982,0.0069826933228088845,0.6718077151406339,122.96105633386698
134,0.7177743539094216,99.57096103806109,1.0153948221141278,3.999999999954745,0.005804202406778933,0.6679683593028415,139.10054554814042
135,0.6846310744980902,98.22796091472225,1.197568361970488,3.9999999999981526,0.011669039884586575,0.6718561992467692,81.03519647232767
136,0.8084307893520657,100.0,0.8204423226383035,0.7592549209211124,0.009070323710141015,0.6985829222959328,348.8202335305226
137,0.7140113324134586,100.0,1.0527247592314677,0.5248628815301125,0.08699153860229554,0.8039750129161978,90.9311070313751
138,0.697201974375842,99.99999999999356,1.0980590482881385,0.6560165730055033,0.08006120784769061,0.7899859974293443,412.63639009616725
139,0.7267151828195489,100.0,0.998779983779075,3.9999999999999933,1.8326407944797545e-24,0.6590823185138487,258.5852501452596
140,0.6838902536152445,97.70845027290686,1.2219877865943662,1.0951909337596026,0.08805291216412377,0.7728508673082054,269.70253413461194
141,0.7186977834730447,100.0,1.0426737462492313,0.8805928959800037,0.07832058837452036,0.773623499264484,264.5845751010717
142,0.7507742417811919,100.0,0.9445882005743192,3.9999999999999996,0.026463267987864733,0.6875441246846213,149.17532568842293
143,0.6735793509574598,99.18799640823298,1.244235750895992,3.999999999981303,0.035247341563759194,0.6906616995332804,193.04351826903297
144,0.6465651015377947,99.46116949555272,1.3350902917495655,0.8071768717962247,0.04731258080053186,0.7416096324214263,169.14507389971024
145,0.6644155020795628,95.99218711722315,1.2757321759395412,3.999999999905221,0.0025836523148816425,0.6542707569854982,199.6866888863683
146,0.701405758639725,100.0,1.0917601197666738,3.9999999999999996,0.016422986671264128,0.6749153312930861,113.10192163434316
147,0.6455154711160329,96.37615993887358,1.480531454441152,3.9999999999999725,0.059899768245061685,0.7052768080472321,372.56405705552265
148,0.7488063183015023,100.0,0.94336884917025,1.3686185763053065,0.06752264703226062,0.7450087815611848,305.7227390646181
149,0.7298777781672106,100.0,1.0321399651242351,3.9999999999999996,0.039529678217001714,0.7016436797595244,286.37680885609683
150,0.744007585778088,100.0,0.959708235707245,3.999999999999999,0.000170767565706029,0.6573551341937174,260.3458362118514
151,0.7158237613624578,98.45196982067264,1.0976556719208337,1.824871218513704,0.01296488919624687,0.6850868078387491,93.70630833058443
152,0.6704121991630735,96.99596734927503,1.304361467158365,3.9999999999985913,0.0016213644220586568,0.6596546586726438,393.87618417827423
153,0.6561944526531545,99.05077367952713,1.29743820367804,3.9999999999999725,0.03660950377784373,0.6979438500617973,166.36734536656053
154,0.7519342453277987,98.60764845166484,0.9665245567177332,1.0537633502305213,0.09766931730953501,0.7860397044326759,128.04595005504814
155,0.7743246503856285,100.0,0.924900822951922,3.9999999999997518,0.014431121052079141,0.6768217710108977,108.18644399728298
156,0.7631047418575808,98.61828278349152,0.9512737960212716,0.9304919746810821,0.00647925450898551,0.6897433732573489,310.53229448442704
157,0.7163461833251743,97.6297282549376,1.1131821808688476,0.611535029953144,0.04962877655696985,0.7542463316420942,170.19442483072342
158,0.7159004024924845,99.30178462146168,1.0609518632777808,0.7740508435611754,0.007290785041447392,0.6969968356967001,192.0853312072752
159,0.7579691577901257,100.0,0.9355549213190648,3.9999999999999996,0.019768491431663086,0.678942204817075,282.41371597388707
160,0.6791907430061324,96.66186225326187,1.298057033398496,3.999999999999987,0.022839571252023495,0.6803479311445466,231.0909341384151
161,0.778296357503895,100.0,0.8713629484275348,0.5721408516776527,0.0030419853879879995,0.7066100533651086,45.15739141931829
162,0.6994697330828687,100.0,1.063919204410229,1.1806310232159356,0.04427907934608992,0.7382766961078254,181.34999365517612
163,0.7168197589019543,99.5462530487224,1.018731041730937,0.7237841754903468,0.03410808807239071,0.7329211324836968,317.8730248344485
164,0.8069690804202742,99.99999999999793,0.8334536379320832,0.751301526174838,0.07702771513269337,0.7927110044606497,311.85346979168156
165,0.7975522528073719,100.0,0.8427591525018875,1.7173178246551093,0.011290801305868509,0.6871510720768379,110.24095893502543
166,0.7375034648733786,99.46527126908175,0.9901631769044068,3.9999999999998908,0.0247597257030463,0.6931476710407102,203.3180744215177
167,0.7786068237346689,100.0,0.869920051843744,0.17107351216620162,0.06974157491283056,0.8849094602801111,82.56618025688635
168,0.7732735865566313,97.84819245516285,0.9445284970751212,1.0877734989417545,0.17297608753629481,0.8528575736533394,145.17003585093295
169,0.6764166299104123,100.0,1.1604968316886806,1.119176377430083,0.011017125781594469,0.6799776517864029,231.04761613626658
170,0.7040193404784159,100.0,1.0921581430183185,2.5696036653365875,0.010397082263905745,0.679540652616886,289.9843369246375
171,0.7554955304242745,100.0,0.9408991225537708,3.9999999999505644,0.03808095592394206,0.6964995391858124,189.65831228459456
172,0.6924464946186482,97.55139424602974,1.1809481140188394,1.2135700172893769,0.016246030952790314,0.6943992435595752,56.97381037386722
173,0.7575175147094261,100.0,0.916537927064378,1.813725628938166,0.026633117277114527,0.7084393795258792,62.61973938336901
174,0.6949720464713837,98.36544497201766,1.1532975737906053,0.3316143871282727,0.13181162583563696,0.8896802429588552,220.77176893312958
