,r,SSR
109,0.3730890263731076,2690.7689599591235
110,0.3825910167833827,7865.0296574804015
111,0.3551211338180356,4966.895042196256
112,0.37610112337015733,4227.254663308149
113,0.3148028679471005,3221.7415352137155
114,0.3802413729406328,4418.232549518784
115,0.3540407698153426,3955.3894535748077
116,0.3627665112787984,3613.138639403622
117,0.37662969962976317,5117.137366615628
118,0.36009933429270996,7968.678258666698
119,0.3200561743887485,2573.389342571054
120,0.38387110834743243,6091.014714137511
121,0.36722761019926853,2644.349383760056
122,0.37633998475879077,3745.4465793879226
123,0.3606058316185776,4930.512776373085
124,0.38497889147041053,5552.197568041981
125,0.3979763902876431,5049.198545347949
126,0.36506957495929226,4148.198161718489
127,0.36273672837702364,2758.9181150024383
128,0.373755200522751,10432.910182569223
129,0.39673251516742347,3673.460401908551
130,0.3976983212819961,10339.496497416038
131,0.37120605846419485,8442.591651427778
132,0.3511960163399169,4471.533405585019
133,0.38514557264347377,6133.1901125774275
134,0.35723456368780254,6628.16691917693
135,0.37888902154396015,1421.4014436933844
136,0.3734005142940214,5612.925358231851
137,0.35023813722588004,9049.660640860762
138,0.37659405827769393,3120.310195608169
139,0.37045906837553244,4038.326075754476
140,0.3840842752499998,2495.2144952201365
141,0.37937572745495535,9925.007625818293
142,0.3726325703372182,7121.561173911
143,0.3545288869496908,3443.2621652560356
144,0.32653812913840935,1602.92551388307
145,0.3824602089113953,3735.4105257864267
146,0.3747975749971978,3016.5264406452293
147,0.3775737811231603,3583.0517123443624
148,0.36208622375439836,5185.114139236209
149,0.3611050654169315,1721.0518691439727
150,0.37757731855303295,6622.053442183974
151,0.36037506486989107,3290.6592894709565
152,0.3603311868049377,11644.27038399219
153,0.34959915933437535,1543.144628434036
154,0.391038301423828,6170.510993024076
155,0.35460402482836106,6117.53946582434
156,0.361215702109633,3807.7083042594113
157,0.32365801037645286,7607.461616013114
158,0.3626059667405751,3245.6824565791403
159,0.37061470740529384,6383.511717437539
160,0.3656202762506166,3461.872382054967
161,0.3548327401150877,3124.686721052918
162,0.34939578133538,2870.5214546148222
163,0.3843088027513133,3510.996385281798
164,0.3582885642998637,4191.384031369864
165,0.3821175507340762,4039.726246489467
166,0.3144715935882431,7323.601132704485
167,0.37515867047177176,2760.8131124844276
168,0.37202581803177337,2342.5647904332154
169,0.3344997869275721,1621.2374134167555
170,0.38225649481631496,4310.020798267097
171,0.3465095153363619,2158.623574169568
172,0.3833833429911128,4279.157370426854
173,0.3729288564049939,3903.4056007877894
174,0.3698931765356075,4124.107167106918
175,0.3677546130456489,4361.216038991721
176,0.35233498292228194,7737.028249106358
177,0.34654257606301375,5628.649315757436
178,0.38841289575962246,6021.0489470777065
179,0.3829884666822867,1975.587136796817
180,0.37217939585007276,4925.542961780223
181,0.3588374629259513,2459.896581081486
182,0.36503411431796456,6259.908112897861
183,0.37644515944957435,2471.8667224795304
184,0.3722430948391261,4186.773093214286
185,0.4034629457821757,3114.4701293952776
186,0.3670525735359313,513.4628979800945
187,0.376937180071563,4485.728804700117
188,0.38005835724612025,4988.862396401544
189,0.380381438337378,3358.253134743987
190,0.34132597662632697,6908.965876081622
191,0.359964808271158,5754.916202255289
192,0.39756668217900704,3143.1063674370694
193,0.3336852765097843,4176.013234171568
194,0.3705226856811921,5758.700932092899
195,0.38988198596740536,4441.672344740318
196,0.36794193778994605,2822.433422954774
197,0.3296482258135989,1774.9379826656964
198,0.3510791983785748,2453.7317386360432
199,0.32990303023667283,6156.13559635673
200,0.3988200754175986,6265.754700923528
201,0.3777624130039631,3622.2321401033773
202,0.35876027357532125,2952.769470031227
203,0.3599550302898817,452.1026857323866
204,0.37572559063054706,4834.4298712417685
205,0.374774848112194,1837.030326444643
206,0.37277463261381527,3545.6497463674054
207,0.37855824231439683,3979.177950070715
208,0.37156689286305533,3973.1760718503106
209,0.370305849960783,2770.874635534637
210,0.3600983309559266,3336.947389614204
211,0.3793047837607048,4702.117056026247
212,0.322759673868416,2669.4507000460767
213,0.36858823409738967,3423.970493659402
214,0.3701944417310797,6224.873063000768
215,0.3775963583364771,1309.5349985851567
216,0.35758574863905107,2972.919938269987
217,0.339840644261564,3355.3991645388264
218,0.37003785615263146,2129.023152755856
219,0.37720038289585694,9231.885002848956
220,0.3424629890639653,3122.3407040180787
221,0.38156492225146754,3097.150556736945
222,0.39482707147587187,4905.320076141313
223,0.3778138523839466,3779.424362462481
224,0.3925365184680475,6479.708189083558
225,0.36825251258953584,6228.057500371354
226,0.35550219573483055,5094.657378224671
227,0.36802075543651563,5843.735698633967
228,0.3823521164488935,2762.545021476804
229,0.3672599309603284,4383.875315134777
230,0.3807794162550614,2763.184802614787
231,0.36178820912135684,6331.93495893736
232,0.3595012113655164,2735.544535036372
233,0.34884951930587743,3749.286966729196
234,0.39670711729672276,5232.351527048826
235,0.37435593457826005,1775.678691455302
236,0.36534184828232324,3279.7946043515312
237,0.35617064592305514,1470.8330267070082
238,0.38031711803984414,3505.4189199222087
239,0.38922477271418887,2038.7489159597458
240,0.3515174010066786,5135.790741099765
241,0.3714784084849047,1400.8035927906126
242,0.3786360903305087,4237.986709498407
243,0.3605248550509123,2963.2256660819367
244,0.3744436927967592,1824.969588217933
245,0.33623314605813914,4269.622839566419
246,0.34371923928811715,3648.190860142754
247,0.36323967196910234,1097.0030375406557
248,0.3514617392363061,5518.628955553476
249,0.35135896012996765,3311.644952500689
