,Confluence,DMax,Date,Delay,ReplicateId,Time,WellId,DrugConcentration
66,34.67593,100,8/14/2019 12:22:00 PM,0,3,1.0055555555555542,F2,0.0
67,27.615985000000002,100,8/14/2019 12:22:00 PM,1,3,1.0055555555555542,F3,0.0
68,27.827804999999998,100,8/14/2019 12:22:00 PM,2,3,1.0055555555555542,F4,100.0
69,34.24437,100,8/14/2019 12:22:00 PM,4,3,1.0055555555555542,F5,100.0
70,29.597015,100,8/14/2019 12:22:00 PM,7,3,1.0055555555555542,F6,100.0
71,25.635425,100,8/14/2019 12:22:00 PM,100,3,1.0055555555555542,F7,100.0
72,77.46652,50,8/15/2019 3:04:00 PM,0,1,2.118055555555554,A2,0.0
73,44.20399999999999,50,8/15/2019 3:04:00 PM,1,1,2.118055555555554,A3,0.0
74,24.28531,50,8/15/2019 3:04:00 PM,2,1,2.118055555555554,A4,0.0
75,28.507545,50,8/15/2019 3:04:00 PM,4,1,2.118055555555554,A5,50.0
76,36.332615000000004,50,8/15/2019 3:04:00 PM,7,1,2.118055555555554,A6,50.0
77,52.88789,50,8/15/2019 3:04:00 PM,100,1,2.118055555555554,A7,50.0
78,75.12959000000001,50,8/15/2019 3:04:00 PM,0,2,2.118055555555554,B2,0.0
79,42.96471,50,8/15/2019 3:04:00 PM,1,2,2.118055555555554,B3,0.0
80,30.3372,50,8/15/2019 3:04:00 PM,2,2,2.118055555555554,B4,0.0
81,38.534485,50,8/15/2019 3:04:00 PM,4,2,2.118055555555554,B5,50.0
82,38.624415,50,8/15/2019 3:04:00 PM,7,2,2.118055555555554,B6,50.0
83,46.892745,50,8/15/2019 3:04:00 PM,100,2,2.118055555555554,B7,50.0
84,75.63882000000001,50,8/15/2019 3:04:00 PM,0,3,2.118055555555554,C2,0.0
85,51.433225,50,8/15/2019 3:04:00 PM,1,3,2.118055555555554,C3,0.0
86,46.90282,50,8/15/2019 3:04:00 PM,2,3,2.118055555555554,C4,0.0
87,43.181805,50,8/15/2019 3:04:00 PM,4,3,2.118055555555554,C5,50.0
88,50.81503,50,8/15/2019 3:04:00 PM,7,3,2.118055555555554,C6,50.0
89,56.647504999999995,50,8/15/2019 3:04:00 PM,100,3,2.118055555555554,C7,50.0
90,72.38004000000001,100,8/15/2019 3:04:00 PM,0,1,2.118055555555554,D2,0.0
91,40.58461,100,8/15/2019 3:04:00 PM,1,1,2.118055555555554,D3,0.0
92,22.447885,100,8/15/2019 3:04:00 PM,2,1,2.118055555555554,D4,0.0
93,48.127695,100,8/15/2019 3:04:00 PM,4,1,2.118055555555554,D5,100.0
94,28.55582,100,8/15/2019 3:04:00 PM,7,1,2.118055555555554,D6,100.0
95,42.37568,100,8/15/2019 3:04:00 PM,100,1,2.118055555555554,D7,100.0
96,90.09753,100,8/15/2019 3:04:00 PM,0,2,2.118055555555554,E2,0.0
97,58.06355,100,8/15/2019 3:04:00 PM,1,2,2.118055555555554,E3,0.0
98,20.671999999999997,100,8/15/2019 3:04:00 PM,2,2,2.118055555555554,E4,0.0
99,54.943365,100,8/15/2019 3:04:00 PM,4,2,2.118055555555554,E5,100.0
100,35.94767,100,8/15/2019 3:04:00 PM,7,2,2.118055555555554,E6,100.0
101,36.344915,100,8/15/2019 3:04:00 PM,100,2,2.118055555555554,E7,100.0
102,63.658460000000005,100,8/15/2019 3:04:00 PM,0,3,2.118055555555554,F2,0.0
103,41.212695,100,8/15/2019 3:04:00 PM,1,3,2.118055555555554,F3,0.0
104,24.500995,100,8/15/2019 3:04:00 PM,2,3,2.118055555555554,F4,0.0
105,34.70517,100,8/15/2019 3:04:00 PM,4,3,2.118055555555554,F5,100.0
106,32.582025,100,8/15/2019 3:04:00 PM,7,3,2.118055555555554,F6,100.0
107,30.403345,100,8/15/2019 3:04:00 PM,100,3,2.118055555555554,F7,100.0
108,92.858855,50,8/16/2019 5:55:00 PM,0,1,3.236805555555554,A2,0.0
109,59.102975,50,8/16/2019 5:55:00 PM,1,1,3.236805555555554,A3,0.0
110,37.03489999999999,50,8/16/2019 5:55:00 PM,2,1,3.236805555555554,A4,0.0
111,26.968655,50,8/16/2019 5:55:00 PM,4,1,3.236805555555554,A5,50.0
112,36.74249,50,8/16/2019 5:55:00 PM,7,1,3.236805555555554,A6,50.0
113,52.06556,50,8/16/2019 5:55:00 PM,100,1,3.236805555555554,A7,50.0
114,92.57872,50,8/16/2019 5:55:00 PM,0,2,3.236805555555554,B2,0.0
115,57.629999999999995,50,8/16/2019 5:55:00 PM,1,2,3.236805555555554,B3,0.0
116,43.50927,50,8/16/2019 5:55:00 PM,2,2,3.236805555555554,B4,0.0
117,37.43339,50,8/16/2019 5:55:00 PM,4,2,3.236805555555554,B5,50.0
118,38.806520000000006,50,8/16/2019 5:55:00 PM,7,2,3.236805555555554,B6,50.0
119,45.51918,50,8/16/2019 5:55:00 PM,100,2,3.236805555555554,B7,50.0
120,93.11026,50,8/16/2019 5:55:00 PM,0,3,3.236805555555554,C2,0.0
121,67.587,50,8/16/2019 5:55:00 PM,1,3,3.236805555555554,C3,0.0
122,61.78927,50,8/16/2019 5:55:00 PM,2,3,3.236805555555554,C4,0.0
123,37.269165,50,8/16/2019 5:55:00 PM,4,3,3.236805555555554,C5,50.0
124,47.395275,50,8/16/2019 5:55:00 PM,7,3,3.236805555555554,C6,50.0
125,63.37107,50,8/16/2019 5:55:00 PM,100,3,3.236805555555554,C7,50.0
126,91.40403,100,8/16/2019 5:55:00 PM,0,1,3.236805555555554,D2,0.0
127,56.54223,100,8/16/2019 5:55:00 PM,1,1,3.236805555555554,D3,0.0
128,30.504635,100,8/16/2019 5:55:00 PM,2,1,3.236805555555554,D4,0.0
129,45.80196,100,8/16/2019 5:55:00 PM,4,1,3.236805555555554,D5,100.0
130,29.41966,100,8/16/2019 5:55:00 PM,7,1,3.236805555555554,D6,100.0
131,40.425455,100,8/16/2019 5:55:00 PM,100,1,3.236805555555554,D7,100.0
132,97.56386,100,8/16/2019 5:55:00 PM,0,2,3.236805555555554,E2,0.0
133,77.413995,100,8/16/2019 5:55:00 PM,1,2,3.236805555555554,E3,0.0
134,30.486044999999997,100,8/16/2019 5:55:00 PM,2,2,3.236805555555554,E4,0.0
135,46.52275,100,8/16/2019 5:55:00 PM,4,2,3.236805555555554,E5,100.0
136,31.741909999999997,100,8/16/2019 5:55:00 PM,7,2,3.236805555555554,E6,100.0
137,30.494369999999996,100,8/16/2019 5:55:00 PM,100,2,3.236805555555554,E7,100.0
138,82.471335,100,8/16/2019 5:55:00 PM,0,3,3.236805555555554,F2,0.0
139,56.574934999999996,100,8/16/2019 5:55:00 PM,1,3,3.236805555555554,F3,0.0
140,33.0426,100,8/16/2019 5:55:00 PM,2,3,3.236805555555554,F4,0.0
141,28.293065,100,8/16/2019 5:55:00 PM,4,3,3.236805555555554,F5,100.0
142,31.691935,100,8/16/2019 5:55:00 PM,7,3,3.236805555555554,F6,100.0
143,35.86418,100,8/16/2019 5:55:00 PM,100,3,3.236805555555554,F7,100.0
144,98.695565,50,8/17/2019 6:49:00 PM,0,1,4.274305555555542,A2,0.0
145,77.437635,50,8/17/2019 6:49:00 PM,1,1,4.274305555555542,A3,0.0
146,48.79849,50,8/17/2019 6:49:00 PM,2,1,4.274305555555542,A4,0.0
147,27.838015000000002,50,8/17/2019 6:49:00 PM,4,1,4.274305555555542,A5,0.0
148,40.26698,50,8/17/2019 6:49:00 PM,7,1,4.274305555555542,A6,50.0
149,58.88901,50,8/17/2019 6:49:00 PM,100,1,4.274305555555542,A7,50.0
150,98.144765,50,8/17/2019 6:49:00 PM,0,2,4.274305555555542,B2,0.0
151,67.01145500000001,50,8/17/2019 6:49:00 PM,1,2,4.274305555555542,B3,0.0
152,60.459909999999994,50,8/17/2019 6:49:00 PM,2,2,4.274305555555542,B4,0.0
153,36.728155,50,8/17/2019 6:49:00 PM,4,2,4.274305555555542,B5,0.0
154,47.056605,50,8/17/2019 6:49:00 PM,7,2,4.274305555555542,B6,50.0
155,52.808015,50,8/17/2019 6:49:00 PM,100,2,4.274305555555542,B7,50.0
156,97.6893,50,8/17/2019 6:49:00 PM,0,3,4.274305555555542,C2,0.0
157,78.83292,50,8/17/2019 6:49:00 PM,1,3,4.274305555555542,C3,0.0
158,80.31661500000001,50,8/17/2019 6:49:00 PM,2,3,4.274305555555542,C4,0.0
159,39.310460000000006,50,8/17/2019 6:49:00 PM,4,3,4.274305555555542,C5,0.0
160,59.255224999999996,50,8/17/2019 6:49:00 PM,7,3,4.274305555555542,C6,50.0
161,62.96167,50,8/17/2019 6:49:00 PM,100,3,4.274305555555542,C7,50.0
162,97.151175,100,8/17/2019 6:49:00 PM,0,1,4.274305555555542,D2,0.0
163,67.6412,100,8/17/2019 6:49:00 PM,1,1,4.274305555555542,D3,0.0
164,40.52995,100,8/17/2019 6:49:00 PM,2,1,4.274305555555542,D4,0.0
165,38.919329999999995,100,8/17/2019 6:49:00 PM,4,1,4.274305555555542,D5,0.0
166,31.772515000000002,100,8/17/2019 6:49:00 PM,7,1,4.274305555555542,D6,100.0
167,37.218665,100,8/17/2019 6:49:00 PM,100,1,4.274305555555542,D7,100.0
168,99.40753,100,8/17/2019 6:49:00 PM,0,2,4.274305555555542,E2,0.0
169,84.93469999999999,100,8/17/2019 6:49:00 PM,1,2,4.274305555555542,E3,0.0
170,41.58005,100,8/17/2019 6:49:00 PM,2,2,4.274305555555542,E4,0.0
171,45.637275,100,8/17/2019 6:49:00 PM,4,2,4.274305555555542,E5,0.0
172,35.02204,100,8/17/2019 6:49:00 PM,7,2,4.274305555555542,E6,100.0
173,34.716985,100,8/17/2019 6:49:00 PM,100,2,4.274305555555542,E7,100.0
174,94.433585,100,8/17/2019 6:49:00 PM,0,3,4.274305555555542,F2,0.0
175,65.778705,100,8/17/2019 6:49:00 PM,1,3,4.274305555555542,F3,0.0
176,43.513395,100,8/17/2019 6:49:00 PM,2,3,4.274305555555542,F4,0.0
177,26.606405,100,8/17/2019 6:49:00 PM,4,3,4.274305555555542,F5,0.0
178,34.917665,100,8/17/2019 6:49:00 PM,7,3,4.274305555555542,F6,100.0
179,33.861805000000004,100,8/17/2019 6:49:00 PM,100,3,4.274305555555542,F7,100.0
180,99.41282,50,8/18/2019 6:32:00 PM,0,1,5.2625,A2,0.0
181,84.69616500000001,50,8/18/2019 6:32:00 PM,1,1,5.2625,A3,0.0
182,60.61358,50,8/18/2019 6:32:00 PM,2,1,5.2625,A4,0.0
183,33.692325,50,8/18/2019 6:32:00 PM,4,1,5.2625,A5,0.0
184,43.123000000000005,50,8/18/2019 6:32:00 PM,7,1,5.2625,A6,50.0
185,56.55088,50,8/18/2019 6:32:00 PM,100,1,5.2625,A7,50.0
186,98.95985999999999,50,8/18/2019 6:32:00 PM,0,2,5.2625,B2,0.0
187,79.07869,50,8/18/2019 6:32:00 PM,1,2,5.2625,B3,0.0
188,72.71513999999999,50,8/18/2019 6:32:00 PM,2,2,5.2625,B4,0.0
189,41.463035000000005,50,8/18/2019 6:32:00 PM,4,2,5.2625,B5,0.0
190,48.741645000000005,50,8/18/2019 6:32:00 PM,7,2,5.2625,B6,50.0
191,53.508425,50,8/18/2019 6:32:00 PM,100,2,5.2625,B7,50.0
192,98.698365,50,8/18/2019 6:32:00 PM,0,3,5.2625,C2,0.0
193,84.315845,50,8/18/2019 6:32:00 PM,1,3,5.2625,C3,0.0
194,84.586545,50,8/18/2019 6:32:00 PM,2,3,5.2625,C4,0.0
195,46.264385000000004,50,8/18/2019 6:32:00 PM,4,3,5.2625,C5,0.0
196,58.503699999999995,50,8/18/2019 6:32:00 PM,7,3,5.2625,C6,50.0
197,64.21725,50,8/18/2019 6:32:00 PM,100,3,5.2625,C7,50.0
198,98.718435,100,8/18/2019 6:32:00 PM,0,1,5.2625,D2,0.0
199,78.30829499999999,100,8/18/2019 6:32:00 PM,1,1,5.2625,D3,0.0
200,43.22637,100,8/18/2019 6:32:00 PM,2,1,5.2625,D4,0.0
201,33.591575,100,8/18/2019 6:32:00 PM,4,1,5.2625,D5,0.0
202,31.637695,100,8/18/2019 6:32:00 PM,7,1,5.2625,D6,100.0
203,37.25128,100,8/18/2019 6:32:00 PM,100,1,5.2625,D7,100.0
204,99.5909,100,8/18/2019 6:32:00 PM,0,2,5.2625,E2,0.0
205,91.70784499999999,100,8/18/2019 6:32:00 PM,1,2,5.2625,E3,0.0
206,50.651939999999996,100,8/18/2019 6:32:00 PM,2,2,5.2625,E4,0.0
207,35.665405,100,8/18/2019 6:32:00 PM,4,2,5.2625,E5,0.0
208,36.180234999999996,100,8/18/2019 6:32:00 PM,7,2,5.2625,E6,100.0
209,34.099465,100,8/18/2019 6:32:00 PM,100,2,5.2625,E7,100.0
210,96.74431000000001,100,8/18/2019 6:32:00 PM,0,3,5.2625,F2,0.0
211,72.695475,100,8/18/2019 6:32:00 PM,1,3,5.2625,F3,0.0
212,47.737725,100,8/18/2019 6:32:00 PM,2,3,5.2625,F4,0.0
213,26.177735,100,8/18/2019 6:32:00 PM,4,3,5.2625,F5,0.0
214,36.620265,100,8/18/2019 6:32:00 PM,7,3,5.2625,F6,100.0
215,35.219899999999996,100,8/18/2019 6:32:00 PM,100,3,5.2625,F7,100.0
216,99.734055,50,8/19/2019 5:43:00 PM,0,1,6.228472222222209,A2,0.0
217,93.36707000000001,50,8/19/2019 5:43:00 PM,1,1,6.228472222222209,A3,0.0
218,71.29908,50,8/19/2019 5:43:00 PM,2,1,6.228472222222209,A4,0.0
219,42.7505,50,8/19/2019 5:43:00 PM,4,1,6.228472222222209,A5,0.0
220,39.63415,50,8/19/2019 5:43:00 PM,7,1,6.228472222222209,A6,50.0
221,56.22391999999999,50,8/19/2019 5:43:00 PM,100,1,6.228472222222209,A7,50.0
222,99.56060500000001,50,8/19/2019 5:43:00 PM,0,2,6.228472222222209,B2,0.0
223,90.37874,50,8/19/2019 5:43:00 PM,1,2,6.228472222222209,B3,0.0
224,83.519135,50,8/19/2019 5:43:00 PM,2,2,6.228472222222209,B4,0.0
225,53.490125,50,8/19/2019 5:43:00 PM,4,2,6.228472222222209,B5,0.0
226,49.650845000000004,50,8/19/2019 5:43:00 PM,7,2,6.228472222222209,B6,50.0
227,43.94513,50,8/19/2019 5:43:00 PM,100,2,6.228472222222209,B7,50.0
228,99.296085,50,8/19/2019 5:43:00 PM,0,3,6.228472222222209,C2,0.0
229,93.32098,50,8/19/2019 5:43:00 PM,1,3,6.228472222222209,C3,0.0
230,92.07697999999999,50,8/19/2019 5:43:00 PM,2,3,6.228472222222209,C4,0.0
231,59.341694999999994,50,8/19/2019 5:43:00 PM,4,3,6.228472222222209,C5,0.0
232,54.907275,50,8/19/2019 5:43:00 PM,7,3,6.228472222222209,C6,50.0
233,51.8819,50,8/19/2019 5:43:00 PM,100,3,6.228472222222209,C7,50.0
234,99.16515,100,8/19/2019 5:43:00 PM,0,1,6.228472222222209,D2,0.0
235,90.417045,100,8/19/2019 5:43:00 PM,1,1,6.228472222222209,D3,0.0
236,55.28338,100,8/19/2019 5:43:00 PM,2,1,6.228472222222209,D4,0.0
237,41.15012,100,8/19/2019 5:43:00 PM,4,1,6.228472222222209,D5,0.0
238,26.230804999999997,100,8/19/2019 5:43:00 PM,7,1,6.228472222222209,D6,100.0
239,27.36853,100,8/19/2019 5:43:00 PM,100,1,6.228472222222209,D7,100.0
240,99.750015,100,8/19/2019 5:43:00 PM,0,2,6.228472222222209,E2,0.0
241,97.09472500000001,100,8/19/2019 5:43:00 PM,1,2,6.228472222222209,E3,0.0
242,64.43831,100,8/19/2019 5:43:00 PM,2,2,6.228472222222209,E4,0.0
243,40.877295000000004,100,8/19/2019 5:43:00 PM,4,2,6.228472222222209,E5,0.0
244,49.877615,100,8/19/2019 5:43:00 PM,7,2,6.228472222222209,E6,100.0
245,40.751940000000005,100,8/19/2019 5:43:00 PM,100,2,6.228472222222209,E7,100.0
246,97.15373,100,8/19/2019 5:43:00 PM,0,3,6.228472222222209,F2,0.0
247,87.464595,100,8/19/2019 5:43:00 PM,1,3,6.228472222222209,F3,0.0
248,59.619765,100,8/19/2019 5:43:00 PM,2,3,6.228472222222209,F4,0.0
249,30.894309999999997,100,8/19/2019 5:43:00 PM,4,3,6.228472222222209,F5,0.0
250,32.677814999999995,100,8/19/2019 5:43:00 PM,7,3,6.228472222222209,F6,100.0
251,40.197,100,8/19/2019 5:43:00 PM,100,3,6.228472222222209,F7,100.0
252,99.871625,50,8/20/2019 3:12:00 PM,0,1,7.123611111111125,A2,0.0
253,95.64945,50,8/20/2019 3:12:00 PM,1,1,7.123611111111125,A3,0.0
254,81.91161,50,8/20/2019 3:12:00 PM,2,1,7.123611111111125,A4,0.0
255,45.27908,50,8/20/2019 3:12:00 PM,4,1,7.123611111111125,A5,0.0
256,36.663395,50,8/20/2019 3:12:00 PM,7,1,7.123611111111125,A6,0.0
257,61.38823,50,8/20/2019 3:12:00 PM,100,1,7.123611111111125,A7,50.0
258,99.527275,50,8/20/2019 3:12:00 PM,0,2,7.123611111111125,B2,0.0
259,93.48481000000001,50,8/20/2019 3:12:00 PM,1,2,7.123611111111125,B3,0.0
260,92.218965,50,8/20/2019 3:12:00 PM,2,2,7.123611111111125,B4,0.0
261,65.142045,50,8/20/2019 3:12:00 PM,4,2,7.123611111111125,B5,0.0
262,39.299185,50,8/20/2019 3:12:00 PM,7,2,7.123611111111125,B6,0.0
263,49.155205,50,8/20/2019 3:12:00 PM,100,2,7.123611111111125,B7,50.0
264,99.67393,50,8/20/2019 3:12:00 PM,0,3,7.123611111111125,C2,0.0
265,95.76747,50,8/20/2019 3:12:00 PM,1,3,7.123611111111125,C3,0.0
266,95.82400999999999,50,8/20/2019 3:12:00 PM,2,3,7.123611111111125,C4,0.0
267,71.09507500000001,50,8/20/2019 3:12:00 PM,4,3,7.123611111111125,C5,0.0
268,44.154745000000005,50,8/20/2019 3:12:00 PM,7,3,7.123611111111125,C6,0.0
269,56.802585,50,8/20/2019 3:12:00 PM,100,3,7.123611111111125,C7,50.0
270,99.67375,100,8/20/2019 3:12:00 PM,0,1,7.123611111111125,D2,0.0
271,94.18680499999999,100,8/20/2019 3:12:00 PM,1,1,7.123611111111125,D3,0.0
272,67.185315,100,8/20/2019 3:12:00 PM,2,1,7.123611111111125,D4,0.0
273,41.10368999999999,100,8/20/2019 3:12:00 PM,4,1,7.123611111111125,D5,0.0
274,18.01365,100,8/20/2019 3:12:00 PM,7,1,7.123611111111125,D6,0.0
275,36.63197,100,8/20/2019 3:12:00 PM,100,1,7.123611111111125,D7,100.0
276,99.946015,100,8/20/2019 3:12:00 PM,0,2,7.123611111111125,E2,0.0
277,98.01244,100,8/20/2019 3:12:00 PM,1,2,7.123611111111125,E3,0.0
278,78.53417999999999,100,8/20/2019 3:12:00 PM,2,2,7.123611111111125,E4,0.0
279,39.31002,100,8/20/2019 3:12:00 PM,4,2,7.123611111111125,E5,0.0
280,30.782015,100,8/20/2019 3:12:00 PM,7,2,7.123611111111125,E6,0.0
281,37.007315,100,8/20/2019 3:12:00 PM,100,2,7.123611111111125,E7,100.0
282,99.33829,100,8/20/2019 3:12:00 PM,0,3,7.123611111111125,F2,0.0
283,91.88254,100,8/20/2019 3:12:00 PM,1,3,7.123611111111125,F3,0.0
284,71.68712,100,8/20/2019 3:12:00 PM,2,3,7.123611111111125,F4,0.0
285,31.94854,100,8/20/2019 3:12:00 PM,4,3,7.123611111111125,F5,0.0
286,20.862565,100,8/20/2019 3:12:00 PM,7,3,7.123611111111125,F6,0.0
287,58.483270000000005,100,8/20/2019 3:12:00 PM,100,3,7.123611111111125,F7,100.0
324,99.806935,50,8/22/2019 11:53:00 PM,0,1,9.485416666666667,A2,0.0
325,96.24952,50,8/22/2019 11:53:00 PM,1,1,9.485416666666667,A3,0.0
326,85.05471,50,8/22/2019 11:53:00 PM,2,1,9.485416666666667,A4,0.0
327,62.90809,50,8/22/2019 11:53:00 PM,4,1,9.485416666666667,A5,0.0
328,40.99605,50,8/22/2019 11:53:00 PM,7,1,9.485416666666667,A6,0.0
329,48.97096,50,8/22/2019 11:53:00 PM,100,1,9.485416666666667,A7,50.0
330,99.62976,50,8/22/2019 11:53:00 PM,0,2,9.485416666666667,B2,0.0
331,90.27168,50,8/22/2019 11:53:00 PM,1,2,9.485416666666667,B3,0.0
332,93.48196,50,8/22/2019 11:53:00 PM,2,2,9.485416666666667,B4,0.0
333,84.51062,50,8/22/2019 11:53:00 PM,4,2,9.485416666666667,B5,0.0
334,39.082815,50,8/22/2019 11:53:00 PM,7,2,9.485416666666667,B6,0.0
335,43.64859,50,8/22/2019 11:53:00 PM,100,2,9.485416666666667,B7,50.0
336,99.70021499999999,50,8/22/2019 11:53:00 PM,0,3,9.485416666666667,C2,0.0
337,89.03497999999999,50,8/22/2019 11:53:00 PM,1,3,9.485416666666667,C3,0.0
338,97.770295,50,8/22/2019 11:53:00 PM,2,3,9.485416666666667,C4,0.0
339,90.21940000000001,50,8/22/2019 11:53:00 PM,4,3,9.485416666666667,C5,0.0
340,49.119775000000004,50,8/22/2019 11:53:00 PM,7,3,9.485416666666667,C6,0.0
341,47.00751,50,8/22/2019 11:53:00 PM,100,3,9.485416666666667,C7,50.0
342,99.25068999999999,100,8/22/2019 11:53:00 PM,0,1,9.485416666666667,D2,0.0
343,92.20972,100,8/22/2019 11:53:00 PM,1,1,9.485416666666667,D3,0.0
344,78.710595,100,8/22/2019 11:53:00 PM,2,1,9.485416666666667,D4,0.0
345,60.02193,100,8/22/2019 11:53:00 PM,4,1,9.485416666666667,D5,0.0
346,19.24978,100,8/22/2019 11:53:00 PM,7,1,9.485416666666667,D6,0.0
347,28.346474999999998,100,8/22/2019 11:53:00 PM,100,1,9.485416666666667,D7,100.0
348,99.88349500000001,100,8/22/2019 11:53:00 PM,0,2,9.485416666666667,E2,0.0
349,97.51471,100,8/22/2019 11:53:00 PM,1,2,9.485416666666667,E3,0.0
350,90.804225,100,8/22/2019 11:53:00 PM,2,2,9.485416666666667,E4,0.0
