,Confluence,DMax,Date,Delay,ReplicateId,Time,WellId,DrugConcentration
356,92.7697,100,8/22/2019 11:42:00 PM,2,3,227.55,F4,0.0
357,57.86917,100,8/22/2019 11:42:00 PM,4,3,227.55,F5,0.0
358,21.397615000000002,100,8/22/2019 11:42:00 PM,7,3,227.55,F6,0.0
359,39.76933,100,8/22/2019 11:42:00 PM,100,3,227.55,F7,100.0
360,99.7784,50,8/23/2019 6:41:00 PM,0,1,246.53333333333302,A2,0.0
361,99.01266000000001,50,8/23/2019 6:41:00 PM,1,1,246.53333333333302,A3,0.0
362,96.275315,50,8/23/2019 6:41:00 PM,2,1,246.53333333333302,A4,0.0
363,83.964085,50,8/23/2019 6:41:00 PM,4,1,246.53333333333302,A5,0.0
364,62.51687,50,8/23/2019 6:41:00 PM,7,1,246.53333333333302,A6,0.0
365,52.450575,50,8/23/2019 6:41:00 PM,100,1,246.53333333333302,A7,50.0
366,99.774395,50,8/23/2019 6:41:00 PM,0,2,246.53333333333302,B2,0.0
367,99.73344,50,8/23/2019 6:41:00 PM,1,2,246.53333333333302,B3,0.0
368,99.181625,50,8/23/2019 6:41:00 PM,2,2,246.53333333333302,B4,0.0
369,88.08074500000001,50,8/23/2019 6:41:00 PM,4,2,246.53333333333302,B5,0.0
370,80.41883999999999,50,8/23/2019 6:41:00 PM,7,2,246.53333333333302,B6,0.0
371,52.634994999999996,50,8/23/2019 6:41:00 PM,100,2,246.53333333333302,B7,50.0
372,99.753535,50,8/23/2019 6:41:00 PM,0,3,246.53333333333302,C2,0.0
373,99.18795,50,8/23/2019 6:41:00 PM,1,3,246.53333333333302,C3,0.0
374,99.317355,50,8/23/2019 6:41:00 PM,2,3,246.53333333333302,C4,0.0
375,95.668655,50,8/23/2019 6:41:00 PM,4,3,246.53333333333302,C5,0.0
376,73.81101,50,8/23/2019 6:41:00 PM,7,3,246.53333333333302,C6,0.0
377,59.62148,50,8/23/2019 6:41:00 PM,100,3,246.53333333333302,C7,50.0
378,99.89259,100,8/23/2019 6:41:00 PM,0,1,246.53333333333302,D2,0.0
379,98.74882500000001,100,8/23/2019 6:41:00 PM,1,1,246.53333333333302,D3,0.0
380,98.8798,100,8/23/2019 6:41:00 PM,2,1,246.53333333333302,D4,0.0
381,91.50613,100,8/23/2019 6:41:00 PM,4,1,246.53333333333302,D5,0.0
382,59.096325,100,8/23/2019 6:41:00 PM,7,1,246.53333333333302,D6,0.0
383,36.076415,100,8/23/2019 6:41:00 PM,100,1,246.53333333333302,D7,100.0
384,99.66954,100,8/23/2019 6:41:00 PM,0,2,246.53333333333302,E2,0.0
385,98.84818999999999,100,8/23/2019 6:41:00 PM,1,2,246.53333333333302,E3,0.0
386,98.98858,100,8/23/2019 6:41:00 PM,2,2,246.53333333333302,E4,0.0
387,85.731835,100,8/23/2019 6:41:00 PM,4,2,246.53333333333302,E5,0.0
388,52.945335,100,8/23/2019 6:41:00 PM,7,2,246.53333333333302,E6,0.0
389,40.552295,100,8/23/2019 6:41:00 PM,100,2,246.53333333333302,E7,100.0
390,99.07441,100,8/23/2019 6:41:00 PM,0,3,246.53333333333302,F2,0.0
391,93.76851500000001,100,8/23/2019 6:41:00 PM,1,3,246.53333333333302,F3,0.0
392,97.218995,100,8/23/2019 6:41:00 PM,2,3,246.53333333333302,F4,0.0
393,63.439335,100,8/23/2019 6:41:00 PM,4,3,246.53333333333302,F5,0.0
394,29.997385,100,8/23/2019 6:41:00 PM,7,3,246.53333333333302,F6,0.0
395,37.85429499999999,100,8/23/2019 6:41:00 PM,100,3,246.53333333333302,F7,100.0
396,99.90681000000001,50,8/24/2019 6:25:00 PM,0,1,270.266666666667,A2,0.0
397,99.576705,50,8/24/2019 6:25:00 PM,1,1,270.266666666667,A3,0.0
398,98.88557,50,8/24/2019 6:25:00 PM,2,1,270.266666666667,A4,0.0
399,94.889715,50,8/24/2019 6:25:00 PM,4,1,270.266666666667,A5,0.0
400,74.254575,50,8/24/2019 6:25:00 PM,7,1,270.266666666667,A6,0.0
401,54.153045,50,8/24/2019 6:25:00 PM,100,1,270.266666666667,A7,50.0
402,99.847205,50,8/24/2019 6:25:00 PM,0,2,270.266666666667,B2,0.0
403,99.88471000000001,50,8/24/2019 6:25:00 PM,1,2,270.266666666667,B3,0.0
404,99.86955,50,8/24/2019 6:25:00 PM,2,2,270.266666666667,B4,0.0
405,96.857605,50,8/24/2019 6:25:00 PM,4,2,270.266666666667,B5,0.0
406,88.36636,50,8/24/2019 6:25:00 PM,7,2,270.266666666667,B6,0.0
407,51.56245,50,8/24/2019 6:25:00 PM,100,2,270.266666666667,B7,50.0
408,99.884995,50,8/24/2019 6:25:00 PM,0,3,270.266666666667,C2,0.0
409,99.80476,50,8/24/2019 6:25:00 PM,1,3,270.266666666667,C3,0.0
410,99.810875,50,8/24/2019 6:25:00 PM,2,3,270.266666666667,C4,0.0
411,99.081255,50,8/24/2019 6:25:00 PM,4,3,270.266666666667,C5,0.0
412,84.492215,50,8/24/2019 6:25:00 PM,7,3,270.266666666667,C6,0.0
413,64.793045,50,8/24/2019 6:25:00 PM,100,3,270.266666666667,C7,50.0
414,99.92629500000001,100,8/24/2019 6:25:00 PM,0,1,270.266666666667,D2,0.0
415,99.616875,100,8/24/2019 6:25:00 PM,1,1,270.266666666667,D3,0.0
416,99.79228499999999,100,8/24/2019 6:25:00 PM,2,1,270.266666666667,D4,0.0
417,98.48057,100,8/24/2019 6:25:00 PM,4,1,270.266666666667,D5,0.0
418,72.131145,100,8/24/2019 6:25:00 PM,7,1,270.266666666667,D6,0.0
419,36.778655,100,8/24/2019 6:25:00 PM,100,1,270.266666666667,D7,100.0
420,99.8106,100,8/24/2019 6:25:00 PM,0,2,270.266666666667,E2,0.0
421,99.623885,100,8/24/2019 6:25:00 PM,1,2,270.266666666667,E3,0.0
422,99.72809000000001,100,8/24/2019 6:25:00 PM,2,2,270.266666666667,E4,0.0
423,96.44583,100,8/24/2019 6:25:00 PM,4,2,270.266666666667,E5,0.0
424,62.28885,100,8/24/2019 6:25:00 PM,7,2,270.266666666667,E6,0.0
425,40.686335,100,8/24/2019 6:25:00 PM,100,2,270.266666666667,E7,100.0
426,99.63158,100,8/24/2019 6:25:00 PM,0,3,270.266666666667,F2,0.0
427,97.71462,100,8/24/2019 6:25:00 PM,1,3,270.266666666667,F3,0.0
428,99.14985,100,8/24/2019 6:25:00 PM,2,3,270.266666666667,F4,0.0
429,76.664325,100,8/24/2019 6:25:00 PM,4,3,270.266666666667,F5,0.0
430,30.53463,100,8/24/2019 6:25:00 PM,7,3,270.266666666667,F6,0.0
431,35.92931,100,8/24/2019 6:25:00 PM,100,3,270.266666666667,F7,100.0
432,99.89930000000001,50,8/25/2019 12:28:00 PM,0,1,288.316666666667,A2,0.0
433,99.73539500000001,50,8/25/2019 12:28:00 PM,1,1,288.316666666667,A3,0.0
434,99.20641,50,8/25/2019 12:28:00 PM,2,1,288.316666666667,A4,0.0
435,97.740145,50,8/25/2019 12:28:00 PM,4,1,288.316666666667,A5,0.0
436,80.851945,50,8/25/2019 12:28:00 PM,7,1,288.316666666667,A6,0.0
437,58.731590000000004,50,8/25/2019 12:28:00 PM,100,1,288.316666666667,A7,50.0
438,99.85629,50,8/25/2019 12:28:00 PM,0,2,288.316666666667,B2,0.0
439,99.908615,50,8/25/2019 12:28:00 PM,1,2,288.316666666667,B3,0.0
440,99.87159,50,8/25/2019 12:28:00 PM,2,2,288.316666666667,B4,0.0
441,98.90991,50,8/25/2019 12:28:00 PM,4,2,288.316666666667,B5,0.0
442,92.86252,50,8/25/2019 12:28:00 PM,7,2,288.316666666667,B6,0.0
443,54.902495,50,8/25/2019 12:28:00 PM,100,2,288.316666666667,B7,50.0
444,99.88975500000001,50,8/25/2019 12:28:00 PM,0,3,288.316666666667,C2,0.0
445,99.87659500000001,50,8/25/2019 12:28:00 PM,1,3,288.316666666667,C3,0.0
446,99.87787,50,8/25/2019 12:28:00 PM,2,3,288.316666666667,C4,0.0
447,99.71206000000001,50,8/25/2019 12:28:00 PM,4,3,288.316666666667,C5,0.0
448,91.32717500000001,50,8/25/2019 12:28:00 PM,7,3,288.316666666667,C6,0.0
449,67.93275,50,8/25/2019 12:28:00 PM,100,3,288.316666666667,C7,50.0
450,99.9402,100,8/25/2019 12:28:00 PM,0,1,288.316666666667,D2,0.0
451,99.72369499999999,100,8/25/2019 12:28:00 PM,1,1,288.316666666667,D3,0.0
452,99.88675,100,8/25/2019 12:28:00 PM,2,1,288.316666666667,D4,0.0
453,99.37973500000001,100,8/25/2019 12:28:00 PM,4,1,288.316666666667,D5,0.0
454,81.76067,100,8/25/2019 12:28:00 PM,7,1,288.316666666667,D6,0.0
455,37.207335,100,8/25/2019 12:28:00 PM,100,1,288.316666666667,D7,100.0
456,99.83578,100,8/25/2019 12:28:00 PM,0,2,288.316666666667,E2,0.0
457,99.62557,100,8/25/2019 12:28:00 PM,1,2,288.316666666667,E3,0.0
458,99.68771000000001,100,8/25/2019 12:28:00 PM,2,2,288.316666666667,E4,0.0
459,98.76067499999999,100,8/25/2019 12:28:00 PM,4,2,288.316666666667,E5,0.0
460,69.65196999999999,100,8/25/2019 12:28:00 PM,7,2,288.316666666667,E6,0.0
461,41.27705,100,8/25/2019 12:28:00 PM,100,2,288.316666666667,E7,100.0
462,99.71955,100,8/25/2019 12:28:00 PM,0,3,288.316666666667,F2,0.0
463,98.77031,100,8/25/2019 12:28:00 PM,1,3,288.316666666667,F3,0.0
464,99.4716,100,8/25/2019 12:28:00 PM,2,3,288.316666666667,F4,0.0
465,85.91687,100,8/25/2019 12:28:00 PM,4,3,288.316666666667,F5,0.0
466,36.066845,100,8/25/2019 12:28:00 PM,7,3,288.316666666667,F6,0.0
467,36.220555,100,8/25/2019 12:28:00 PM,100,3,288.316666666667,F7,100.0
468,99.851455,50,8/26/2019 6:28:00 PM,0,1,318.316666666667,A2,0.0
469,99.787315,50,8/26/2019 6:28:00 PM,1,1,318.316666666667,A3,0.0
470,99.91828000000001,50,8/26/2019 6:28:00 PM,2,1,318.316666666667,A4,0.0
471,98.3831,50,8/26/2019 6:28:00 PM,4,1,318.316666666667,A5,0.0
472,84.586605,50,8/26/2019 6:28:00 PM,7,1,318.316666666667,A6,0.0
473,41.632,50,8/26/2019 6:28:00 PM,100,1,318.316666666667,A7,50.0
474,99.81909,50,8/26/2019 6:28:00 PM,0,2,318.316666666667,B2,0.0
475,99.934065,50,8/26/2019 6:28:00 PM,1,2,318.316666666667,B3,0.0
476,99.83999,50,8/26/2019 6:28:00 PM,2,2,318.316666666667,B4,0.0
477,99.42232,50,8/26/2019 6:28:00 PM,4,2,318.316666666667,B5,0.0
478,96.18283,50,8/26/2019 6:28:00 PM,7,2,318.316666666667,B6,0.0
479,34.009875,50,8/26/2019 6:28:00 PM,100,2,318.316666666667,B7,50.0
480,99.89676,50,8/26/2019 6:28:00 PM,0,3,318.316666666667,C2,0.0
481,99.78352,50,8/26/2019 6:28:00 PM,1,3,318.316666666667,C3,0.0
482,99.84077500000001,50,8/26/2019 6:28:00 PM,2,3,318.316666666667,C4,0.0
483,99.61134000000001,50,8/26/2019 6:28:00 PM,4,3,318.316666666667,C5,0.0
484,93.13557,50,8/26/2019 6:28:00 PM,7,3,318.316666666667,C6,0.0
485,47.86252,50,8/26/2019 6:28:00 PM,100,3,318.316666666667,C7,50.0
486,99.92436000000001,100,8/26/2019 6:28:00 PM,0,1,318.316666666667,D2,0.0
487,99.76656,100,8/26/2019 6:28:00 PM,1,1,318.316666666667,D3,0.0
488,99.84759,100,8/26/2019 6:28:00 PM,2,1,318.316666666667,D4,0.0
489,99.427945,100,8/26/2019 6:28:00 PM,4,1,318.316666666667,D5,0.0
490,88.027165,100,8/26/2019 6:28:00 PM,7,1,318.316666666667,D6,0.0
491,21.804445,100,8/26/2019 6:28:00 PM,100,1,318.316666666667,D7,100.0
492,99.82991,100,8/26/2019 6:28:00 PM,0,2,318.316666666667,E2,0.0
493,99.690335,100,8/26/2019 6:28:00 PM,1,2,318.316666666667,E3,0.0
494,99.86731,100,8/26/2019 6:28:00 PM,2,2,318.316666666667,E4,0.0
495,98.30373499999999,100,8/26/2019 6:28:00 PM,4,2,318.316666666667,E5,0.0
496,74.42412999999999,100,8/26/2019 6:28:00 PM,7,2,318.316666666667,E6,0.0
497,23.926845,100,8/26/2019 6:28:00 PM,100,2,318.316666666667,E7,100.0
498,99.65787499999999,100,8/26/2019 6:28:00 PM,0,3,318.316666666667,F2,0.0
499,99.25916000000001,100,8/26/2019 6:28:00 PM,1,3,318.316666666667,F3,0.0
500,99.803375,100,8/26/2019 6:28:00 PM,2,3,318.316666666667,F4,0.0
501,89.11426999999999,100,8/26/2019 6:28:00 PM,4,3,318.316666666667,F5,0.0
502,32.6219,100,8/26/2019 6:28:00 PM,7,3,318.316666666667,F6,0.0
503,27.33617,100,8/26/2019 6:28:00 PM,100,3,318.316666666667,F7,100.0
504,99.96871,50,8/27/2019 6:24:00 PM,0,1,342.25,A2,0.0
505,99.965835,50,8/27/2019 6:24:00 PM,1,1,342.25,A3,0.0
506,99.95285999999999,50,8/27/2019 6:24:00 PM,2,1,342.25,A4,0.0
507,99.78403,50,8/27/2019 6:24:00 PM,4,1,342.25,A5,0.0
508,95.15414999999999,50,8/27/2019 6:24:00 PM,7,1,342.25,A6,0.0
509,42.313075,50,8/27/2019 6:24:00 PM,100,1,342.25,A7,50.0
510,99.950295,50,8/27/2019 6:24:00 PM,0,2,342.25,B2,0.0
511,99.957695,50,8/27/2019 6:24:00 PM,1,2,342.25,B3,0.0
512,99.94950499999999,50,8/27/2019 6:24:00 PM,2,2,342.25,B4,0.0
513,99.94675,50,8/27/2019 6:24:00 PM,4,2,342.25,B5,0.0
514,99.14981,50,8/27/2019 6:24:00 PM,7,2,342.25,B6,0.0
515,36.473695000000006,50,8/27/2019 6:24:00 PM,100,2,342.25,B7,50.0
516,99.976725,50,8/27/2019 6:24:00 PM,0,3,342.25,C2,0.0
517,99.93603,50,8/27/2019 6:24:00 PM,1,3,342.25,C3,0.0
518,99.958665,50,8/27/2019 6:24:00 PM,2,3,342.25,C4,0.0
519,99.93755999999999,50,8/27/2019 6:24:00 PM,4,3,342.25,C5,0.0
520,99.383985,50,8/27/2019 6:24:00 PM,7,3,342.25,C6,0.0
521,51.013130000000004,50,8/27/2019 6:24:00 PM,100,3,342.25,C7,50.0
522,99.98190500000001,100,8/27/2019 6:24:00 PM,0,1,342.25,D2,0.0
523,99.933035,100,8/27/2019 6:24:00 PM,1,1,342.25,D3,0.0
524,99.981415,100,8/27/2019 6:24:00 PM,2,1,342.25,D4,0.0
525,99.665535,100,8/27/2019 6:24:00 PM,4,1,342.25,D5,0.0
526,95.1829,100,8/27/2019 6:24:00 PM,7,1,342.25,D6,0.0
527,22.219585,100,8/27/2019 6:24:00 PM,100,1,342.25,D7,100.0
528,99.95451,100,8/27/2019 6:24:00 PM,0,2,342.25,E2,0.0
529,99.92488499999999,100,8/27/2019 6:24:00 PM,1,2,342.25,E3,0.0
530,99.929715,100,8/27/2019 6:24:00 PM,2,2,342.25,E4,0.0
531,99.89836,100,8/27/2019 6:24:00 PM,4,2,342.25,E5,0.0
532,85.04941500000001,100,8/27/2019 6:24:00 PM,7,2,342.25,E6,0.0
533,25.93623,100,8/27/2019 6:24:00 PM,100,2,342.25,E7,100.0
534,99.87888000000001,100,8/27/2019 6:24:00 PM,0,3,342.25,F2,0.0
535,99.80793500000001,100,8/27/2019 6:24:00 PM,1,3,342.25,F3,0.0
536,99.918905,100,8/27/2019 6:24:00 PM,2,3,342.25,F4,0.0
537,96.59145000000001,100,8/27/2019 6:24:00 PM,4,3,342.25,F5,0.0
538,42.198575000000005,100,8/27/2019 6:24:00 PM,7,3,342.25,F6,0.0
539,25.986535000000003,100,8/27/2019 6:24:00 PM,100,3,342.25,F7,100.0
540,99.9511,50,8/29/2019 2:51:00 PM,0,1,386.7,A2,0.0
541,99.94695,50,8/29/2019 2:51:00 PM,1,1,386.7,A3,0.0
542,99.943045,50,8/29/2019 2:51:00 PM,2,1,386.7,A4,0.0
543,99.90346,50,8/29/2019 2:51:00 PM,4,1,386.7,A5,0.0
544,99.63117,50,8/29/2019 2:51:00 PM,7,1,386.7,A6,0.0
545,49.84896499999999,50,8/29/2019 2:51:00 PM,100,1,386.7,A7,50.0
546,99.948225,50,8/29/2019 2:51:00 PM,0,2,386.7,B2,0.0
547,99.97613000000001,50,8/29/2019 2:51:00 PM,1,2,386.7,B3,0.0
548,99.96405,50,8/29/2019 2:51:00 PM,2,2,386.7,B4,0.0
549,99.98557,50,8/29/2019 2:51:00 PM,4,2,386.7,B5,0.0
550,99.951165,50,8/29/2019 2:51:00 PM,7,2,386.7,B6,0.0
551,42.290549999999996,50,8/29/2019 2:51:00 PM,100,2,386.7,B7,50.0
552,99.96255500000001,50,8/29/2019 2:51:00 PM,0,3,386.7,C2,0.0
553,99.95127,50,8/29/2019 2:51:00 PM,1,3,386.7,C3,0.0
554,99.91665499999999,50,8/29/2019 2:51:00 PM,2,3,386.7,C4,0.0
555,99.9789,50,8/29/2019 2:51:00 PM,4,3,386.7,C5,0.0
556,99.97099,50,8/29/2019 2:51:00 PM,7,3,386.7,C6,0.0
557,57.10015,50,8/29/2019 2:51:00 PM,100,3,386.7,C7,50.0
558,99.95824,100,8/29/2019 2:51:00 PM,0,1,386.7,D2,0.0
559,99.93223,100,8/29/2019 2:51:00 PM,1,1,386.7,D3,0.0
560,99.97896499999999,100,8/29/2019 2:51:00 PM,2,1,386.7,D4,0.0
561,99.51132,100,8/29/2019 2:51:00 PM,4,1,386.7,D5,0.0
562,99.81733,100,8/29/2019 2:51:00 PM,7,1,386.7,D6,0.0
563,23.55256,100,8/29/2019 2:51:00 PM,100,1,386.7,D7,100.0
564,99.965805,100,8/29/2019 2:51:00 PM,0,2,386.7,E2,0.0
565,99.98031499999999,100,8/29/2019 2:51:00 PM,1,2,386.7,E3,0.0
566,99.948265,100,8/29/2019 2:51:00 PM,2,2,386.7,E4,0.0
567,99.85998000000001,100,8/29/2019 2:51:00 PM,4,2,386.7,E5,0.0
568,97.43767,100,8/29/2019 2:51:00 PM,7,2,386.7,E6,0.0
569,25.964509999999997,100,8/29/2019 2:51:00 PM,100,2,386.7,E7,100.0
570,99.94609,100,8/29/2019 2:51:00 PM,0,3,386.7,F2,0.0
571,99.787835,100,8/29/2019 2:51:00 PM,1,3,386.7,F3,0.0
572,99.956005,100,8/29/2019 2:51:00 PM,2,3,386.7,F4,0.0
573,99.70971,100,8/29/2019 2:51:00 PM,4,3,386.7,F5,0.0
574,52.52275,100,8/29/2019 2:51:00 PM,7,3,386.7,F6,0.0
575,28.462545,100,8/29/2019 2:51:00 PM,100,3,386.7,F7,100.0
576,99.817015,50,8/30/2019 2:34:00 PM,0,1,410.416666666667,A2,0.0
577,99.92468,50,8/30/2019 2:34:00 PM,1,1,410.416666666667,A3,0.0
578,99.88941499999999,50,8/30/2019 2:34:00 PM,2,1,410.416666666667,A4,0.0
579,99.968575,50,8/30/2019 2:34:00 PM,4,1,410.416666666667,A5,0.0
580,99.786765,50,8/30/2019 2:34:00 PM,7,1,410.416666666667,A6,0.0
581,38.151604999999996,50,8/30/2019 2:34:00 PM,100,1,410.416666666667,A7,50.0
582,99.852835,50,8/30/2019 2:34:00 PM,0,2,410.416666666667,B2,0.0
583,99.91503,50,8/30/2019 2:34:00 PM,1,2,410.416666666667,B3,0.0
584,99.932335,50,8/30/2019 2:34:00 PM,2,2,410.416666666667,B4,0.0
585,99.94104999999999,50,8/30/2019 2:34:00 PM,4,2,410.416666666667,B5,0.0
586,99.80797,50,8/30/2019 2:34:00 PM,7,2,410.416666666667,B6,0.0
587,31.920215000000006,50,8/30/2019 2:34:00 PM,100,2,410.416666666667,B7,50.0
588,99.90021999999999,50,8/30/2019 2:34:00 PM,0,3,410.416666666667,C2,0.0
589,99.75378,50,8/30/2019 2:34:00 PM,1,3,410.416666666667,C3,0.0
590,99.877285,50,8/30/2019 2:34:00 PM,2,3,410.416666666667,C4,0.0
591,99.920635,50,8/30/2019 2:34:00 PM,4,3,410.416666666667,C5,0.0
592,99.91593499999999,50,8/30/2019 2:34:00 PM,7,3,410.416666666667,C6,0.0
593,45.959795,50,8/30/2019 2:34:00 PM,100,3,410.416666666667,C7,50.0
594,99.92101,100,8/30/2019 2:34:00 PM,0,1,410.416666666667,D2,0.0
595,99.82272499999999,100,8/30/2019 2:34:00 PM,1,1,410.416666666667,D3,0.0
596,99.87535,100,8/30/2019 2:34:00 PM,2,1,410.416666666667,D4,0.0
597,98.913645,100,8/30/2019 2:34:00 PM,4,1,410.416666666667,D5,0.0
598,99.73080999999999,100,8/30/2019 2:34:00 PM,7,1,410.416666666667,D6,0.0
599,19.89199,100,8/30/2019 2:34:00 PM,100,1,410.416666666667,D7,100.0
600,99.787835,100,8/30/2019 2:34:00 PM,0,2,410.416666666667,E2,0.0
601,99.69979000000001,100,8/30/2019 2:34:00 PM,1,2,410.416666666667,E3,0.0
602,99.817575,100,8/30/2019 2:34:00 PM,2,2,410.416666666667,E4,0.0
603,99.71878999999998,100,8/30/2019 2:34:00 PM,4,2,410.416666666667,E5,0.0
604,98.73226,100,8/30/2019 2:34:00 PM,7,2,410.416666666667,E6,0.0
605,20.9802,100,8/30/2019 2:34:00 PM,100,2,410.416666666667,E7,100.0
606,99.80831,100,8/30/2019 2:34:00 PM,0,3,410.416666666667,F2,0.0
607,99.59058999999999,100,8/30/2019 2:34:00 PM,1,3,410.416666666667,F3,0.0
608,99.72929,100,8/30/2019 2:34:00 PM,2,3,410.416666666667,F4,0.0
609,99.73001500000001,100,8/30/2019 2:34:00 PM,4,3,410.416666666667,F5,0.0
610,60.729415,100,8/30/2019 2:34:00 PM,7,3,410.416666666667,F6,0.0
611,31.275535,100,8/30/2019 2:34:00 PM,100,3,410.416666666667,F7,100.0
612,99.932275,50,9/1/2019 6:44:00 PM,0,1,462.583333333333,A2,0.0
613,99.94474,50,9/1/2019 6:44:00 PM,1,1,462.583333333333,A3,0.0
614,99.980315,50,9/1/2019 6:44:00 PM,2,1,462.583333333333,A4,0.0
615,99.93186,50,9/1/2019 6:44:00 PM,4,1,462.583333333333,A5,0.0
616,99.95835,50,9/1/2019 6:44:00 PM,7,1,462.583333333333,A6,0.0
617,43.069175,50,9/1/2019 6:44:00 PM,100,1,462.583333333333,A7,50.0
618,99.84154000000001,50,9/1/2019 6:44:00 PM,0,2,462.583333333333,B2,0.0
619,99.92991999999998,50,9/1/2019 6:44:00 PM,1,2,462.583333333333,B3,0.0
620,99.96449,50,9/1/2019 6:44:00 PM,2,2,462.583333333333,B4,0.0
621,99.98027,50,9/1/2019 6:44:00 PM,4,2,462.583333333333,B5,0.0
622,99.976865,50,9/1/2019 6:44:00 PM,7,2,462.583333333333,B6,0.0
623,36.100125000000006,50,9/1/2019 6:44:00 PM,100,2,462.583333333333,B7,50.0
624,99.96801500000001,50,9/1/2019 6:44:00 PM,0,3,462.583333333333,C2,0.0
625,99.91883999999999,50,9/1/2019 6:44:00 PM,1,3,462.583333333333,C3,0.0
626,99.925985,50,9/1/2019 6:44:00 PM,2,3,462.583333333333,C4,0.0
627,99.97744499999999,50,9/1/2019 6:44:00 PM,4,3,462.583333333333,C5,0.0
628,99.97157999999999,50,9/1/2019 6:44:00 PM,7,3,462.583333333333,C6,0.0
629,50.956360000000004,50,9/1/2019 6:44:00 PM,100,3,462.583333333333,C7,50.0
630,99.96864,100,9/1/2019 6:44:00 PM,0,1,462.583333333333,D2,0.0
631,99.900365,100,9/1/2019 6:44:00 PM,1,1,462.583333333333,D3,0.0
632,99.98358999999999,100,9/1/2019 6:44:00 PM,2,1,462.583333333333,D4,0.0
633,99.35154,100,9/1/2019 6:44:00 PM,4,1,462.583333333333,D5,0.0
634,99.92001,100,9/1/2019 6:44:00 PM,7,1,462.583333333333,D6,0.0
635,20.210895,100,9/1/2019 6:44:00 PM,100,1,462.583333333333,D7,100.0
636,99.94018,100,9/1/2019 6:44:00 PM,0,2,462.583333333333,E2,0.0
637,99.95842,100,9/1/2019 6:44:00 PM,1,2,462.583333333333,E3,0.0
638,99.935655,100,9/1/2019 6:44:00 PM,2,2,462.583333333333,E4,0.0
639,99.94066,100,9/1/2019 6:44:00 PM,4,2,462.583333333333,E5,0.0
640,99.94539499999999,100,9/1/2019 6:44:00 PM,7,2,462.583333333333,E6,0.0
641,20.387320000000003,100,9/1/2019 6:44:00 PM,100,2,462.583333333333,E7,100.0
642,99.87912,100,9/1/2019 6:44:00 PM,0,3,462.583333333333,F2,0.0
643,99.85259500000001,100,9/1/2019 6:44:00 PM,1,3,462.583333333333,F3,0.0
644,99.972755,100,9/1/2019 6:44:00 PM,2,3,462.583333333333,F4,0.0
645,99.920285,100,9/1/2019 6:44:00 PM,4,3,462.583333333333,F5,0.0
646,83.35032,100,9/1/2019 6:44:00 PM,7,3,462.583333333333,F6,0.0
647,30.9054,100,9/1/2019 6:44:00 PM,100,3,462.583333333333,F7,100.0
648,99.92834,50,9/3/2019 3:43:00 PM,0,1,507.566666666667,A2,0.0
649,99.97150500000001,50,9/3/2019 3:43:00 PM,1,1,507.566666666667,A3,0.0
650,99.96356,50,9/3/2019 3:43:00 PM,2,1,507.566666666667,A4,0.0
651,99.93258,50,9/3/2019 3:43:00 PM,4,1,507.566666666667,A5,0.0
652,99.948195,50,9/3/2019 3:43:00 PM,7,1,507.566666666667,A6,0.0
653,42.20267,50,9/3/2019 3:43:00 PM,100,1,507.566666666667,A7,50.0
654,99.89355,50,9/3/2019 3:43:00 PM,0,2,507.566666666667,B2,0.0
655,99.926155,50,9/3/2019 3:43:00 PM,1,2,507.566666666667,B3,0.0
656,99.917455,50,9/3/2019 3:43:00 PM,2,2,507.566666666667,B4,0.0
657,99.961905,50,9/3/2019 3:43:00 PM,4,2,507.566666666667,B5,0.0
658,99.96781,50,9/3/2019 3:43:00 PM,7,2,507.566666666667,B6,0.0
659,30.15021,50,9/3/2019 3:43:00 PM,100,2,507.566666666667,B7,50.0
660,99.937455,50,9/3/2019 3:43:00 PM,0,3,507.566666666667,C2,0.0
661,99.928475,50,9/3/2019 3:43:00 PM,1,3,507.566666666667,C3,0.0
662,99.96156,50,9/3/2019 3:43:00 PM,2,3,507.566666666667,C4,0.0
663,99.945565,50,9/3/2019 3:43:00 PM,4,3,507.566666666667,C5,0.0
664,99.96892,50,9/3/2019 3:43:00 PM,7,3,507.566666666667,C6,0.0
665,34.92457,50,9/3/2019 3:43:00 PM,100,3,507.566666666667,C7,50.0
666,99.938795,100,9/3/2019 3:43:00 PM,0,1,507.566666666667,D2,0.0
667,99.94163,100,9/3/2019 3:43:00 PM,1,1,507.566666666667,D3,0.0
668,99.970505,100,9/3/2019 3:43:00 PM,2,1,507.566666666667,D4,0.0
669,99.48204000000001,100,9/3/2019 3:43:00 PM,4,1,507.566666666667,D5,0.0
670,99.948295,100,9/3/2019 3:43:00 PM,7,1,507.566666666667,D6,0.0
671,17.538515,100,9/3/2019 3:43:00 PM,100,1,507.566666666667,D7,100.0
672,99.93901,100,9/3/2019 3:43:00 PM,0,2,507.566666666667,E2,0.0
673,99.93773,100,9/3/2019 3:43:00 PM,1,2,507.566666666667,E3,0.0
674,99.86668499999999,100,9/3/2019 3:43:00 PM,2,2,507.566666666667,E4,0.0
675,99.90571500000001,100,9/3/2019 3:43:00 PM,4,2,507.566666666667,E5,0.0
676,99.92743,100,9/3/2019 3:43:00 PM,7,2,507.566666666667,E6,0.0
677,17.875125,100,9/3/2019 3:43:00 PM,100,2,507.566666666667,E7,100.0
678,99.93675999999999,100,9/3/2019 3:43:00 PM,0,3,507.566666666667,F2,0.0
