,r,K,v,d_A,alpha,phi,n,EC50,SSR
34,0.4759269648537797,98.4793764745931,2.510255742210668,0.1213039241472681,0.6522821082946038,1.2303732001193453,4.814526319571264,10.803332091426675,370.83966164347436
35,0.4787834411830204,98.9629897580012,2.279871738248205,0.1830892294306636,0.613866007703642,1.4841299459021682,2.9794291033101548,11.49148742016993,270.02044248437005
36,0.4777135580568609,97.98015848868332,2.32846969345158,0.2497154223136508,0.5981418868160875,1.710949633469026,1.835838959158718,12.091473862576445,334.29700597316497
37,0.468590914204302,95.94273091724313,2.8456371330790566,0.1048000729425061,0.6735660480613797,1.227533770646511,4.673261657738264,11.185214942659774,191.02121465413884
38,0.4672928317014875,100.0,2.585563740966233,0.1860810562045783,0.6053982586136113,1.322516766205139,2.15100562908901,11.900482628398848,263.5539464041321
39,0.4706980019356994,100.0,2.631380175989693,0.2188247115213962,0.6019839363110361,1.6979280059022803,2.4806555745274586,11.516466697504779,153.3166632942093
40,0.4586820137346747,93.2439131071428,3.5734890952089016,0.2167460156573901,0.5945623853629816,1.5408806631793923,6.417127469379066,10.570409521683308,241.9815636853911
41,0.4719400352370769,100.0,2.494954180510699,0.2270156268183607,0.606944968614404,1.776914391425073,2.806904716623319,11.449998800399936,127.5093357540657
42,0.4755225899857789,99.99121214746572,2.4377682799960634,0.3123823289677074,0.563992339290182,1.7136631794106358,2.9891743965739916,10.965929283811438,355.49907155378725
43,0.4646716863888112,98.20382300551992,2.77295615591481,0.1578203431444187,0.6353521772102007,1.3355115376508429,1.9389903087105618,12.08895381780583,254.96599837836322
44,0.4675616971879019,100.0,2.4195667868627653,0.118181857647191,0.6552884222576377,1.280362556566693,3.5547277600444116,11.416758382200015,248.43722870733146
45,0.465319523577663,97.6069004101156,3.020492120637142,0.1355925480623606,0.662605189699823,1.486809103835664,2.5588459544427455,11.76321808630119,199.1925916582155
46,0.4667027540327249,92.98709351975842,3.1848776797726344,0.1277729149954825,0.6502581812057918,1.1704288036726664,2.242193134316783,12.515556263333353,229.40276213765935
47,0.4752844040648135,99.91878271168018,2.256188974384384,0.236481318014267,0.5904565101255733,1.6602091169761186,2.7951671734454875,11.588755011292045,265.5756566687019
48,0.4632758778353982,98.44931985507054,3.14436253489337,0.2650604740703101,0.5930581600011544,1.9999999999928944,9.363136194952364,10.371448553496043,237.13833878326295
49,0.4723702108485617,100.0,2.4525004979295293,0.2110778028290429,0.6088482018022042,1.6246020272966115,2.5538789528080503,11.613944835391337,236.7056777697248
50,0.4735441857381621,100.0,2.345874724018813,0.1836147935998348,0.604208063502606,1.350059166105716,8.235785788093056,10.49393504779332,202.38459340585615
51,0.4624991716270654,98.47600501402007,2.7342916275193256,0.2194228338960959,0.5994046178637944,1.737652819180029,2.956056605044564,11.502590062873182,208.52803433540478
52,0.4626337981611964,95.68153537352278,3.015427300413064,0.253170895850762,0.5895256585813216,1.8613546200536168,5.663579930024688,10.53639845463784,243.97545831799016
53,0.4696134265436176,99.59654032599197,2.6374239618137585,0.3174301881681293,0.5619518746358463,1.7385210627316745,6.4173028354668045,10.422609067720835,271.8984813651988
54,0.4885289193101403,100.0,1.9844725801195005,0.2562152951914021,0.5862468732138888,1.683613770992799,4.0067616959407815,10.975116000534902,166.45896691763528
55,0.4639578735502042,100.0,2.837815183585497,0.1815201765793567,0.613105508188936,1.4842595841865196,9.07375871541062,10.374649105822739,261.52514750712845
56,0.4746996011451778,99.4616503113577,2.233203880426472,0.1156048213653749,0.64908494675012,1.098491903805215,2.6088092815279462,11.778780362100056,390.3992711411706
57,0.4665442901902734,99.99999999961086,2.650147375348757,0.1390475291451487,0.6778535798223082,1.542877601509724,1.714576211191428,13.701226573365098,372.80948792097416
58,0.4658996264110012,98.2499983570156,2.8791288515708384,0.1170528447131989,0.668448982659107,1.373203237129801,3.5053155514494945,11.622756557481036,158.732893007582
59,0.4777240639302467,98.41616200496766,2.272789598475073,0.1604697043011666,0.6303475264233855,1.354797267489694,1.9580178856707149,12.261344251515236,263.9521801781491
60,0.4707643332079888,100.0,2.4592931314368194,0.1230597757136292,0.6681474385718768,1.4282252768563304,2.623272964157938,11.961663774573875,340.3895746277375
61,0.4626380619499028,97.1392475783082,2.9440745111542395,0.2063124753592797,0.6136846247910982,1.760480515337991,9.30865845409238,10.452330125060287,223.78411139099285
62,0.4726372812817373,100.0,2.305113670485017,0.2190387382569961,0.5934600181817516,1.437643844959556,2.7742550617920956,11.249998401816743,271.5107905018221
63,0.4634316605269022,95.70873763152603,2.777436434863349,0.2353964347993338,0.6042664391489402,1.7642145662358937,2.0169375686209925,12.162012406863592,133.5804729301583
64,0.4635367500605806,99.74667036763086,3.1059521260774168,0.1933577575928097,0.5917490164063726,1.1895369689188542,2.162441397377472,12.651748022039317,280.9202387485205
65,0.4674547457352655,98.60904982078738,2.6233346102254744,0.2184141626154946,0.582953218826135,1.368451587064124,5.071402960385439,11.00566434662897,353.0303529771767
66,0.4665259899870991,97.87417281932956,2.921659540088326,0.2276073907457369,0.5935613272200374,1.4395496565533297,2.164449956087352,12.509967847755604,253.67233070592175
67,0.4679072325526128,98.15975547724076,2.693036244409184,0.1208024471948686,0.6643258582198375,1.3255002112374217,4.441403320954376,11.270957320056988,264.49824033006115
68,0.4648778697472072,99.35010575413548,2.660069037077821,0.146320421527297,0.6500572322799555,1.4605149010921068,9.08591056820905,10.457356803735916,263.38030474735206
69,0.4695251118208328,100.0,2.413006660537017,0.1333738648109805,0.669418207825082,1.6382884564478672,6.862769693544407,10.672132736930685,269.8623569060213
70,0.4623592498392606,97.78895397540748,2.885461480559264,0.1563756587581179,0.627610598884244,1.3832537959404736,2.929814022799181,11.364526909210069,221.64744817245017
71,0.464541574468208,98.31530942247942,2.6042365880655893,0.1736899677264004,0.6319635491535129,1.6764836459724994,4.378678813067946,10.901648999144642,253.3397753049085
72,0.4721429939285807,97.7492211624018,2.66294410696336,0.108531317459268,0.6734454447570521,1.3020462053165656,7.906415994397361,10.565386956881023,179.84701039762618
73,0.4769108032658837,100.0,2.302194103823354,0.0758694526188443,0.8238973595131449,1.648107739394449,2.0384991828604186,13.480984062850972,187.96702121454246
74,0.4663168473163104,100.0,2.52420002286958,0.2434496994168777,0.6092348420562731,1.9999999999981009,2.422560627346506,11.280660705555112,298.85582348845963
75,0.4609078731117303,99.23174054446484,3.039920908164272,0.2013061476404065,0.6229716245283401,1.6309591088441706,1.6262620908649121,12.413794268446376,260.5927168385342
76,0.4652484408405964,95.59058579218151,3.104371120137531,0.157051729396491,0.6380251446388303,1.4336532477286252,2.241859219556338,12.1275671028344,313.36339934118496
77,0.4759534150555581,100.0,2.3731632430765144,0.1332572182826617,0.6659451039272434,1.469929164284861,2.577105131949253,11.870830875371427,241.06414645172035
78,0.4586026419292829,100.0,2.914552000110869,0.2113647035076025,0.5995488700607309,1.4354513360100043,1.8992066354978785,12.57563790147238,234.48471996068378
79,0.4693131888945557,95.59341851718436,2.9997416902778657,0.1276757201069697,0.6652334317100501,1.2969514449705717,1.652404882209691,12.912907606868314,266.91742191104083
80,0.4582227955041172,100.0,3.089980015884332,0.3133510786675136,0.5775812432525305,2.0,2.3414880129355797,11.535861996980564,179.26237834441517
81,0.4686413706373002,96.3394497066838,2.865645459702291,0.1114032477098984,0.6868432326529139,1.2170045102236544,2.008781002490141,13.351687448525306,254.80459214174562
82,0.462166220520249,99.19083440565748,2.729282175869857,0.1618029399113301,0.6323362884055326,1.4208714024511708,2.1207293824240727,12.466953982092226,203.50754187149207
83,0.4755347975428877,95.39843883646178,2.5969853765718613,0.1322613862397828,0.6691717514811971,1.525055728341733,8.1673304639124,10.543775342915517,216.21868463094984
84,0.4811422473572369,100.0,2.288568818210402,0.2355366662637791,0.6131353176098575,1.911324270625576,1.9623520856881256,11.292401339650045,152.0034623836394
85,0.4657568366888824,98.94373155622424,2.6982831488764867,0.2345078145866208,0.5934151859588106,1.58501875883562,2.5543893917628435,11.237764066854169,190.62070541195632
86,0.4698540050572263,96.42700609081731,2.697957851459567,0.2266751512795086,0.5964950432041084,1.572361670697962,2.1406365780977397,11.412985275623061,268.63375753055163
87,0.4790257838113477,100.0,2.191369135684716,0.1263813441632529,0.6458004791653299,1.1261377139176647,2.104053241992296,12.681654246849412,408.25397756054974
88,0.4568037019182653,97.85695241358984,3.462409616245866,0.2603580958154971,0.5880047354789794,1.6918636459964211,3.3842504600920673,11.082294529715652,324.07328338472564
89,0.4684042092090911,99.99999999999996,2.418108443141477,0.2051131361318688,0.6061817209140207,1.5137581981330257,2.6494557470970688,11.654884008656094,220.73831512169332
90,0.4821208270811483,95.92151657305504,2.3837523023995986,0.1142108005347705,0.6751414030639385,1.3306260389215816,2.812387890982907,11.575690846952652,163.35635227938033
91,0.4678266609704774,96.06180420087291,2.709023498141632,0.1255218552650129,0.6573508207943988,1.3346199672403296,8.445793738299622,10.500979866634177,235.61516884541544
92,0.4660849181593178,95.49321285257386,2.654069301018951,0.1828741026728501,0.616721919738693,1.4059974558251154,9.038686579766578,10.3927550201872,261.1862692043139
93,0.4710649567253408,100.0,2.6594364421018257,0.1280123632046134,0.6563400871939417,1.2298868254137674,1.800429407514847,12.485385342061806,219.6813366009313
94,0.463049544875491,92.57994602792542,3.820960454037528,0.1434077082342968,0.6317074826103595,1.1526858977553551,9.293277415851096,10.472157114942524,376.01414440000025
95,0.4602086528585457,96.89887208690644,3.135618224306483,0.2003704118323658,0.5948431351040605,1.4433471945646317,7.503151336260849,10.439243191145648,290.9956732807706
96,0.4637867925612378,99.99999999999989,2.7089097028898945,0.2102715879102644,0.5981172919874165,1.5960119081926374,8.002992525013786,10.340206761681369,268.62734928615146
97,0.4627126764356682,99.31492867656604,2.976573016961552,0.3103476703680639,0.5793002921762377,2.0,2.453115932113206,11.117950324378166,320.7968578822176
98,0.4699724538443695,99.9999999992556,2.487164770399973,0.0959088459413106,0.6759944590140777,1.0293559032788062,2.872184004291955,12.616795673560636,382.4390577767934
99,0.4740493365869612,99.27675535121244,2.401871298090262,0.2332906937412956,0.6008382485510327,1.845735074251328,7.3027584908539955,10.23072333205667,400.4601863115692
100,0.4723745034369733,97.75405090188836,2.531892943166014,0.0984436756166442,0.7088386246177346,1.317625598947041,1.7303687496269455,12.93003618749428,196.69801045329504
101,0.4718494240648692,100.0,2.443534930547967,0.1262544272617572,0.6574424637309239,1.2312548713707514,1.9049677242592198,12.564974628637154,240.97388624825558
102,0.4808396555658884,99.99999999999076,2.32423981067694,0.138574743906442,0.6608858048267159,1.4797304130908753,2.1614705204729443,11.870582035196636,254.18827524472462
103,0.4679863310108477,96.60818318612586,2.6298123700211207,0.1359175711385853,0.6774460579161133,1.4499127387464528,1.551367841384026,13.94055812066665,196.03154130295167
104,0.4777434259124911,98.2552627843516,2.401572991481064,0.3458016422140748,0.5626076093739779,1.999999999998194,7.3142385591206525,10.278436921266568,281.46350127739044
105,0.4704052548250814,99.68864699852249,2.527886547586978,0.1916057369846861,0.6190444629909895,1.747367892324321,7.4033910964056835,10.457172070099318,251.9057639858269
106,0.4740226033274511,96.35746395601718,2.654681206370256,0.3081387440493323,0.5789364396473439,1.9561541523797157,8.753225998508281,10.280271552330424,248.27132491692774
107,0.4718532688402831,100.0,2.3991955922533394,0.2142337962630641,0.6139444148735979,1.8216372891231492,1.8469780421286035,12.075558455105837,369.10478452669383
108,0.4673810672331192,98.67340422387832,2.6139317552927563,0.1164484274227808,0.6735190869249202,1.4065128431111074,6.933698558564075,10.598715424765235,229.03618999963578
109,0.4654174405098935,97.51846884482852,3.1531217499732977,0.1310537097380026,0.6524129743593614,1.311462123312916,2.0818334559475686,11.847148484072003,149.15577301527287
110,0.4593943344304296,100.0,2.8269525649979634,0.1212191551658563,0.6929046434174153,1.4431969325867249,1.8690014077571624,13.063030253672487,277.9679748616404
111,0.4628186960358593,96.97437809884872,2.9492815324613484,0.244306536323151,0.5842128417046533,1.4956189830333964,2.192763938189292,12.076831635765465,203.69730638487724
112,0.4800457803055271,99.99999999999883,2.1103863261619766,0.244081225754036,0.5856544711500556,1.6545835633510086,4.054586523720736,10.740906501876378,256.6051531987241
113,0.467029601241436,100.0,2.4783611262125183,0.1421935558695194,0.6590274111019879,1.4077151627587208,1.813456584731774,13.601969355294603,242.21548457131564
114,0.4719103802433141,95.3399968476956,2.615338922015184,0.2275673083808538,0.5924253306227337,1.6044571290024163,2.8568168766397526,11.554944156192173,104.14404985348315
115,0.4674136009229373,98.5456845694766,2.619882001048872,0.1333925105283581,0.6713752335368135,1.5796640457542943,2.1740127255781547,12.239599062742194,222.8843746158766
116,0.4763768711668971,100.0,2.2898421045610324,0.1188177567137423,0.6533406292094991,1.1964853616547688,2.6715252396402906,12.285511668232427,177.67222816684472
117,0.4615599123631583,92.815843414205,3.5277228486271874,0.2611663178382366,0.582705271198471,1.7039126444428303,2.6647085566863176,11.238518768722008,204.50635655748542
118,0.4708059739403203,100.0,2.495520104546858,0.1277196493696258,0.6599714278336342,1.445377078691994,2.8556111319759423,11.182852227466519,302.9074209823805
119,0.4709969303754353,100.0,2.471202865643732,0.2532122640542402,0.6026706071771438,1.9999999999995663,2.577968330592229,11.017287409988159,377.25115435371055
120,0.4661614416499589,98.49793804348042,2.681202079668998,0.1304117029136483,0.6557818057189071,1.2794420997409963,2.021618943373431,12.400841423767403,267.4613397256427
121,0.4631269482547438,96.47686649290554,2.82115386509424,0.1842907971416005,0.6062699943755195,1.3819835333927222,6.209684053523931,10.606319625319847,311.02154228895216
122,0.463143688344915,97.92354728319576,2.879643146355503,0.2144881797373301,0.6343223691951086,1.9999999999999911,1.7737206472581974,12.589466429473624,369.98561298954286
123,0.4700184449968879,97.9140658797518,2.6669170560644635,0.1255223894816156,0.6551158933207659,1.2942124966006732,5.148727088234597,10.872297980357969,245.91754277035693
124,0.4723255437332765,99.779653718419,2.243528902703389,0.1272425048403754,0.6605825947252318,1.324158612206093,2.0649037769755543,12.245198848151976,151.91313745732663
125,0.4684036974581894,96.62323449219484,3.0529582950976297,0.0899002521886372,0.6837885340825018,1.1167770135978723,7.696554546713701,10.734581120671589,357.84124811478523
126,0.4725040725141864,100.0,2.291501293163427,0.1476250853021818,0.6320111322512063,1.299594323545845,2.8942909397703716,11.402064421700171,186.22725735736338
127,0.4584665036846529,100.0,2.837307584295109,0.1317376608231829,0.6733527596734117,1.5689834827591165,3.831277597239268,11.332837698482868,358.90333139666353
128,0.4705599748464807,95.21950610822586,2.731277247814613,0.2263736191649593,0.6093076618596721,1.828722647899131,2.460195072937356,11.287443723600234,320.7775882534055
129,0.4670221348210264,97.6470149104829,2.818349662734396,0.2320967113064896,0.5974272404756275,1.6876040225563935,5.427581955557672,10.568108713836114,178.28664501986597
130,0.4717296030385883,100.0,2.287188516804553,0.1354050258794581,0.6744474543173216,1.577051741350308,2.1053590214954747,12.336288341581293,204.3939162743245
131,0.4786435576869238,99.69251254096784,2.1698408948937296,0.1224420023017533,0.659512479721676,1.451825600577347,5.438184849327155,10.771292314780757,268.9531087393698
132,0.4566368210362779,95.29950604802131,3.439850860635976,0.1310840542851645,0.6494666025592735,1.1753055546888354,1.831329148251372,13.395722041562829,239.23547403652614
133,0.4714789441497699,100.0,2.479825133480812,0.1907681830094421,0.6157127200887991,1.525719357313405,3.399255852209668,10.81631853876068,287.0383477775841
134,0.4580020948572713,96.61172844275724,3.264194971061297,0.1238516355608138,0.6467876544849593,1.1457852540561893,2.3460848153364218,12.288805883894044,221.49697580724307
135,0.4581709486286737,100.0,2.9237804885391565,0.1201036104514971,0.6933929504890807,1.6519584008607238,3.619850145487482,11.70058570805518,379.59000552745283
136,0.4674243117607638,95.94395253649192,2.821972868394776,0.2309278724507787,0.5912293695803337,1.6826547069122562,8.948705191013799,10.408232350586346,323.5701502854828
137,0.4595185869604883,95.84908770440168,2.968816170786511,0.2898365924149728,0.5809822352455561,1.728574496963113,1.9027512641033928,12.253827029808141,191.374853493323
138,0.4685113395186188,93.89249850187592,3.123766230668997,0.2024546504876865,0.6071431781446609,1.5577288107677565,2.4185957636756092,11.277727419703544,377.41258779575094
139,0.4855507836215807,100.0,2.05864508083342,0.135179889471762,0.6754181431883985,1.575322729167308,1.9645657204555516,11.95934803551271,193.39639784785976
140,0.4707916252511936,96.68886753835685,2.7895107498380582,0.2423591182194611,0.5881512803722238,1.7277325359395104,4.726353788416108,10.633325746021702,263.49780446629325
141,0.4626553139426467,97.39175121944024,3.1608488757402826,0.0945849375974904,0.6902557217611435,1.241423208677471,3.6048377789045456,11.257847166340206,411.8550582803663
142,0.4765498388396432,100.0,2.336726321399169,0.2348529003421715,0.6022378491504483,1.8121469212188492,2.0407460548255822,11.501419128044914,318.6066246433001
143,0.4659482463309894,97.42593317225798,2.768548845959522,0.1347523049226595,0.6665330668612116,1.4857795955033462,2.614532764981917,11.310551386863935,203.81132442465127
144,0.4672597703143286,98.88446818357242,2.49695854915211,0.1223033500883963,0.6494548564925609,1.1694004583310282,2.5111591870292895,11.808519340854664,193.2931543546487
145,0.4694578427926156,97.18566289725034,2.862615219500793,0.2091890859776243,0.6147616969372226,1.755659487014733,2.6014810313817542,11.260283977129617,293.65405082141854
146,0.470354576020387,97.91407438882818,2.7472989874623286,0.1156004817030997,0.6669975725957508,1.2516905816470345,2.3821873910257834,11.906960939596734,273.5037601339931
147,0.4679118425856562,100.0,2.6685078234598065,0.2730401838972677,0.5816379069463095,1.7798953844189345,2.5202329620888766,11.135644218734807,200.91431619715598
148,0.4663910646077801,100.0,2.6071498388593946,0.1303471932406248,0.659274470201185,1.3675756634061786,2.3595556093613914,11.702735221188274,277.685212303066
149,0.4681644071669455,100.0,2.4711571778017247,0.128654484734897,0.6780070639828811,1.4528494601362902,1.8126072616085458,12.93039989673637,243.9885766896254
150,0.4686515897623289,96.46309569261366,2.890729980272555,0.3350734861379303,0.5699294705037118,1.8129051089354071,2.107877770830234,11.387647312272946,300.3776514932674
151,0.4655213071964837,96.20973577424058,2.8331538827170983,0.2077074523412941,0.590030850231812,1.2920131135569066,2.107034462343487,11.845339548188738,280.6080716226077
152,0.464754073490571,96.0525348404374,2.9458709155950333,0.2144882658407109,0.6023448784838125,1.7412568354226896,4.577346784931082,10.731854369974249,369.1801471964601
153,0.4679749305733638,100.0,2.623855071723167,0.141556375198798,0.6432261773178115,1.3176275478428887,1.9486351920739746,11.616891358776982,359.27798316325345
154,0.4610003949612763,96.9110603636618,3.2525219661004474,0.2310202602135655,0.5930119002979083,1.6057209046590373,2.6335450917523655,11.61631191725301,251.21360696953397
155,0.471227705660713,99.83381994859106,2.455675112569039,0.1311659343475164,0.6695677460923086,1.449698167064148,2.0682421930301924,12.560049715803594,482.6737566780231
156,0.4746763935916651,100.0,2.442251307998014,0.1240931164971168,0.6630635887219569,1.2922318104747212,2.045437360724417,12.994108524357076,255.92971751336688
157,0.4589653915887383,93.889275437018,3.498405372594181,0.2812153775599562,0.5828522568707707,1.9037600700528785,8.618425886950309,10.394984451562204,219.5957480061262
158,0.4719722116315576,99.99999999999989,2.4316325847878804,0.1292175292526148,0.6849924721373472,1.5734353893835442,9.289612346244787,0.1260973748700378,2898.409963637266
159,0.4724658411371464,99.9999999999365,2.424956315656955,0.1317681613501602,0.6567311377497953,1.300612831947531,1.839524409627162,12.881342552814148,246.75973185846493
160,0.4715818242455189,100.0,2.254413692572677,0.2535977447697492,0.6037559248457669,1.999999999999072,2.035214882749119,11.852773289648669,296.5930796230327
161,0.4567605340324618,96.81202988819211,3.325547308533955,0.2593011762888583,0.5961488072627443,1.994295626662019,2.479917843108813,11.30990721093872,364.4535010601556
162,0.4626729079597386,99.28825557276927,2.825896507284582,0.0656687776155076,0.815866657158606,1.4971083680447952,2.442830078102463,13.315751222378742,215.16884206006085
163,0.4775088171839184,100.0,2.2371169800797124,0.2928843390396821,0.5800996462303035,1.9512376907364808,9.71390595056148,10.287036661101721,260.16915105053494
164,0.4809444647750277,100.0,2.151661243896556,0.2090767536422683,0.6047012390129483,1.516707409529951,2.1092520089119056,11.918746312982737,345.76514624526953
165,0.4644070415015378,95.24662604489058,3.1719040479713967,0.2819698846563268,0.5856912494995442,1.999999999999998,2.908481101463089,10.962529188817491,311.38958102695443
166,0.4637281724751521,100.0,2.5101285591856706,0.3336065834288396,0.565243042888001,1.9560340549030453,3.0439872614907797,11.329691969705637,256.1561192475414
167,0.4703760745830683,99.1526412846922,2.5069339345965336,0.1314813727085988,0.6511713492643525,1.3486209663384616,2.9556643726261567,11.590207149310267,202.13474684733305
168,0.4637852408713445,98.22747792026745,3.1953852345403755,0.2400897611859506,0.5891433713245147,1.6354281222746023,2.6382147772060045,11.241166173797996,320.6538315203825
169,0.4692625710036843,99.99999999999956,2.543876737376804,0.1320013888677216,0.6632369763885788,1.4691755980821186,4.165036088539098,11.12833258856003,223.8125276856879
170,0.4577462047237929,97.56776538917649,3.3378816870052685,0.1286702651904124,0.6456712932871237,1.261922109999529,2.237445384664471,12.118365898969957,308.15781044839014
171,0.4617360350378409,96.32348068368404,2.9978982935627303,0.2353155694293742,0.605182795131916,1.9449194139194848,2.5633860315369623,11.314842794772582,312.6365097713654
172,0.4696941309815444,99.6097923388058,2.3816666401460487,0.2463079173734665,0.6092728878294994,2.0,1.864448178805041,11.657705600444835,295.53267517851305
173,0.4696321428846752,99.2478598349456,2.618026285093773,0.184764369062691,0.6043767109413141,1.3353014884481496,8.144396319562608,10.494406565540315,244.262345785987
174,0.4730092949818089,100.0,2.481219706156254,0.1235513202024483,0.686986351006508,1.4370056034901868,1.7633552876332814,13.417428436371692,278.3231087904775
175,0.4685077688820639,98.51234969921178,2.5837507192261127,0.2868441668236043,0.576971893757953,1.8480148351681127,2.2177900649035207,11.706760155516415,155.55878599319803
176,0.4705562174788079,100.0,2.4422977506250967,0.2540402285439953,0.6001154273833078,1.986574086231956,8.047237432806199,10.409286891267486,224.33647595669655
177,0.4707869139518002,97.46179262265537,2.6824076213032937,0.1379857078977589,0.6624129427274734,1.4405842440867491,2.3296107662623045,11.799205065955245,203.6011830077323
178,0.4642972674198848,96.725682674525,2.984591853103697,0.2728660691464059,0.5910376529142997,1.9999999999999696,8.343249574131946,10.33534810530376,307.08766754940876
179,0.4742988075300943,99.00957739524976,2.281431991420212,0.2606659331385154,0.5951135469194639,1.866450975850732,2.9411508193880995,10.851670572670056,203.34563880984473
180,0.4687226275342253,96.4123178858756,2.671502114006709,0.1262682098526115,0.6554438114711011,1.318968532024042,8.723608092515187,10.484766903336219,267.7016225551846
