,r,K,v,alpha,d_A,beta,SSR
19,0.4739528448319998,100.0,2.466823409784886,0.5894701226368331,0.057573879358589965,9.834523219233931e-11,1574.3924980512722
20,0.4697541053064941,98.27768773697564,2.7392548498646665,0.5280782451770479,0.19065124003122144,1.0235908446596344e-10,2091.613800286181
21,0.4561409223263801,97.09116194679444,3.4503634062321327,0.49110736996852816,0.8838074409550591,8.592152369598297e-11,1503.5056830858784
22,0.4768053147307802,98.56843558103172,2.5024373901045065,0.5671136108017375,0.10501346876568515,0.004691526599099955,891.872462512224
23,0.473098382958961,98.19717713515772,2.772407330845916,0.6113611890883276,0.05918392959491675,1.536227924091102e-25,1372.3276075254396
24,0.4625193636940961,99.99999999999744,3.00299822791604,0.6738997876349376,0.021315789350211962,4.166663680339138e-15,1106.8494111706477
25,0.4578454869654081,98.19630160594878,2.799131801648848,0.511883042948451,0.2789860628283394,4.937845766618585e-13,1503.5373876445672
26,0.4722252112551617,99.61142004506976,2.6996003385990277,0.6086632217893003,0.07296133724300151,4.587058580520448e-12,2746.114081251582
27,0.4737897740374069,100.0,2.303144138939212,0.5954893669912072,0.06061251812880414,0.007042677573129118,932.2513918102213
28,0.4789747397714633,100.0,2.2822414641150437,0.5107009633818811,0.2297171428216653,1.7538860923816323e-16,466.9623824205691
29,0.4639374415250288,99.99999999999996,2.887908334943611,0.7033503866547418,1.9300831589235126e-12,0.015381566698266604,776.3022788533309
30,0.4654701027807116,98.08179946267649,2.6485956155651595,0.6316733302712337,0.024921078758224812,5.593361868186384e-15,1543.5678444991097
31,0.4645808693706165,97.734569422554,2.9146581434758727,0.5885969850253672,0.05768383804567733,7.46956030527452e-12,1042.707337600484
32,0.4660739101024871,96.48181819287302,2.71840633971038,0.49449376492347313,0.6584499506981593,1.4901256361405623e-13,1130.317468260413
33,0.4759832673796938,100.0,2.5374376267223417,0.6171432720484776,0.05184579344681617,1.2734199079500835e-17,1580.8217998097293
34,0.4759269648537797,98.4793764745931,2.510255742210668,0.5469772513973387,0.10587460587389023,8.841430662225499e-13,562.0736383859223
35,0.4787834411830204,98.9629897580012,2.279871738248205,0.5767171258760457,0.10696461758771847,1.7227617168511988e-10,1329.6235501966003
36,0.4777135580568609,97.98015848868332,2.32846969345158,0.5266067660809591,0.17403941827238992,2.1261176774612785e-16,628.6953685955197
37,0.468590914204302,95.94273091724313,2.8456371330790566,0.5592296932180105,0.09381846161560428,1.562929130414937e-10,844.1979186712978
38,0.4672928317014875,100.0,2.585563740966233,0.5179814436003933,0.24505692727667294,5.5156271822267e-22,667.4156382638204
39,0.4706980019356994,100.0,2.631380175989693,0.6018245771422904,0.04404744186238426,5.939691337731527e-13,1758.550965819528
40,0.4586820137346747,93.2439131071428,3.5734890952089016,0.6661233894515749,0.03485948959931333,3.3526941732395225e-15,1366.7928639946285
41,0.4719400352370769,100.0,2.494954180510699,0.5453722267971969,0.10273795886903228,1.4984546024294923e-09,1638.5066060172164
42,0.4755225899857789,99.99121214746572,2.4377682799960634,0.5323105108638064,0.13190654260289014,2.2955240136066076e-11,937.5510649278995
43,0.4646716863888112,98.20382300551992,2.77295615591481,0.5615992999362017,0.30466833876869626,0.1208222507388714,1229.3148584747441
44,0.4675616971879019,100.0,2.4195667868627653,0.5194323889629718,0.19804484630945038,7.795964700677385e-15,891.9467126539621
45,0.465319523577663,97.6069004101156,3.020492120637142,0.4928176067063124,0.4564292828432793,1.1775082845116397e-14,635.349957383862
46,0.4667027540327249,92.98709351975842,3.1848776797726344,0.6642940077689726,0.018881829696546223,2.30165347931133e-17,1618.1483649321026
47,0.4752844040648135,99.91878271168018,2.256188974384384,0.5624234430478976,0.09531085276148706,5.991299042488257e-11,983.2118553975394
48,0.4632758778353982,98.44931985507054,3.14436253489337,0.5704236187480722,0.09627317659776702,1.9374631752012227e-10,1206.7642770821813
49,0.4723702108485617,100.0,2.4525004979295293,0.5511968072969309,0.0984715171745755,5.305807274128563e-13,1164.9698211346756
50,0.4735441857381621,100.0,2.345874724018813,0.6017642075000542,0.04913226961148122,6.268392437192924e-14,1624.0078552199407
51,0.4624991716270654,98.47600501402007,2.7342916275193256,0.6047861888184223,0.06008018047281027,1.2606777941819745e-13,1524.3235727202432
52,0.4626337981611964,95.68153537352278,3.015427300413064,0.6114158787932263,0.04240493219559331,2.8999467306028482e-15,1971.4646247065655
53,0.4696134265436176,99.59654032599197,2.6374239618137585,0.7054385119079818,0.0019400753550053653,6.679675358218341e-14,1381.2029842320135
54,0.4885289193101403,100.0,1.9844725801195005,0.6047390427024456,0.049427452984916444,2.778771416549063e-10,1512.0902747055734
55,0.4639578735502042,100.0,2.837815183585497,0.5764654417730068,0.10438052475052781,2.454976637919949e-09,1208.8498191499357
56,0.4746996011451778,99.4616503113577,2.233203880426472,0.5415896093758924,0.1278614275507429,4.1028364374734845e-10,1263.6452639329202
57,0.4665442901902734,99.99999999961086,2.650147375348757,0.5343226468174869,0.2004492995807735,2.2456876200577916e-13,2045.2702464849162
58,0.4658996264110012,98.2499983570156,2.8791288515708384,0.679128097353633,0.02340022839132709,4.1341188114363946e-16,687.2355760730878
59,0.4777240639302467,98.41616200496766,2.272789598475073,0.5078642953870527,0.2321590425469336,1.1003045716064078e-12,1331.7581226630934
60,0.4707643332079888,100.0,2.4592931314368194,0.4921097366735893,0.34978204901708965,1.664542216963525e-16,1057.6080021767827
61,0.4626380619499028,97.1392475783082,2.9440745111542395,0.515274264219973,0.36177090485219937,1.7849963208289503e-17,987.4369066690568
62,0.4726372812817373,100.0,2.305113670485017,0.5710678966822441,0.10697117500269752,7.667218243107565e-10,498.7959461632683
63,0.4634316605269022,95.70873763152603,2.777436434863349,0.5172555337869563,0.17417158469142555,2.3873490375115857e-11,2194.634850037147
64,0.4635367500605806,99.74667036763086,3.1059521260774168,0.6416563156023221,0.03900567049373453,8.574648957155965e-13,1409.5935441356696
65,0.4674547457352655,98.60904982078738,2.6233346102254744,0.5679459758419976,0.10457011667735397,5.897646491762748e-10,2541.567294402144
66,0.4665259899870991,97.87417281932956,2.921659540088326,0.5702193124365155,0.11927749565372173,1.9469869101598176e-10,1275.7352381342514
67,0.4679072325526128,98.15975547724076,2.693036244409184,0.6176533981286983,0.03308041059845831,1.7235737196090388e-18,488.194478989383
68,0.4648778697472072,99.35010575413548,2.660069037077821,0.515347054574871,2.459337145391019,0.4999995678286343,846.5515966153647
69,0.4695251118208328,100.0,2.413006660537017,0.5271479312754305,0.13454399880357065,2.015594271708336e-10,891.298848053677
70,0.4623592498392606,97.78895397540748,2.885461480559264,0.5757286927650925,0.08829524320418379,1.6138033710223882e-11,996.9803922736589
71,0.464541574468208,98.31530942247942,2.6042365880655893,0.5463462635530962,0.12282845711558699,6.367027818823674e-11,472.2091880517846
72,0.4721429939285807,97.7492211624018,2.66294410696336,0.6184110123245394,0.01591520532313028,2.525890205549092e-15,1317.29001765476
73,0.4769108032658837,100.0,2.302194103823354,0.6326797536903702,0.04285065735005852,4.550741950540714e-15,871.0142501458331
74,0.4663168473163104,100.0,2.52420002286958,0.6424493977685412,0.0200987107508457,0.0066468163892007635,711.9846436957226
75,0.4609078731117303,99.23174054446484,3.039920908164272,0.4999198413572532,0.3496482367526952,6.807848924921358e-13,962.5584028233167
76,0.4652484408405964,95.59058579218151,3.104371120137531,0.6587268346789593,0.011678505793059762,6.458866629716833e-12,774.2205182631201
77,0.4759534150555581,100.0,2.3731632430765144,0.49965321371094834,0.3638825795987734,1.3149299235263381e-10,1275.574365102238
78,0.4586026419292829,100.0,2.914552000110869,0.5548312093381672,0.09071904084124695,4.681691811234387e-12,898.3185192467781
79,0.4693131888945557,95.59341851718436,2.9997416902778657,0.5400847867975482,0.15757623104681856,1.8930588282335435e-16,809.2969788922704
80,0.4582227955041172,100.0,3.089980015884332,0.4878530068454971,1.3038387782558876,6.30631205211227e-10,816.8449246066004
81,0.4686413706373002,96.3394497066838,2.865645459702291,0.5374803122998046,0.14015986338388983,3.550191741895413e-12,783.4593051834279
82,0.462166220520249,99.19083440565748,2.729282175869857,0.5519822857369133,0.11481528997642557,1.951619114637569e-11,2075.7881189834065
83,0.4755347975428877,95.39843883646178,2.5969853765718613,0.6599600783415313,0.01823578289790163,1.9062336491575693e-11,986.8314912790684
84,0.4811422473572369,100.0,2.288568818210402,0.561893631853555,0.1060107247765979,1.1802517287965792e-11,1567.1911254504953
85,0.4657568366888824,98.94373155622424,2.6982831488764867,0.5572918543966522,0.09750430181879237,7.63901512648812e-11,901.8692812633099
86,0.4698540050572263,96.42700609081731,2.697957851459567,0.5441545220640652,0.21170212130320618,1.908653717305009e-15,721.7480906895898
87,0.4790257838113477,100.0,2.191369135684716,0.5735005022695989,0.04857061968635149,1.0068026791397595e-14,1256.4799812967397
88,0.4568037019182653,97.85695241358984,3.462409616245866,0.6512845788347235,0.026459902967225717,6.437898905609071e-18,1405.4710446493689
89,0.4684042092090911,99.99999999999996,2.418108443141477,0.5620541443388667,0.1109227366204651,4.805674929884837e-12,1566.7781741383676
90,0.4821208270811483,95.92151657305504,2.3837523023995986,0.518264457916229,0.16213276919016023,2.881535570857134e-17,1054.10287766808
91,0.4678266609704774,96.06180420087291,2.709023498141632,0.4917056497027314,0.5869432715839076,7.25089313486268e-15,859.5550316536591
92,0.4660849181593178,95.49321285257386,2.654069301018951,0.5525901031026842,0.11574940407873427,1.898078551420896e-12,814.7303717251447
93,0.4710649567253408,100.0,2.6594364421018257,0.6562255528660592,0.010080323172980233,4.7185198362427067e-11,837.6727137149566
94,0.463049544875491,92.57994602792542,3.820960454037528,0.5647148377770166,0.12221726888869622,0.026135746216752312,1162.372561965914
95,0.4602086528585457,96.89887208690644,3.135618224306483,0.5180483637068077,0.22084081604222308,1.1377910311487429e-17,1118.59604541931
96,0.4637867925612378,99.99999999999989,2.7089097028898945,0.5150213944071339,0.2322397218688382,1.6347066681881205e-16,1107.8061391848103
97,0.4627126764356682,99.31492867656604,2.976573016961552,0.6765380106270146,0.010986014125254639,1.4762997944480356e-15,1272.5800718467185
98,0.4699724538443695,99.9999999992556,2.487164770399973,0.5694979630455197,0.08762764898664509,1.970029319338153e-09,1337.119692099001
99,0.4740493365869612,99.27675535121244,2.401871298090262,0.5697691509265135,0.10554996053070918,1.0274138235119011e-11,768.7995630261937
100,0.4723745034369733,97.75405090188836,2.531892943166014,0.7483733435882997,0.004002633045735547,5.215458143616608e-16,687.495701905345
101,0.4718494240648692,100.0,2.443534930547967,0.5168514808943193,0.23584197920505304,5.556173894952377e-16,1129.0271305320389
102,0.4808396555658884,99.99999999999076,2.3242398106769397,0.5573352125016762,0.09785656243495104,9.936792714770368e-14,2390.07610050811
103,0.4679863310108477,96.60818318612586,2.6298123700211207,0.5645879544921457,0.07403458758467099,3.662794969978182e-10,2255.1711026551197
104,0.4777434259124911,98.2552627843516,2.401572991481064,0.5908944270037718,0.09749526637987571,8.242861846216568e-10,1986.885453674434
105,0.4704052548250814,99.68864699852249,2.527886547586978,0.4929692720102898,0.5390345331125546,1.4944025625194267e-12,544.7916564681087
106,0.4740226033274511,96.35746395601718,2.654681206370256,0.5938767578661408,0.06625751273266625,7.412239746940355e-16,1122.9454472021805
107,0.4718532688402831,100.0,2.3991955922533394,0.5440170438859547,0.12323277879992206,1.5282450420218235e-08,1493.2745276791495
108,0.4673810672331192,98.67340422387832,2.6139317552927563,0.5563183004664535,0.11950596003955201,3.90741127071923e-09,2073.8829587439104
109,0.4654174405098935,97.51846884482852,3.1531217499732977,0.5678187431330703,0.08147938356002278,1.4843313452746917e-12,1591.6137853099735
110,0.4593943344304296,100.0,2.8269525649979634,0.48812060640397015,0.41042534773563194,1.3579691845367418e-16,1324.044120946585
111,0.4628186960358593,96.97437809884872,2.9492815324613484,0.5737688442210608,0.11252069938144275,3.693861837118522e-09,1202.8339679453243
112,0.4800457803055271,99.99999999999883,2.1103863261619766,0.5531411128607149,0.10474196081723904,8.773868143449075e-11,681.8098315644193
113,0.467029601241436,100.0,2.4783611262125183,0.6506239286296215,0.022728630903107894,7.48251133742144e-14,1909.0488825932327
114,0.4719103802433141,95.3399968476956,2.615338922015184,0.5447096857102978,0.091274787378348,1.2466791173348868e-09,1879.9878448526517
115,0.4674136009229373,98.5456845694766,2.6198820010488717,0.5358556307462385,0.13266928310961523,2.964478178785979e-11,895.6661254702079
116,0.4763768711668971,100.0,2.2898421045610324,0.5717289552242975,0.0809834401597151,1.2439577502076997e-09,2329.665956266696
117,0.4615599123631583,92.815843414205,3.5277228486271874,0.5231664294119603,0.24816837081398707,8.208313949845585e-15,998.8907704193153
118,0.4708059739403203,100.0,2.495520104546858,0.6693348967655146,0.01774635864208729,1.5216245360828485e-15,993.7100797837035
119,0.4709969303754353,100.0,2.471202865643732,0.5681027740967701,0.08728111166876186,1.7689065810012508e-09,1332.094599232919
120,0.4661614416499589,98.49793804348042,2.681202079668998,0.6703956174050122,7.907298565471322e-13,0.009617540772965361,1204.8408047229764
121,0.4631269482547438,96.47686649290554,2.82115386509424,0.46567478638244775,0.9465302579804311,2.3728035608623276e-14,1138.4028403435443
122,0.463143688344915,97.92354728319576,2.879643146355503,0.5680722890865406,0.08380713644431911,4.102342911372497e-10,1370.8713755394706
123,0.4700184449968879,97.9140658797518,2.6669170560644635,0.5741292665712471,0.08207334128077054,2.0437234443372418e-09,878.4975623714755
124,0.4723255437332765,99.779653718419,2.243528902703389,0.6023015735493181,0.04121129781043583,7.845968000939758e-14,1349.1349604260254
125,0.4684036974581894,96.62323449219484,3.0529582950976297,0.5192927691445114,0.329614995505078,4.168720524956463e-17,769.3234377118439
126,0.4725040725141864,100.0,2.291501293163427,0.5649754784394494,0.0873245319561043,5.05497118804094e-09,1484.5120972259774
127,0.4584665036846529,100.0,2.837307584295109,0.6026639931160062,0.039384634839178735,8.757716257957803e-12,1111.3677140425289
128,0.4705599748464807,95.21950610822586,2.731277247814613,0.5167344225559005,0.2644102532528563,3.1018149179486093e-13,1217.3372891862098
129,0.4670221348210264,97.6470149104829,2.818349662734396,0.49130562184488447,0.47950574990934997,1.7100889489672402e-15,1171.6892672219972
130,0.4717296030385883,100.0,2.287188516804553,0.6316181599882864,0.06419888337352664,2.8951407753042285e-29,1108.638598558492
131,0.4786435576869238,99.69251254096784,2.1698408948937296,0.578844179108337,0.07167073154554056,2.7362118517480305e-13,1130.7225155306508
132,0.4566368210362779,95.29950604802131,3.439850860635976,0.5615628433623123,0.10573722614946564,1.4054715850364886e-09,2791.481810194483
133,0.4714789441497699,100.0,2.479825133480812,0.5674383730615534,0.10602639035090558,0.013303195765335162,762.7635332751379
134,0.4580020948572713,96.61172844275724,3.264194971061297,0.5685202100925383,0.07351613270701478,9.839970732217765e-12,932.6379930653472
135,0.4581709486286737,100.0,2.9237804885391565,0.5631763114842321,0.0874323257050029,2.0709900057429195e-09,1560.6110082338064
136,0.4674243117607638,95.94395253649192,2.821972868394776,0.48917875058621846,0.5033750787784971,2.9443438030669774e-12,616.8730659053715
137,0.4595185869604883,95.84908770440168,2.968816170786511,0.4948773501226204,0.6427832567633038,8.961683628170065e-16,1278.0945387447894
138,0.4685113395186188,93.89249850187592,3.123766230668997,0.5481103890186804,0.1250089526705791,1.1295634734222859e-11,917.582645265918
139,0.4855507836215807,100.0,2.05864508083342,0.5407625116277327,0.13372398323858886,1.300233466726405e-12,1284.7385610056313
140,0.4707916252511936,96.68886753835685,2.7895107498380582,0.523954346595987,0.1922504887824285,5.476725635965055e-10,794.396805830021
141,0.4626553139426467,97.39175121944024,3.1608488757402826,0.5451204882893973,0.11854577074009066,1.733057348425952e-12,717.9623092984391
142,0.4765498388396432,100.0,2.336726321399169,0.5465484926751282,0.11788941424750216,9.544140476076604e-10,859.479741765408
143,0.4659482463309894,97.42593317225798,2.768548845959522,0.4899555193298447,0.6987364515183049,0.00821498415682388,1204.0083475516003
144,0.4672597703143286,98.88446818357242,2.49695854915211,0.5567977725124061,0.09785125664688932,1.2937327635261975e-10,1381.8535965442302
145,0.4694578427926156,97.18566289725034,2.862615219500793,0.5688748124286054,0.07340606813474924,3.678635456320962e-12,589.5097574183746
146,0.470354576020387,97.91407438882818,2.7472989874623286,0.5051813878112059,0.33743049165234407,1.1559199521021545e-12,2050.9544080885094
147,0.4679118425856562,100.0,2.6685078234598065,0.6012969600396001,0.06668000289657497,9.203572337815236e-11,1871.9033339201374
148,0.4663910646077801,100.0,2.6071498388593946,0.51594615666363,0.21445832061160616,1.6691789193204248e-19,1053.212247613755
149,0.4681644071669455,100.0,2.4711571778017247,0.6324821580153155,0.04511148351392129,0.011709953131054784,703.1216513231502
150,0.4686515897623289,96.46309569261366,2.890729980272555,0.4833369881647807,0.504034732176923,2.6189540903997748e-23,1030.8355691619856
151,0.4655213071964837,96.20973577424058,2.8331538827170983,0.5898170107046267,0.09041377591170087,0.030638413001948018,527.2345315786499
152,0.464754073490571,96.0525348404374,2.9458709155950333,0.6650120408298787,0.011756317330309822,1.2069075640892752e-16,1267.9086591030032
153,0.4679749305733638,100.0,2.623855071723167,0.6328165307004865,0.18742682494106047,0.14230219882015038,1348.367186497729
154,0.4610003949612763,96.9110603636618,3.2525219661004474,0.515785818113939,0.18167632903681075,1.728356500752416e-15,1458.8575803466085
155,0.471227705660713,99.83381994859106,2.455675112569039,0.5385243371190604,0.12565709172960263,7.67131483254728e-09,1491.417661398795
156,0.4746763935916651,100.0,2.442251307998014,0.5722837627591816,0.06912736682842997,1.4221778756195377e-09,1632.4250212956626
157,0.4589653915887383,93.889275437018,3.498405372594181,0.551973525466538,0.10583634729129425,6.573440374144058e-15,1152.4102099992915
158,0.4719722116315576,99.99999999999989,2.4316325847878804,0.5329606758071388,0.14429180985940432,1.64044150850173e-16,1035.5109411277829
159,0.4724658411371464,99.9999999999365,2.424956315656955,0.6538031395874363,0.0154612951896497,5.02123132082251e-15,1125.7269233799977
160,0.4715818242455189,100.0,2.254413692572677,0.5634568053928894,0.12918072658542995,0.027717583061132724,1653.8615724951094
161,0.4567605340324618,96.81202988819211,3.325547308533955,0.48573446712152496,0.6451480601291938,4.579602621709945e-13,1098.468017401321
162,0.4626729079597386,99.28825557276927,2.825896507284582,0.5216042772984884,0.14801524780144384,9.650628397905978e-10,1251.5688335868874
163,0.4775088171839184,100.0,2.2371169800797124,0.4958024399539401,0.23330039479529457,2.040295522002532e-14,1205.8796936532215
164,0.4809444647750277,100.0,2.151661243896556,0.5235134260553471,0.19434467055532698,3.2506141979717394e-16,963.6401568457194
165,0.4644070415015378,95.24662604489058,3.1719040479713967,0.5662398491464912,0.10995477634281099,3.4236645116920856e-10,1550.965083819925
166,0.4637281724751521,100.0,2.5101285591856706,0.5648951376907773,0.09128173963225199,2.0333563279777874e-13,1669.796922340952
167,0.4703760745830683,99.1526412846922,2.5069339345965336,0.5473423988366725,0.16015789893596474,4.6299103901623177e-10,461.9148168827417
168,0.4637852408713445,98.22747792026745,3.1953852345403755,0.550273759746345,0.1091454769875405,7.460097536232083e-11,1368.631986771326
169,0.4692625710036843,99.99999999999956,2.543876737376804,0.7353144353666198,1.5520274307788844e-14,0.010902373374906574,704.1020349524053
170,0.4577462047237929,97.56776538917649,3.3378816870052685,0.7525144295189737,1.0336171870316459e-13,0.007487554115576553,860.2127923057126
171,0.4617360350378409,96.32348068368404,2.9978982935627303,0.5581852797789905,0.15955913794950957,1.2668559623265723e-10,985.0233870063745
172,0.4696941309815444,99.6097923388058,2.3816666401460487,0.5562346810812485,0.09061621162424281,9.101974411524306e-11,2440.669165779975
173,0.4696321428846752,99.2478598349456,2.618026285093773,0.5318525347875734,0.21681173107977558,6.742280259194002e-20,1203.6355529453476
174,0.4730092949818089,100.0,2.481219706156254,0.5444503833220706,0.20496657929553683,1.2844235943033735e-09,2499.704532086378
175,0.4685077688820639,98.51234969921178,2.5837507192261127,0.5273275849886323,0.1629114073183228,1.3577835834438232e-10,743.9665303157253
176,0.4705562174788079,100.0,2.4422977506250967,0.5715506393499311,0.10485980877944051,6.331832390862053e-10,1561.134595331869
177,0.4707869139518002,97.46179262265537,2.6824076213032937,0.6211590310421682,0.05484119810267148,8.596210344328835e-20,1150.7291757846535
178,0.4642972674198848,96.725682674525,2.984591853103697,0.6880572947401026,0.02601616348274485,1.7469001445417092e-14,837.1052459311094
179,0.4742988075300943,99.00957739524976,2.281431991420212,0.6026082861900403,0.05617951503471169,2.0301103826850183e-15,957.1990153601312
180,0.4687226275342253,96.4123178858756,2.671502114006709,0.6035329953425033,0.03834353704861736,5.468043264888315e-17,382.2922439502169
181,0.4744469648533642,100.0,2.357499295787915,0.7227455512016657,1.3345374378665283e-10,8.350799458763937e-13,1065.1868372944807
182,0.47056682242324,100.0,2.4293541273688213,0.5172517034134222,0.21479644868307646,2.483706301713694e-18,1178.9493175292575
183,0.4755542237050718,100.0,2.462687935872232,0.5082132234635542,0.25686358478645566,2.2754240567248014e-13,687.5136222022444
184,0.481458233877481,99.99999999999925,2.102386955795157,0.5309322054646427,0.36632288557098625,6.285312451062693e-12,1278.9624264377874
185,0.4727955379741042,100.0,2.285754731290574,0.5695847407402499,0.10373230981225329,1.240624248083309e-10,925.6842362857523
186,0.4710982073393716,96.81362702372222,2.6011034805800843,0.5493515446768655,0.11001922229894825,9.947790564872361e-11,1515.4250676869108
187,0.4661604940544638,98.06553976370348,2.541665146884389,0.5588032544426896,0.11693221074375146,7.064148895697568e-10,1493.7727202172546
188,0.4733081882654847,100.0,2.3236962147306257,0.6509466676232116,0.02915615404410791,2.132954746158022e-14,994.06386278497
189,0.472453132788008,100.0,2.460685647105349,0.5279962481434458,0.2521808570217892,4.2499394972166237e-19,2292.912117454005
190,0.4600253078617691,95.82451179037427,3.731052788444771,0.5378173300524265,0.17631465785863232,3.811965088720471e-11,1387.4941993622338
191,0.4700492431733735,100.0,2.6051015412388825,0.5141567328810864,0.4596541857100752,7.660922597348691e-12,2148.030775980227
192,0.4654308567890916,98.43036605396324,3.008109409038253,0.7050708212787754,0.004074577884831442,5.779478599793032e-14,1436.0625012933954
193,0.4619216610136369,99.72630201213585,2.608204828995969,0.5393784680239737,0.1854107174794925,1.3465876740481697e-14,1185.4226178903662
194,0.4707403248243932,97.33501131621787,2.4907516259393776,0.7190873021896113,5.7999227789899576e-18,0.007089867946180716,1268.3781578139524
195,0.4771301614100554,99.99999999999784,2.286241309306682,0.619432204840724,0.030090691982795913,7.44979196702568e-12,1034.7020861729452
196,0.4638302169581663,97.37485273569656,3.2191558607460835,0.5810258243745596,0.08162965010329,4.7075877896356205e-15,971.8416689013363
197,0.4793698145667061,100.0,2.3612542191887838,0.5449379089091483,0.12220715643347357,3.6136252280061765e-10,2286.6060787307947
198,0.4598092599946182,97.85375670529874,2.948604212232004,0.48924903337444897,0.4154389534718832,1.9850707954314255e-13,872.4095634150992
199,0.4687638191580751,95.87298332100572,2.851720574468665,0.4721763702403447,1.9031834157812453,2.910467622293048e-09,774.9374079889644
200,0.4686561144037858,94.55206865652414,3.0841257765718133,0.5677843427690306,0.10402367210461623,4.328592433299802e-10,1319.6620643961412
201,0.4768406218057921,98.70542407135471,2.3606572203230054,0.5586684505631445,0.09838099249063963,2.119366398409518e-11,985.36773209871
202,0.4556354759269847,99.23781969255258,3.2412442121792058,0.5233025313438271,0.16752536607319332,8.582190288509816e-11,1781.7177215060015
203,0.4635168858711129,98.63490312051768,2.919164500915948,0.5557561258636793,0.09733420744823956,3.107088324717988e-10,939.7917947959214
204,0.4683398197999107,98.17288400003964,2.8128761478618984,0.6063576770578272,0.04851351522301839,2.4676222796854556e-13,1362.6743858954271
205,0.4640405134274158,94.30705191796616,2.921877738755277,0.5620604496999647,0.1110925359009153,5.277233047826016e-13,1072.3978254434269
206,0.469249943306163,100.0,2.575438519480929,0.5097000055501817,0.3758216287222775,2.55041925545094e-10,1574.5730193002005
207,0.4599662780758809,97.52722813874944,3.2008934776624245,0.576152708787488,0.07500418492631399,5.34429540917547e-10,887.6084451668834
208,0.4591850567592752,94.23876454461876,3.798254025536675,0.5697501185893916,0.08449763998285094,2.096695828509352e-12,822.6331210768
209,0.4715471802095162,98.143510493744,2.4907352993310865,0.49641718912146354,0.4207996822917171,6.214165408963437e-12,2139.6402793855905
210,0.4750068474787991,99.99999999999967,2.2302718516061963,0.4905371923350169,0.4587753948380871,1.88330151759525e-13,1441.7637495501795
211,0.4631012794986286,97.69363170168045,2.8318012597369053,0.5144190838212013,0.23390488705536322,2.5579390595981157e-15,803.5570175264712
212,0.4609023593600502,95.19301745136876,3.149491372870262,0.5359747442512144,0.15396146965098687,1.7883541678738664e-12,619.1837677012543
213,0.4582479115280596,93.75413889268954,3.655334959393057,0.5675194814801042,0.10164441135517313,3.2951200235568427e-12,1987.710720613572
214,0.4718204050230722,93.4120518324977,3.107662697474658,0.5078279640302373,0.2446394817292365,8.587857084011995e-13,1070.6188319803312
215,0.4735514513990123,100.0,2.336908568761188,0.510051069174102,0.26078144883352244,4.721329635670047e-12,2006.8724489121548
216,0.468465000215871,99.22189632712865,2.5001079328594287,0.5171688662790981,0.32124245243635224,1.4183922038625795e-16,1977.5268629641896
217,0.4661000614289402,95.99716260385422,2.786936616349084,0.4998488391683519,0.4910562870567475,1.0784591906925825e-10,1081.1479023465056
218,0.472054887928838,99.75516135353811,2.506943937011344,0.7076258390452883,0.008711027452079065,0.004939526816437528,1237.921082372227
