,r,K,v,d_A,beta,gamma,alpha,SSR
45,0.465319523577663,97.6069004101156,3.020492120637142,0.1312897592484239,0.013174726417125754,3.9999590973453114,0.6648731559282293,337.8044183243559
46,0.4667027540327249,92.98709351975842,3.1848776797726344,0.13660353958121627,9.574513008139223e-06,2.8320160494004583,0.662767523286876,312.149654977291
47,0.4752844040648135,99.91878271168018,2.256188974384384,0.21408799193827455,0.09041977978242426,1.1143832392493542,0.9012529266452665,224.69198904080136
48,0.4632758778353982,98.44931985507054,3.14436253489337,0.08628616257513025,7.528985753635985e-14,3.3360882127434235,0.7317893093605965,193.4638277938011
49,0.4723702108485617,100.0,2.4525004979295293,0.1279321256882996,2.774352771925468e-06,2.8307238632543514,0.6691441315078468,175.79929932438577
50,0.4735441857381621,100.0,2.345874724018813,0.3369232574259385,0.04909352346848094,0.6996211633059005,0.9999999999999998,138.90994303836197
51,0.4624991716270654,98.47600501402007,2.7342916275193256,0.5910154321104198,2.39562306987081e-09,0.9053235815913013,0.5833876543358183,47.75644614595128
52,0.4626337981611964,95.68153537352278,3.015427300413064,0.3212731141813938,0.008278327621876318,1.4767552796031431,0.5986025746121002,56.114489100329735
53,0.4696134265436176,99.59654032599197,2.6374239618137585,0.9405525072508055,1.843517065183071e-15,0.8746606023328005,0.5725573370442373,45.3868519896491
54,0.4885289193101403,100.0,1.9844725801195005,0.12453508433565459,3.4549056931559925e-06,3.1355312571752747,0.672227717380456,88.45764195721328
55,0.4639578735502042,100.0,2.837815183585497,1.5297312431405548,6.292729510255969e-26,0.595796040098538,0.657249734821274,163.3529629571458
56,0.4746996011451778,99.4616503113577,2.233203880426472,0.13334411579796043,9.648044943923532e-06,2.969915212555031,0.6668353615731579,154.09179383006514
57,0.4665442901902734,99.99999999961086,2.650147375348757,0.14558706442949113,1.3546589902162317e-06,2.0981068855433582,0.6792879821707759,223.7420922210689
58,0.4658996264110012,98.2499983570156,2.8791288515708384,0.24588545054951363,2.7757594477299664e-13,2.3279621607239767,0.6025991717727794,112.95690311211926
59,0.4777240639302467,98.41616200496766,2.272789598475073,2.1452307131657085,4.931852428499129e-15,0.5819127250695193,0.6501275614034064,123.40530773445516
60,0.4707643332079888,100.0,2.4592931314368194,0.11377741492450892,0.053694765030050294,1.8493582869833285,0.8012075001882831,57.122090494239565
61,0.4626380619499028,97.1392475783082,2.9440745111542395,0.22590858068989916,0.0029364348828153034,1.9545780092296068,0.6115892842169839,106.77773425342819
62,0.4726372812817373,100.0,2.305113670485017,0.07171169132188425,2.5152412599774737e-11,2.1301268789866468,0.7874672863655026,179.88280847525067
63,0.4634316605269022,95.70873763152603,2.777436434863349,0.22901750059927659,0.018552982115321952,1.888641459535047,0.6282589730723432,102.09789483806964
64,0.4635367500605806,99.74667036763086,3.1059521260774168,0.31693255966945993,1.0820810261464202e-12,1.6296313921906727,0.5824170361125962,133.01154444463845
65,0.4674547457352655,98.60904982078738,2.6233346102254744,0.0754924364346241,2.838287445952468e-13,1.7737032431974282,0.8248087940628669,84.87827918236042
66,0.4665259899870991,97.87417281932956,2.921659540088326,0.09407156328339943,0.024800116512595123,2.316743162930522,0.7955329456186709,120.53828762854828
67,0.4679072325526128,98.15975547724076,2.693036244409184,1.2906623030911761,8.295131964877281e-14,0.6128760539834284,0.6450212562389116,223.32929772344895
68,0.4648778697472072,99.35010575413548,2.660069037077821,0.24906688818653375,0.07442327262641316,0.8748408490594083,0.9999999999998721,92.60875416818905
69,0.4695251118208328,100.0,2.413006660537017,0.12271838564292024,0.06864708625549241,1.5933359398556197,0.8922898438648788,87.85529410256804
70,0.4623592498392606,97.78895397540748,2.885461480559264,0.12756908375365447,3.110644845211074e-05,3.5965862632018135,0.6552033226391353,84.94836822290551
71,0.464541574468208,98.31530942247942,2.6042365880655893,0.12558660391607115,1.814119762197185e-08,1.3832354842032446,0.7232399816590616,207.02458131190713
72,0.4721429939285807,97.7492211624018,2.66294410696336,0.11293925014699316,5.947900084340878e-06,3.999999999999996,0.680270640109986,251.75298280970497
73,0.4769108032658837,100.0,2.302194103823354,0.14044640495944993,1.0849861063245116e-06,2.328604814227096,0.677477915268569,113.22261711524945
74,0.4663168473163104,100.0,2.52420002286958,1.7300719627204457,1.5457955893991327e-24,0.5840672681036702,0.648258397810367,241.2324671560598
75,0.4609078731117303,99.23174054446484,3.039920908164272,0.19367720021634238,1.8327137437976917e-10,3.9504365901650766,0.6029435299159037,78.0715749550141
76,0.4652484408405964,95.59058579218151,3.104371120137531,0.17676446563361636,0.03896175115517544,2.9769785844109298,0.6476549428702584,152.8827599558341
77,0.4759534150555581,100.0,2.3731632430765144,0.127611571401371,6.804040507312779e-07,2.202356681314346,0.6876056187318385,119.56265423734753
78,0.4586026419292829,100.0,2.914552000110869,0.26593731669977966,0.042375550610808096,2.378109710569201,0.6014045693781319,138.08836776001672
79,0.4693131888945557,95.59341851718436,2.9997416902778657,1.7357176404224401,1.7653626057868973e-28,0.5923888601701625,0.6512315158324159,230.77780276755732
80,0.4582227955041172,100.0,3.089980015884332,0.07613746946560701,3.729429206903045e-13,2.0498040841195837,0.834814035820622,297.12770218881684
81,0.4686413706373002,96.3394497066838,2.865645459702291,0.3894710764842681,4.095935701269544e-09,1.6901453118677778,0.5695675995129826,326.6773464222956
82,0.462166220520249,99.19083440565748,2.729282175869857,0.08745067054618105,0.03255468851501198,1.8565360627992624,0.8447252971014924,134.25762070406176
83,0.4755347975428877,95.39843883646178,2.5969853765718613,0.6307722170445438,0.04100528998247885,0.6858178155638013,0.748597954358584,102.19541632896605
84,0.4811422473572369,100.0,2.288568818210402,1.3235689164216224,2.3805350526786567e-33,0.6170671004256005,0.6459561534582411,130.83072912212197
85,0.4657568366888824,98.94373155622424,2.6982831488764867,0.15930572718778852,0.05949879118848171,1.666505072813457,0.7628171857880508,155.9027373346514
86,0.4698540050572263,96.42700609081731,2.697957851459567,0.11354675967915961,0.05422422565698204,1.2371940431603234,0.9999999456292459,121.84595442351369
87,0.4790257838113477,100.0,2.191369135684716,0.11526835542566588,1.8821593304571287e-09,1.5151920097723501,0.7218997819664704,139.762615608962
88,0.4568037019182653,97.85695241358984,3.462409616245866,0.11205455209975222,0.0068696350810216866,2.224548865128302,0.7073490715163436,158.89996006328963
89,0.4684042092090911,99.99999999999996,2.418108443141477,1.4912131308241001,1.6141242268816578e-12,0.5914485679870227,0.6561595868864607,78.44557913388115
90,0.4821208270811483,95.92151657305504,2.3837523023995986,1.510706057378871,1.0732365751470128e-18,0.7512026083807255,0.5723991997114246,75.90043879435423
91,0.4678266609704774,96.06180420087291,2.709023498141632,0.16167381267191375,3.1074792683203316e-12,2.570780429039234,0.6357734488432725,111.75868899199395
92,0.4660849181593178,95.49321285257386,2.654069301018951,0.14633988191572844,1.9508752959188297e-06,2.1096814557112156,0.6728545082086238,258.4785463128554
93,0.4710649567253408,100.0,2.6594364421018257,1.8029358290262176,5.502361393321227e-13,0.6386393195418004,0.6160616506174259,107.83044183553127
94,0.463049544875491,92.57994602792542,3.820960454037528,2.15577580287605,1.530420872189696e-14,0.5956345252090388,0.6505089791079058,217.79792577342198
95,0.4602086528585457,96.89887208690644,3.135618224306483,0.1338660918578979,1.7288302903389308e-06,2.1659973183608,0.6735003025998619,115.92800327014379
96,0.4637867925612378,99.99999999999989,2.7089097028898945,0.12036945902561044,8.157107570193071e-07,3.9992191355176376,0.6667093347939229,196.22045329759638
97,0.4627126764356682,99.31492867656604,2.976573016961552,0.13060452590037983,1.204560449435592e-08,2.0034183022713083,0.693261505123936,92.17240001308555
98,0.4699724538443695,99.9999999992556,2.487164770399973,0.09438371662681252,0.001976568910492283,2.0690837037329195,0.7695189940671565,109.5650980783995
99,0.4740493365869612,99.27675535121244,2.401871298090262,0.2366573364128313,5.584935589573454e-13,2.745854522303872,0.5950688008839535,136.5879612822023
100,0.4723745034369733,97.75405090188836,2.531892943166014,0.09423751627052934,0.0809161097321705,3.99982133888386,0.7620133054000614,62.88758141161499
101,0.4718494240648692,100.0,2.443534930547967,0.2719973797573439,7.013699490159682e-12,1.5318614249951077,0.6021322025647068,191.81141619621437
102,0.4808396555658884,99.99999999999076,2.3242398106769397,0.21570540369782143,0.01608420480739365,1.9542860174375103,0.627826419023444,145.82303141573766
103,0.4679863310108477,96.60818318612586,2.6298123700211207,0.07720567499329055,3.5300253869706983e-12,1.0532228486445556,0.9999999999999999,182.75214200335574
104,0.4777434259124911,98.2552627843516,2.401572991481064,0.1786725477881552,8.562720488505591e-11,3.1327199523947473,0.6153790792172946,141.78801013526865
105,0.4704052548250814,99.68864699852249,2.527886547586978,0.1784126690320958,0.08504826192473286,1.0806815224512303,0.9999999999862835,168.77630965094662
106,0.4740226033274511,96.35746395601718,2.654681206370256,2.208419518548934,1.8947553188687565e-16,0.599756401010844,0.639988922868719,189.80374504365903
107,0.4718532688402831,100.0,2.3991955922533394,0.6440920701937097,0.032516008702076604,0.7494146594197573,0.6848011555498705,85.00588743219652
108,0.4673810672331192,98.67340422387832,2.6139317552927563,0.6323506129965322,2.970872900953135e-10,0.9040533925273417,0.5863610788298964,111.1055100244875
109,0.4654174405098935,97.51846884482852,3.1531217499732977,3.575610418915642,4.16342318956958e-36,0.587733935855965,0.6389233848640697,160.37575485169594
110,0.4593943344304296,100.0,2.8269525649979634,0.38536050268628946,2.6238098193395685e-11,1.1271469086907633,0.5851335985475772,69.98901773509607
111,0.4628186960358593,96.97437809884872,2.9492815324613484,0.14295419942820212,1.659332140695033e-10,2.4529204039443564,0.6584420192361027,169.972062153657
112,0.4800457803055271,99.99999999999883,2.1103863261619766,0.10783393764935321,0.08380433515247782,1.6274460264951889,0.9239810313395513,207.12894284384436
113,0.467029601241436,100.0,2.4783611262125183,0.13603187089998556,1.1023140920536664e-06,2.2126341676614976,0.6812384942844546,233.55320260272572
114,0.4719103802433141,95.3399968476956,2.615338922015184,0.6477958393254563,2.685125331036406e-10,0.9703899070953307,0.5853660643592838,73.68282947260161
115,0.4674136009229373,98.5456845694766,2.6198820010488717,0.13226785204648525,8.933794883861456e-07,1.9811647103549674,0.6922586579396113,150.2812459690963
116,0.4763768711668971,100.0,2.2898421045610324,0.11734887618506883,6.920445217938246e-07,2.5973803586984703,0.6911049038034832,76.4167442848655
117,0.4615599123631583,92.815843414205,3.5277228486271874,0.2974557251960846,0.10315384716914999,0.9257256084298652,0.9999999999999322,70.08383551357797
118,0.4708059739403203,100.0,2.495520104546858,0.16879945931733537,0.07855090189270764,1.1122856763734918,0.9999999999999999,120.58467530994075
119,0.4709969303754353,100.0,2.471202865643732,0.12367461724312304,5.054108649194793e-06,2.6985314810580703,0.6685427258258944,171.33147154837238
120,0.4661614416499589,98.49793804348042,2.681202079668998,0.17611143956467218,0.005725986408632414,2.0137356641471076,0.6390592581511575,101.50361680831064
121,0.4631269482547438,96.47686649290554,2.82115386509424,1.0198256230983949,1.3915314078979268e-15,0.890034705920158,0.553804937165475,111.62196353087539
122,0.463143688344915,97.92354728319576,2.879643146355503,2.1905130385684592,6.029236031011685e-26,0.5715807138981732,0.6605626278914146,221.05664740283603
123,0.4700184449968879,97.9140658797518,2.6669170560644635,0.06757877373735308,4.649722203736768e-16,2.7895182979230784,0.800618173527741,146.1498255723092
124,0.4723255437332765,99.779653718419,2.243528902703389,0.09001951696919114,0.01937917183256201,1.4657841014461812,0.8769202678439824,77.93675330460287
125,0.4684036974581894,96.62323449219484,3.0529582950976297,1.595646836965189,6.967351013977893e-11,0.6226941730921898,0.6395593942852983,83.28587766512823
126,0.4725040725141864,100.0,2.291501293163427,0.15447640501910226,0.00519094363904959,3.9999999999986637,0.6352023871495164,112.07130845004299
127,0.4584665036846529,100.0,2.837307584295109,0.11575904767631515,0.08674824632283229,1.7326395737442282,0.8867861760701541,276.1450508754794
128,0.4705599748464807,95.21950610822586,2.731277247814613,0.12652332993468857,5.166233489044822e-06,2.2252614888386497,0.6793356322871377,162.72229461500618
129,0.4670221348210264,97.6470149104829,2.818349662734396,0.30543339657447516,1.0150343821703704e-16,1.6917342300816596,0.5828496553758256,96.65067873282707
130,0.4717296030385883,100.0,2.287188516804553,0.12550868696011588,1.690199912665842e-06,2.343533126058852,0.6696374612901356,146.27406265972843
131,0.4786435576869238,99.69251254096784,2.1698408948937296,0.20324202976080524,0.0868103397930739,1.7891690312528452,0.7257729308788494,159.7642721601742
132,0.4566368210362779,95.29950604802131,3.439850860635976,0.05625380230376394,8.601944327451074e-11,1.5595692203910956,0.9606442633889901,51.245064950989445
133,0.4714789441497699,100.0,2.479825133480812,0.3068627080451519,4.475635886711742e-10,1.146039697086465,0.607421214011756,156.68684949400927
134,0.4580020948572713,96.61172844275724,3.264194971061297,0.17919743020457468,0.09507164881675116,2.840870255120024,0.6709538069324325,198.2422269775526
135,0.4581709486286737,100.0,2.9237804885391565,0.6882303109532708,7.083591304731239e-12,0.7656478219608193,0.6126937246971299,144.04798349659808
136,0.4674243117607638,95.94395253649192,2.821972868394776,0.12295289500827322,3.7957893694735786e-10,3.9232004160042897,0.6631860853399476,93.76486478660783
137,0.4595185869604883,95.84908770440168,2.968816170786511,0.11014626934027477,0.05292439164116802,1.3672273390775636,0.9999998788040451,114.73168008465987
138,0.4685113395186188,93.89249850187592,3.123766230668997,0.34254993205738116,0.13706012554100888,1.1574898447230533,0.8238883079444799,158.3340160580572
139,0.4855507836215807,100.0,2.05864508083342,0.08977666918140868,9.256175327256274e-13,1.5445556889018757,0.8049684276363928,117.15711902244726
140,0.4707916252511936,96.68886753835685,2.7895107498380582,0.28075492530590906,7.1890451413623114e-12,1.805470423940713,0.590536321267249,208.27296506156947
141,0.4626553139426467,97.39175121944024,3.1608488757402826,2.9902543609496424,1.5680741725318727e-37,0.5843933159365271,0.6541628133528998,162.62094940215283
142,0.4765498388396432,100.0,2.336726321399169,0.1373933111706691,0.0040000061734401255,3.9999805388715512,0.6526434701835571,96.86064522867123
143,0.4659482463309894,97.42593317225798,2.768548845959522,0.2176758259105468,3.6455616401187817e-13,1.9648723206851761,0.6190940667249627,135.06060384371696
144,0.4672597703143286,98.88446818357242,2.49695854915211,0.1357482918927608,2.5167794363084086e-06,2.3119024193412305,0.6681752052158949,214.00965504084326
145,0.4694578427926156,97.18566289725034,2.862615219500793,0.13356073138706387,1.3057268497659302e-05,2.5382775663052817,0.6708044427777247,195.06774634224806
146,0.470354576020387,97.91407438882818,2.7472989874623286,0.2133626920105299,2.0860724533631943e-11,3.088772231678675,0.5936097075560975,134.47235130880844
147,0.4679118425856562,100.0,2.6685078234598065,0.30365348587789276,1.4340475220825709e-15,1.738929537631646,0.5886071445118729,106.94858010389291
148,0.4663910646077801,100.0,2.6071498388593946,1.1259006303454153,1.627982101630181e-10,0.6072047589195821,0.6707798909210883,103.07051716999143
149,0.4681644071669455,100.0,2.4711571778017247,1.5109375724782899,3.0498357183593076e-30,0.5858678465740588,0.6498110214052911,215.177161000316
150,0.4686515897623289,96.46309569261366,2.890729980272555,0.204065545879511,5.497395950330961e-16,2.335352577841437,0.6165083765870533,92.95806573821267
151,0.4655213071964837,96.20973577424058,2.8331538827170983,0.22195487881729412,0.014949627104393846,3.0147812001904244,0.6020557579502989,259.0418667243888
152,0.464754073490571,96.0525348404374,2.9458709155950333,0.5955489216280657,3.669816979909952e-09,0.9365527273219658,0.5812367875733672,101.36450187326365
153,0.4679749305733638,100.0,2.623855071723167,0.07857295171309361,5.644292582874229e-12,1.6586990441603549,0.8468209650434356,90.55033601419774
154,0.4610003949612763,96.9110603636618,3.2525219661004474,0.07241887792827721,4.064320853437923e-08,3.3160143659514554,0.7690369320478647,117.95903795335008
155,0.471227705660713,99.83381994859106,2.455675112569039,0.0992191626687042,9.169184266865552e-12,3.4351715696964105,0.6930298126125493,198.8086879810323
156,0.4746763935916651,100.0,2.442251307998014,0.12606150283706558,5.565087615391631e-06,2.918777574186988,0.6677244273690867,126.24480649373957
157,0.4589653915887383,93.889275437018,3.498405372594181,0.22877989005619018,4.107275016744058e-14,2.3367903459131814,0.6119277430106571,133.0072051619257
158,0.4719722116315576,99.99999999999989,2.4316325847878804,0.1432536574423585,0.007096385903129497,3.9999999999878697,0.6459718198834167,124.91837153708119
159,0.4724658411371464,99.9999999999365,2.424956315656955,0.12741500787219448,6.850727737998466e-07,2.5170090332282355,0.6762391796596396,148.9851146073877
160,0.4715818242455189,100.0,2.254413692572677,0.11528503935208992,7.063252482457915e-09,2.096484138346648,0.6860363417350811,131.3044950932587
161,0.4567605340324618,96.81202988819211,3.325547308533955,0.11642268806161153,1.2878620427887498e-10,2.5449670084991864,0.6982952360507236,99.78691201562322
162,0.4626729079597386,99.28825557276927,2.825896507284582,0.10052853934121342,3.092849531922392e-12,2.4668985285219933,0.7331138584647701,134.54623715745228
163,0.4775088171839184,100.0,2.2371169800797124,0.11068019055373012,1.4830283160731608e-11,3.978601436148335,0.670030350526251,142.26369128887578
164,0.4809444647750277,100.0,2.151661243896556,0.11286502086552458,8.00748942334382e-06,3.231836595135342,0.6695134077214964,125.75605073942528
165,0.4644070415015378,95.24662604489058,3.1719040479713967,1.3378382949151204,2.523622465367728e-10,0.6052275995386291,0.6638320937119949,262.9983234294035
166,0.4637281724751521,100.0,2.5101285591856706,0.08932646987108767,0.020457082605209544,2.1036430849362793,0.7844839644874753,130.12201657219615
167,0.4703760745830683,99.1526412846922,2.5069339345965336,0.1881415071289615,1.8223276427847921e-13,2.8382135228828975,0.6160081788377152,179.1537562880009
168,0.4637852408713445,98.22747792026745,3.1953852345403755,0.2125895763862922,0.009365507068368495,2.4770493388997097,0.614497371589748,192.15669117484558
169,0.4692625710036843,99.99999999999956,2.543876737376804,0.13343125111513587,1.645334548275403e-05,3.517109020502813,0.6649657730634396,197.2035574228496
170,0.4577462047237929,97.56776538917649,3.3378816870052685,0.08331841814437274,0.002193635924634032,1.5516670789878113,0.8555895504695177,183.0987473200464
171,0.4617360350378409,96.32348068368404,2.9978982935627303,0.2620215145567815,0.026135663904312066,2.1777581240635424,0.5952276907940686,259.3403254143762
172,0.4696941309815444,99.6097923388058,2.3816666401460487,0.1288192028674719,2.7017349175002253e-06,2.5697599119285375,0.672231751600779,223.08601034886377
173,0.4696321428846752,99.2478598349456,2.618026285093773,0.14182650064828423,2.5356721640648823e-06,1.9522214075276958,0.6692679210118263,101.64955489465642
174,0.4730092949818089,100.0,2.481219706156254,0.12836374861900182,3.967638835570777e-06,2.430074416576329,0.6854736880465764,180.70932597710132
175,0.4685077688820639,98.51234969921178,2.5837507192261127,0.5493332902095378,2.1451078381445166e-15,0.5088779639363408,0.9999999999999999,153.1584839257025
176,0.4705562174788079,100.0,2.4422977506250967,0.11717319292037176,2.64528131981802e-09,1.9569608574732913,0.7052804208702813,86.59368088126091
177,0.4707869139518002,97.46179262265537,2.6824076213032937,0.13861796040386803,7.286674346915952e-06,2.091186233815184,0.681036471145104,142.471015200106
178,0.4642972674198848,96.725682674525,2.984591853103697,0.11273553323117784,1.7136850581919114e-12,3.7359984254835363,0.6920913024569799,221.91990463428223
179,0.4742988075300943,99.00957739524976,2.281431991420212,0.24794643667065835,4.4029612328393006e-08,1.8891049177682324,0.6016031156645687,77.55355104594234
180,0.4687226275342253,96.4123178858756,2.671502114006709,0.08720088831531207,2.1675762609442163e-11,1.741182408783597,0.8119124023903754,126.25647431677584
181,0.4744469648533642,100.0,2.357499295787915,0.3437581844138122,8.016481809962764e-13,1.4033721431807777,0.5857690715897146,154.60916192138296
182,0.47056682242324,100.0,2.4293541273688213,0.2624024892597703,0.06119547605839967,1.6703317892752576,0.6567589236722225,153.9460538604531
183,0.4755542237050718,100.0,2.462687935872232,0.14466504256109422,2.9307859609323337e-06,2.67384175677034,0.6658084775539657,128.64956902357196
184,0.481458233877481,99.99999999999925,2.102386955795157,0.12325472459144703,0.051166039575396075,1.0693661481599648,0.99999999999995,87.61352760259327
185,0.4727955379741042,100.0,2.285754731290574,0.16772358579451624,0.04168584814763789,0.8868017961423402,0.9999999999999931,227.63327317972025
186,0.4710982073393716,96.81362702372222,2.6011034805800843,1.8971932667301483,4.77953238072621e-14,0.5922374066817194,0.6497216892124409,119.46360356570844
187,0.4661604940544638,98.06553976370348,2.541665146884389,0.42588715565619406,4.980472113411457e-12,1.1164696978701472,0.5825182739724382,88.25170629785858
188,0.4733081882654847,100.0,2.3236962147306257,0.13185494371306228,7.373768597489982e-07,1.9463557266320821,0.6889836353705358,91.52659042621632
189,0.472453132788008,100.0,2.460685647105349,0.09499045168312532,0.04629278333315924,2.3723764614536433,0.7913419771161766,169.85041439528007
190,0.4600253078617691,95.82451179037427,3.731052788444771,0.15193239509167558,7.0119010254841864e-06,2.1573492434061627,0.6742850962747641,205.08421969758336
191,0.4700492431733735,100.0,2.6051015412388825,0.10051047324841667,0.01015616219992463,1.3428505032979372,0.8354708246940137,178.75105447971768
192,0.4654308567890916,98.43036605396324,3.008109409038253,0.14348879526118422,5.134177854643325e-05,3.117929601004939,0.6601237277273458,204.09037230251795
193,0.4619216610136369,99.72630201213585,2.608204828995969,0.0903448076029457,0.04577118824426132,2.1393920000477817,0.8300851751420811,124.80409342573184
194,0.4707403248243932,97.33501131621787,2.4907516259393776,0.5260749563095419,2.3223866650953655e-14,0.5146345508468317,0.9999999999999435,195.77146306824437
