,r,SSR
0,0.39484044496905296,599.1598796828949
1,0.37412179065749634,847.6083393729363
2,0.39077353488381633,1348.2762146600096
3,0.3926489738741928,1332.4319365945441
4,0.39896274119035063,756.6900445273905
5,0.39339151877606515,403.16411385641163
6,0.39511197139660337,706.459535277945
7,0.3960242327907645,877.1391573224602
8,0.39198792163067236,997.9207823522985
9,0.3978873080756038,926.6386286880968
10,0.3994413897599375,431.88672285094384
11,0.4059579707037458,411.8262103219955
12,0.40171084780138666,696.1250918408105
13,0.39570445551495126,2066.3619512850637
14,0.3910167693551806,603.050961854597
15,0.38909940537147614,282.8176240942162
16,0.40280585389321794,2014.8953448929853
17,0.39951927167724394,980.0812352026539
18,0.39879463215740246,1274.9847174043352
19,0.3883410218625151,924.8911915094108
20,0.3947858471329685,813.615391221541
21,0.37984138643738624,1748.6546688429535
22,0.3870649166546714,1264.226726781576
23,0.3939410244481146,800.3910830164417
24,0.3855759603027101,517.3630650765634
25,0.4023041506993951,1883.4837271557024
26,0.40095097377379113,160.72073829961062
27,0.4037735583293369,587.0408551658988
28,0.39890812219509725,586.392747586921
29,0.3809436312103092,1199.1808769203394
30,0.3979489176518778,878.2834722607688
31,0.3881023053816805,1885.9169996636294
32,0.38478141641837504,2049.2182400611923
33,0.3754373887112052,343.623817656686
34,0.38362897315586547,779.7360151194546
35,0.4018868559489376,374.71115139763475
36,0.40352014595450403,2086.4302278229734
37,0.385646069353555,938.5390075081583
38,0.4072008363755133,1355.1433944851428
39,0.3974721112879337,1411.577321845946
40,0.3955913667669536,2602.3161635918777
41,0.3998947510922943,995.8678340102961
42,0.4107948436480619,473.36580244218527
43,0.4020066659257523,162.95594164720538
44,0.3809937695771175,1277.184377850339
45,0.3956139799395318,1406.8062897950776
46,0.39176993012035605,988.236744087824
47,0.38263555021526247,1093.3773416827355
48,0.4083166545194626,1287.4189172105578
49,0.4075574522486687,2036.2715231453262
50,0.37153480506878706,1233.0983625558624
51,0.38536199034231405,1502.5695758892994
52,0.39899131297336093,937.8872724107334
53,0.4057244864369941,881.1334345403067
54,0.3925830216123658,619.9693390475202
55,0.4049449918004134,941.2589827096405
56,0.388078609271036,478.41970535224857
57,0.4056289889746883,128.02026150167353
58,0.4053987810482075,1309.5467088806251
59,0.4031573118178675,741.3370012858858
60,0.3820801379547065,627.5141754203675
61,0.4030226179229061,870.523476345907
62,0.39743032524164534,597.9443944118784
63,0.39744229791326696,1023.2236972961009
64,0.3901835578563928,1748.1963340221732
65,0.40049936904473354,1216.907671167977
66,0.40293841731989094,1017.5281629360408
67,0.38164932223136383,1227.913269597373
68,0.39456373940434186,935.5075181753213
69,0.39794009077231357,1195.0893929090294
70,0.39549693598148555,349.86705632399264
71,0.373473061412036,960.1441527018559
72,0.38652585852092014,244.2204242863002
73,0.4139364040456144,822.9665918242699
74,0.39137185428997984,509.14292381050444
75,0.3944725057706222,1354.532793210632
76,0.38718610375423407,377.6247702288903
77,0.39767613026638654,1155.905789392258
78,0.39871594926803494,1023.2481759433294
79,0.3783933687474062,404.45253962153885
80,0.3720442993280849,364.0313459986501
81,0.3941989704890692,793.7859769764805
82,0.395871717263012,1325.1863251433106
83,0.39480103392233085,2436.7209893901354
84,0.4020870538022483,1670.4031023404295
85,0.38318670011388445,1306.998470592974
86,0.4061955236438254,1591.5439183987826
87,0.39687807719116663,518.3324151772257
88,0.3849365765596153,198.83838824162945
89,0.3995611149757421,1745.7514527693263
90,0.398215017064167,596.3584960777682
91,0.38808482515983045,779.6540435525436
92,0.38753834021094813,377.92698945954896
93,0.3901738584248646,896.9110046016189
94,0.4033082058788385,857.2587140676886
