,r,K,v,alpha,d_A,beta,SSR
53,0.4696134265436176,99.59654032599197,2.6374239618137585,0.9999999999999998,3.9999999999999996,0.12145972908366388,189.36335126652216
54,0.4885289193101403,100.0,1.9844725801195005,0.9898707272698315,3.9999999999992295,0.10740660249703611,196.99872333526014
55,0.4639578735502042,100.0,2.837815183585497,0.9874517756945145,3.9999999969051703,0.10873171322860226,158.00541681300888
56,0.4746996011451778,99.4616503113577,2.233203880426472,0.9878430079441746,2.9895404719291587,0.10450051060601234,163.67545326112568
57,0.4665442901902734,99.99999999961086,2.650147375348757,0.9999999999999999,2.3090975878074746,0.10977697802783107,256.6788150590588
58,0.4658996264110012,98.2499983570156,2.8791288515708384,0.9999999999999999,3.9999999999999996,0.11901503729155254,92.70018862840335
59,0.4777240639302467,98.41616200496766,2.272789598475073,0.9911230899837528,3.999999999999999,0.1124276331647252,181.63061703093098
60,0.4707643332079888,100.0,2.4592931314368194,0.9999999999999957,3.9999999999981193,0.12150563130808857,144.54540314603042
61,0.4626380619499028,97.1392475783082,2.9440745111542395,0.9999999999999999,3.677541219861106,0.11483047103325195,127.80548302520322
62,0.4726372812817373,100.0,2.305113670485017,0.9981641558693554,2.9382577601951194,0.10906583033094201,63.31919056540838
63,0.4634316605269022,95.70873763152603,2.777436434863349,0.9999999999998966,1.6974242085252749,0.10937100208876635,271.31849757488527
64,0.4635367500605806,99.74667036763086,3.1059521260774168,0.9999999999999966,3.9999999999999583,0.12163375102636305,189.59613280851664
65,0.4674547457352655,98.60904982078738,2.6233346102254744,0.9647735582845662,3.9999999999275824,0.0919662736857688,317.10463959996684
66,0.4665259899870991,97.87417281932956,2.921659540088326,0.9999999999997367,2.4942763371475425,0.11283179213246601,164.08010939797563
67,0.4679072325526128,98.15975547724076,2.693036244409184,0.9976307511750699,3.999999999999921,0.12063492888649197,64.34945054531208
68,0.4648778697472072,99.35010575413548,2.660069037077821,0.9999999999999999,3.999999999999882,0.11791105124633385,147.51685626296089
69,0.4695251118208328,100.0,2.413006660537017,0.9766493075796306,3.9999999999978177,0.10417382478129322,116.89773909360619
70,0.4623592498392606,97.78895397540748,2.885461480559264,0.9687800185861158,3.9999999999999996,0.09685256133979446,127.32197966257951
71,0.464541574468208,98.31530942247942,2.6042365880655893,0.9822824081900796,3.999999999994943,0.10551165677296655,60.404210979002976
72,0.4721429939285807,97.7492211624018,2.66294410696336,0.9999999999999984,3.99999999999992,0.12745399770765406,170.54171424265877
73,0.4769108032658837,100.0,2.302194103823354,0.9999999999999741,3.9999999999999525,0.11607424065207678,109.90876264854512
74,0.4663168473163104,100.0,2.52420002286958,0.9999999999999999,3.9999999999999996,0.12101687695165814,91.81647898452832
75,0.4609078731117303,99.23174054446484,3.039920908164272,0.9999999999999445,3.9999999992453774,0.12244975702081333,127.46592023048771
76,0.4652484408405964,95.59058579218151,3.104371120137531,0.9999999999999998,3.999999999999945,0.12534266004332456,100.69188789340791
77,0.4759534150555581,100.0,2.3731632430765144,0.9999999999999999,3.9999999999999996,0.11883694917222805,175.0150429385987
78,0.4586026419292829,100.0,2.914552000110869,0.9614123325485232,3.9999999999999996,0.09511943814903664,104.30144603926877
79,0.4693131888945557,95.59341851718436,2.9997416902778657,0.9849953902013768,3.9999999999993645,0.11122725050162793,103.95433356450174
80,0.4582227955041172,100.0,3.089980015884332,0.9999999999999999,3.9999999999999996,0.11753373789219698,128.94682170928573
81,0.4686413706373002,96.3394497066838,2.865645459702291,0.9885235448131835,3.9999999999999996,0.11472149947167627,101.3161810063721
82,0.462166220520249,99.19083440565748,2.729282175869857,0.9999999999819514,2.4579973782197557,0.1135529414252923,265.2471715593193
83,0.4755347975428877,95.39843883646178,2.5969853765718613,0.9999999999999999,3.9999999999999996,0.12075514992184044,127.7913223410504
84,0.4811422473572369,100.0,2.288568818210402,0.9999999999997995,2.0981746895384297,0.11003914050802584,189.64630851683515
85,0.4657568366888824,98.94373155622424,2.6982831488764867,0.9787345935789202,3.9999999999999956,0.10559093226032412,114.54163783509046
86,0.4698540050572263,96.42700609081731,2.697957851459567,0.9999999999999757,3.249435600408549,0.11204230667563073,91.87893550173627
87,0.4790257838113477,100.0,2.191369135684716,0.9999999999999994,3.0575800628758434,0.11922925537768637,161.70685980112296
88,0.4568037019182653,97.85695241358984,3.462409616245866,0.9999999999999999,3.9999999999999996,0.12294672680951015,188.04596550041737
89,0.4684042092090911,99.99999999999996,2.418108443141477,0.9493261393157691,3.9999999999999996,0.0791407025876536,171.39354419600235
90,0.4821208270811483,95.92151657305504,2.3837523023995986,0.9999999999999996,2.1974158293234027,0.11529932342575049,139.73467243148247
91,0.4678266609704774,96.06180420087291,2.709023498141632,0.9999999999999943,3.999999999998889,0.11789001348112566,131.04199948749257
92,0.4660849181593178,95.49321285257386,2.654069301018951,0.9999999999999969,1.5275941771797308,0.10318698207273114,79.61242004786345
93,0.4710649567253408,100.0,2.6594364421018257,0.9999999999999994,3.999999999999818,0.12473631333991382,109.92759456067053
94,0.463049544875491,92.57994602792542,3.820960454037528,0.9984502668075299,3.9999999999910556,0.12810732552918888,148.53471105106632
95,0.4602086528585457,96.89887208690644,3.135618224306483,0.9999999999999952,2.9341504127299167,0.11871889048241385,144.49693448196075
96,0.4637867925612378,99.99999999999989,2.7089097028898945,0.9999999999999926,2.769888982006449,0.11579039751461859,143.97339315644936
97,0.4627126764356682,99.31492867656604,2.976573016961552,0.9999999999999999,3.9999999999999996,0.12281074723016779,172.70965910105434
98,0.4699724538443695,99.9999999992556,2.487164770399973,0.9961197776099177,3.181654126511717,0.11389192638417142,171.31558736815242
99,0.4740493365869612,99.27675535121244,2.401871298090262,0.9542854329413188,3.9999999999995604,0.08316211489192092,75.39215689879362
100,0.4723745034369733,97.75405090188836,2.531892943166014,0.999999999999999,3.999999999999187,0.11571477195877616,103.63662845516886
101,0.4718494240648692,100.0,2.443534930547967,0.9999999999999999,3.0302619069661274,0.11523177461832347,149.36564874364868
102,0.4808396555658884,99.99999999999076,2.3242398106769397,0.999999999999095,1.994121988151194,0.1116701883385925,296.7396166832898
103,0.4679863310108477,96.60818318612586,2.6298123700211207,0.9999999999999999,3.289110010943911,0.12020585839589025,286.6636357161525
104,0.4777434259124911,98.2552627843516,2.401572991481064,0.977230896940044,3.999999999917631,0.0979117982819744,255.60910865931274
105,0.4704052548250814,99.68864699852249,2.527886547586978,0.9999999999999992,3.9999999999983715,0.11844024586839919,78.05282691940937
106,0.4740226033274511,96.35746395601718,2.654681206370256,0.9948181780888573,3.9999999999983653,0.11657628947906065,144.8420294420522
107,0.4718532688402831,100.0,2.3991955922533394,0.9999999999929312,2.36349952532154,0.11260298281706634,189.46504639409372
108,0.4673810672331192,98.67340422387832,2.6139317552927563,0.9999999998451475,1.4091739166308244,0.10130648972579245,230.5157698239457
109,0.4654174405098935,97.51846884482852,3.1531217499732977,0.9806967960200105,3.9999999999999996,0.1117283965906621,210.35208391547232
110,0.4593943344304296,100.0,2.8269525649979634,0.9999999999999922,3.999999999930864,0.12221540675149707,184.7277372175486
111,0.4628186960358593,96.97437809884872,2.9492815324613484,0.9737553390436677,3.9999999999999996,0.09793490544474118,154.17860366232
112,0.4800457803055271,99.99999999999883,2.1103863261619766,0.9671286792093259,3.6090312373160565,0.09111531583688214,77.06535921502186
113,0.467029601241436,100.0,2.4783611262125183,0.9999999999999999,3.9999999999999987,0.1179531941093954,244.92275767539616
114,0.4719103802433141,95.3399968476956,2.615338922015184,0.920398668846424,3.9999999999999907,0.06721878637975011,142.56178025332747
115,0.4674136009229373,98.5456845694766,2.6198820010488717,0.9718138214933846,3.999999999727367,0.10052078780164339,112.26116881421063
116,0.4763768711668971,100.0,2.2898421045610324,0.9768986269287321,3.9999999997534053,0.10128986440370358,296.0995515202154
117,0.4615599123631583,92.815843414205,3.5277228486271874,0.9999999999999999,2.2679846792601905,0.11381364250819018,112.55530474116415
118,0.4708059739403203,100.0,2.495520104546858,0.9999999999999999,3.9999999999999996,0.11873967262596487,134.3317057731925
119,0.4709969303754353,100.0,2.471202865643732,0.9813830930942868,3.999999999999284,0.10596981951885802,168.66375178104022
120,0.4661614416499589,98.49793804348042,2.681202079668998,0.9999999999999994,3.9999999999672182,0.12528220982373556,166.77790201277375
121,0.4631269482547438,96.47686649290554,2.82115386509424,0.9999999999981408,3.999999999974304,0.12445867467653647,193.39899137420318
122,0.463143688344915,97.92354728319576,2.879643146355503,0.9999999999996452,3.283302015989921,0.12016219463842041,179.11130909400953
123,0.4700184449968879,97.9140658797518,2.6669170560644635,0.9849007385530247,3.9999999999998885,0.10970836497577001,113.76301652508444
124,0.4723255437332765,99.779653718419,2.243528902703389,0.9879577279080788,3.999999999999999,0.10858200318554409,172.16432719196678
125,0.4684036974581894,96.62323449219484,3.0529582950976297,0.9999999999999993,3.5135569114312797,0.11748139443914142,96.42375049957609
126,0.4725040725141864,100.0,2.291501293163427,0.9635438193873737,3.99999999999984,0.09087911233378905,175.77480708679892
127,0.4584665036846529,100.0,2.837307584295109,0.9946016500916689,3.9999999999996643,0.11824084859833273,143.8106424857233
128,0.4705599748464807,95.21950610822586,2.731277247814613,0.9999999999999992,3.316400285659348,0.11687030991422488,158.94528442831827
129,0.4670221348210264,97.6470149104829,2.818349662734396,0.9999999999999998,3.999999999999989,0.1215555697629166,163.66279018171775
130,0.4717296030385883,100.0,2.287188516804553,0.9999999999999999,3.9999999999999996,0.11025449607002462,142.84049286219724
131,0.4786435576869238,99.69251254096784,2.1698408948937296,0.9855087268221654,3.9999999999827236,0.10600844440990746,138.21745610671363
132,0.4566368210362779,95.29950604802131,3.439850860635976,0.9494782367959256,3.9999999999999996,0.08555923595072355,343.21798775164575
133,0.4714789441497699,100.0,2.479825133480812,0.9952552521315791,3.99999999999991,0.11665260233526514,98.9123513443958
134,0.4580020948572713,96.61172844275724,3.264194971061297,0.9822788280035598,3.9999999999999996,0.11187697694394008,121.74475325001681
135,0.4581709486286737,100.0,2.9237804885391565,0.9688228448898055,3.999999999822346,0.0990970985309504,195.18856972128899
136,0.4674243117607638,95.94395253649192,2.821972868394776,0.9999999999999762,3.999999999991451,0.12171316699915255,87.72180418208244
137,0.4595185869604883,95.84908770440168,2.968816170786511,0.99999999999996,3.999999999999982,0.11649651986533677,175.06526604520255
138,0.4685113395186188,93.89249850187592,3.123766230668997,0.9999999999998676,1.6356926523091098,0.11046829244536964,93.17005582143699
139,0.4855507836215807,100.0,2.05864508083342,0.9999999999999999,1.7887455887330042,0.10450969848345301,157.44906190905184
140,0.4707916252511936,96.68886753835685,2.7895107498380582,0.9999999999999998,2.106861701091811,0.11359731067416796,93.16037714914266
141,0.4626553139426467,97.39175121944024,3.1608488757402826,0.9999999999999999,2.298495389865857,0.1180482512849216,88.19339719336477
142,0.4765498388396432,100.0,2.336726321399169,0.9999999999999999,2.0040851761323686,0.1102502117982804,102.56367447789881
143,0.4659482463309894,97.42593317225798,2.768548845959522,0.9999999999999999,3.9999999999999996,0.11900158524090418,174.6480998835717
144,0.4672597703143286,98.88446818357242,2.49695854915211,0.963343969263214,3.9999999999999996,0.09202921197300917,166.1130228515323
145,0.4694578427926156,97.18566289725034,2.862615219500793,0.9876675183831991,3.9999999999999996,0.11634811887565899,77.20527874116848
146,0.470354576020387,97.91407438882818,2.7472989874623286,0.9981497433967731,3.9999999731034563,0.11924016414967788,271.48336492722126
147,0.4679118425856562,100.0,2.6685078234598065,0.9833770043307812,3.999999999879753,0.10661253079321012,248.89508616637772
148,0.4663910646077801,100.0,2.6071498388593946,0.9999999999999999,2.560603617629767,0.11496817949761334,136.85925185812738
149,0.4681644071669455,100.0,2.4711571778017247,0.9999999999999999,3.9999999999931624,0.11723315454771377,91.95959740502636
150,0.4686515897623289,96.46309569261366,2.890729980272555,0.9999999999995917,3.999999999997025,0.12491999503775873,155.63753127716592
151,0.4655213071964837,96.20973577424058,2.8331538827170983,0.9999999999999999,3.999999999998198,0.12251038323447055,69.14237399636133
152,0.464754073490571,96.0525348404374,2.9458709155950333,0.9999999999999917,3.9999999999999973,0.12332996076657966,166.0289058142948
153,0.4679749305733638,100.0,2.623855071723167,0.9999999999947816,3.9999999990912194,0.11556960809205548,189.7728908057958
154,0.4610003949612763,96.9110603636618,3.2525219661004474,0.9999999999999999,2.051336263876494,0.1179130277031105,175.86759505821348
155,0.471227705660713,99.83381994859106,2.455675112569039,0.9999999999996144,2.947421517197039,0.11764978938903833,189.75927258536836
156,0.4746763935916651,100.0,2.442251307998014,0.9999999999766789,3.1856205573662737,0.1200048000950035,207.4054043540158
157,0.4589653915887383,93.889275437018,3.498405372594181,0.9713115869544914,1.7055980813105858,0.09257123648723194,87.25991100882851
158,0.4719722116315576,99.99999999999989,2.4316325847878804,0.9999999999999576,1.9301718389994587,0.11018033480263525,125.36858674891661
159,0.4724658411371464,99.9999999999365,2.424956315656955,0.9999999999981747,3.999999999821295,0.12030113915636195,147.5997514473508
160,0.4715818242455189,100.0,2.254413692572677,0.9996447164386926,3.9999999998600804,0.11643354592401696,216.30351702256843
161,0.4567605340324618,96.81202988819211,3.325547308533955,0.9999999999999999,3.9999999999999996,0.1221823857489277,155.84143313921464
162,0.4626729079597386,99.28825557276927,2.825896507284582,0.999999999999604,1.7290664496206776,0.11276116881380638,149.29227395727193
163,0.4775088171839184,100.0,2.2371169800797124,0.9999999999999999,3.0650326105233776,0.1198206741810293,168.34666513889863
164,0.4809444647750277,100.0,2.151661243896556,0.9999999999999999,2.688571243899843,0.11159859618001719,130.49682265802448
165,0.4644070415015378,95.24662604489058,3.1719040479713967,0.9400697084853358,3.9999999999999996,0.07774720939608294,159.52514689478045
166,0.4637281724751521,100.0,2.5101285591856706,0.9713473553679105,3.9999999999999996,0.09668819171825171,208.6790055133438
167,0.4703760745830683,99.1526412846922,2.5069339345965336,0.999999999981204,2.6887676275088097,0.11105718004648736,57.86356398323518
168,0.4637852408713445,98.22747792026745,3.1953852345403755,0.9999999999676891,1.857275752108483,0.1153016578258738,163.61203447040916
169,0.4692625710036843,99.99999999999956,2.543876737376804,0.9999999999999987,3.999999999995436,0.11924302444033963,107.86861774357726
170,0.4577462047237929,97.56776538917649,3.3378816870052685,0.9999999999999999,3.9999999999999996,0.12071620623706653,125.32898339279721
171,0.4617360350378409,96.32348068368404,2.9978982935627303,0.9999999999999968,2.005467028417102,0.1057824401263199,111.16560938686392
172,0.4696941309815444,99.6097923388058,2.3816666401460487,0.950429350349815,3.999999999999961,0.08351473170494854,282.6334916379981
173,0.4696321428846752,99.2478598349456,2.618026285093773,0.9815677090168327,3.999999999999824,0.10306077765680471,152.45467076549392
174,0.4730092949818089,100.0,2.481219706156254,0.9999999999907193,2.422994783196101,0.10745734566115316,315.7177653735741
175,0.4685077688820639,98.51234969921178,2.5837507192261127,0.9999999999999999,2.3105785383351862,0.11370956704493934,93.97588091344852
176,0.4705562174788079,100.0,2.4422977506250967,0.9999999999995289,2.483839725838256,0.11007125934173055,199.0467709575339
177,0.4707869139518002,97.46179262265537,2.6824076213032937,0.9969186688839446,3.9999999999999094,0.11589681841967504,154.90603511255736
178,0.4642972674198848,96.725682674525,2.984591853103697,0.9999999999999999,3.9999999999999996,0.11729431902341267,112.96451983741736
179,0.4742988075300943,99.00957739524976,2.281431991420212,0.9999999999999999,3.9999999999999996,0.11576206091992733,119.47150172975076
180,0.4687226275342253,96.4123178858756,2.671502114006709,0.9964191765897673,3.999999999986858,0.11992369980321424,49.43496188393311
181,0.4744469648533642,100.0,2.357499295787915,0.9999999999999999,3.9999999999999996,0.11813836982419894,146.62307497244146
182,0.47056682242324,100.0,2.4293541273688213,0.9999999999884033,2.806841733051281,0.11445107950799774,156.1863898781554
183,0.4755542237050718,100.0,2.462687935872232,0.9999999999999999,3.8104031972956434,0.12134696328280054,88.96135381035712
184,0.481458233877481,99.99999999999925,2.102386955795157,0.9999999999999871,3.999999999992817,0.10643673937314865,169.9843321345016
185,0.4727955379741042,100.0,2.285754731290574,0.955509618886352,3.9999999999999885,0.0821470828885081,96.17244405048535
186,0.4710982073393716,96.81362702372222,2.6011034805800843,0.9999999999999997,1.3121232668784242,0.10260043711269556,149.5585947340603
187,0.4661604940544638,98.06553976370348,2.541665146884389,0.9999999999996972,2.125834812427852,0.10775917130619093,186.5790458232936
188,0.4733081882654847,100.0,2.3236962147306257,0.9999999999999996,3.9999999999999982,0.11590543796469621,129.13496108455394
189,0.472453132788008,100.0,2.460685647105349,0.9999999999999765,2.7212557106383666,0.11016535610712339,295.337098304161
190,0.4600253078617691,95.82451179037427,3.731052788444771,0.9857061445038622,3.243371472790943,0.1108220902065096,174.57424386186563
191,0.4700492431733735,100.0,2.6051015412388825,0.9999999999967507,3.999999997647234,0.11356145835249208,280.56494436088616
192,0.4654308567890916,98.43036605396324,3.008109409038253,0.9999999999999989,3.9999999999985283,0.12310339443322793,195.25762430042528
193,0.4619216610136369,99.72630201213585,2.608204828995969,0.9967523099908661,3.316243999734129,0.10993058554283873,152.85187448135218
194,0.4707403248243932,97.33501131621787,2.4907516259393776,0.9999999999999999,3.9999999999999996,0.11840465838261031,177.657384381626
195,0.4771301614100554,99.99999999999784,2.286241309306682,0.999211939279778,3.99999999920125,0.11951079078234023,134.88364753309725
196,0.4638302169581663,97.37485273569656,3.2191558607460835,0.9817906319143987,3.9999999999985563,0.10960191426264089,125.14202742577721
197,0.4793698145667061,100.0,2.3612542191887838,0.9909366099682564,1.870589085951706,0.10361005701783282,273.5877512033021
198,0.4598092599946182,97.85375670529874,2.948604212232004,0.9999999999999999,3.9999999999999996,0.12267757238270281,119.67152694059469
199,0.4687638191580751,95.87298332100572,2.851720574468665,0.9999999999999999,3.9999999999999996,0.12150159900640846,149.2396932917721
200,0.4686561144037858,94.55206865652414,3.0841257765718133,0.9767137818252849,3.9999999999999782,0.10487716522810428,168.94224820105052
201,0.4768406218057921,98.70542407135471,2.3606572203230054,0.97071517372015,3.9999999993920667,0.09782999121275451,119.1706936237625
202,0.4556354759269847,99.23781969255258,3.2412442121792058,0.9999999999999999,2.024923323528981,0.11525170216685299,218.55549736995346
203,0.4635168858711129,98.63490312051768,2.919164500915948,0.9543273308189619,3.9999999999961027,0.09020021861733256,103.40615322666423
204,0.4683398197999107,98.17288400003964,2.8128761478618984,0.9999999999999999,3.9999999999999996,0.1230047961577057,179.3405001521906
205,0.4640405134274158,94.30705191796616,2.921877738755277,0.9798207673284095,3.9999999994744146,0.10389612760288482,136.96204495156834
206,0.469249943306163,100.0,2.575438519480929,0.9999999999994186,3.99999999910153,0.1163526667288369,207.1027972939072
207,0.4599662780758809,97.52722813874944,3.2008934776624245,0.981804267383599,3.9999999999999996,0.11043553045098939,121.23566950012095
208,0.4591850567592752,94.23876454461876,3.798254025536675,0.9999999999873986,3.205363404684293,0.12416252198712874,109.05742938618717
209,0.4715471802095162,98.143510493744,2.4907352993310865,0.9999999999999944,3.999999999684402,0.11792603092919018,289.97900136534804
210,0.4750068474787991,99.99999999999967,2.2302718516061963,0.9999999999999934,3.9999999999981877,0.11624686792626066,211.06809131306613
211,0.4631012794986286,97.69363170168045,2.8318012597369053,0.9999999999999999,2.978962363372813,0.11728149321143075,104.94963782829576
212,0.4609023593600502,95.19301745136876,3.149491372870262,0.9982956178339983,2.608789760453747,0.1156519740665043,77.54866566686556
213,0.4582479115280596,93.75413889268954,3.655334959393057,0.9448315263410167,3.9999999999999996,0.08318189731088754,236.68705328567887
214,0.4718204050230722,93.4120518324977,3.107662697474658,0.9999999999999997,3.441499121096396,0.12545095379791665,136.95266553794136
215,0.4735514513990123,100.0,2.336908568761188,0.9942670855290588,3.999999999962195,0.11341272022897726,266.9038121153832
216,0.468465000215871,99.22189632712865,2.5001079328594287,0.9999999999999849,3.609436103448367,0.11253944480448697,259.7627423926143
217,0.4661000614289402,95.99716260385422,2.786936616349084,0.9999999999991275,3.999999999490059,0.11680401392048206,150.94945549642406
218,0.472054887928838,99.75516135353811,2.506943937011344,0.9999999999992001,3.9999999988457113,0.11851449754644967,167.1707938495972
219,0.4700512034771184,97.71170098223762,2.6439271566448133,0.9999999999999943,3.9999999999523426,0.1173498059309992,79.26781691789623
220,0.4824731266973183,99.3090091287394,2.1090451028999357,0.9999999999999999,3.9999999999999996,0.1175476538473678,172.326766842257
221,0.4630028321120424,95.81145378885024,3.2527883725370867,0.9999999999999983,3.999999999999995,0.12115418558614795,64.07558078135737
222,0.4588777792929997,93.4064680381554,3.786571813376332,0.973174661810725,3.9999999999941624,0.10441695986760077,146.76032979359096
223,0.4695300987179738,99.0260131331619,2.65370090232302,0.9915518918740872,3.999999999999833,0.11432586982873674,123.46200219418496
224,0.4746133543317249,100.0,2.43630490319586,0.9999999999999999,3.9999999999999996,0.12026590012598168,119.09029405646649
225,0.4700407846797001,97.46286679915264,2.6606441369743195,0.9999999999999999,3.9999999999999996,0.11766412898560807,166.36925265457566
226,0.465316679366907,100.0,2.8396454248170366,0.9999999999999999,2.1874437187153184,0.1143234377590703,138.8073720577408
227,0.4617984664511856,94.75879683231152,3.146355612512758,0.9999999999999842,3.9999999999818683,0.12224828159976531,183.99393966846358
228,0.4644322493783699,96.1810332027454,3.205732098032212,0.9913774053247402,3.999999999996932,0.11942908743701787,158.8049711363275
229,0.4638779375214154,96.49809329137766,3.0037947030944028,0.9545622783228497,3.9999999999999996,0.0935984773430832,129.54605045619067
