,r,K,v,d_A,alpha,beta,SSR
35,0.4787834411830204,98.9629897580012,2.279871738248205,0.43360362674785824,0.4932574342593769,1.558785055785069e-11,1117.0200786410128
36,0.4777135580568609,97.98015848868332,2.32846969345158,0.13064913945043963,0.5487273429664997,1.0586835511609002e-10,835.8579738526253
37,0.468590914204302,95.94273091724313,2.8456371330790566,0.057609155277385256,0.5948267857477096,1.8440115959204708e-17,1429.6026311142402
38,0.4672928317014875,100.0,2.585563740966233,0.19186786837996675,0.5264223522348895,1.5028373353590424e-11,1451.3866111849075
39,0.4706980019356994,100.0,2.631380175989693,0.11320519370086238,0.5559842241723292,4.12956041161044e-09,1021.4734335827318
40,0.4586820137346747,93.2439131071428,3.5734890952089016,0.5397346152145631,0.49357500036345164,1.732655213663107e-09,1040.728956212039
41,0.4719400352370769,100.0,2.494954180510699,0.3333663589634643,0.5069608444239297,1.0113882031342374e-12,957.7783856100929
42,0.4755225899857789,99.99121214746572,2.4377682799960634,0.3319975898940141,0.49713089683121203,1.9814465123875935e-10,1338.5861505935504
43,0.4646716863888112,98.20382300551992,2.77295615591481,0.33677509223229196,0.5053974008449864,1.147808879414864e-25,1129.8413468877548
44,0.4675616971879019,100.0,2.4195667868627653,0.11091816023124319,0.5598848410878859,8.782633259458168e-12,1014.376826023004
45,0.465319523577663,97.6069004101156,3.020492120637142,0.20859574517882665,0.5223933988960392,3.978916320863143e-12,1350.8903402785813
46,0.4667027540327249,92.98709351975842,3.1848776797726344,0.38506437249765724,0.49498248725226374,3.5568386730668693e-13,2040.7112669508804
47,0.4752844040648135,99.91878271168018,2.256188974384384,0.13089521803181808,0.5454818827244107,3.597109886859872e-09,893.909413206337
48,0.4632758778353982,98.44931985507054,3.14436253489337,0.10423898588413347,0.5719600961968637,3.0639995445917953e-11,1359.6855266230332
49,0.4723702108485617,100.0,2.4525004979295293,0.08928351391718539,0.5642474820656113,9.709605545965102e-12,1173.0612347029617
50,0.4735441857381621,100.0,2.345874724018813,0.05651736578735372,0.6239962923916689,0.03114032329001341,292.84331202064845
51,0.4624991716270654,98.47600501402007,2.7342916275193256,0.09710734936503129,0.5598062941065893,2.944899368903437e-09,1681.145315347494
52,0.4626337981611964,95.68153537352278,3.015427300413064,0.2800427195296463,0.4966012128094075,2.1321891293088194e-26,1850.8288352215895
53,0.4696134265436176,99.59654032599197,2.6374239618137585,0.08265735430009895,0.5766081371889563,3.810262759189421e-11,1141.1020433968706
54,0.4885289193101403,100.0,1.9844725801195005,0.14445412600495108,0.5500695936175392,5.12971503599518e-10,1495.7495225359562
55,0.4639578735502042,100.0,2.837815183585497,0.0866297830375576,0.5779521783058124,2.599000808119195e-11,458.96059867258833
56,0.4746996011451778,99.4616503113577,2.233203880426472,0.06350252687961425,0.5917565085937769,5.966229638858124e-09,2519.6456935666074
57,0.4665442901902734,99.99999999961086,2.650147375348757,0.11963010745470119,0.5715707571010943,1.850093472705562e-12,1368.4287355651109
58,0.4658996264110012,98.2499983570156,2.8791288515708384,0.16637430064140596,0.5333040542453377,4.339860396380986e-11,2423.36632101097
59,0.4777240639302467,98.41616200496766,2.272789598475073,0.1350513628426972,0.546462334007424,7.617724913710167e-09,1479.9854090287045
60,0.4707643332079888,100.0,2.4592931314368194,0.19818983795095277,0.5198250769077416,3.686664966226594e-22,804.0796123219312
61,0.4626380619499028,97.1392475783082,2.9440745111542395,9.899241921960835e-13,0.7341599273743389,0.03382095055118233,1436.8015304523508
62,0.4726372812817373,100.0,2.305113670485017,0.09519849388653509,0.5630245557572287,4.7136795368284464e-11,1343.3400795766977
63,0.4634316605269022,95.70873763152603,2.777436434863349,0.10519019609168519,0.5697107917872161,1.383363413010484e-10,356.1562123383678
64,0.4635367500605806,99.74667036763086,3.1059521260774168,0.1575597178816572,0.5445185450986961,0.008281184208095642,965.7607134496376
65,0.4674547457352655,98.60904982078738,2.6233346102254744,0.12591925561591674,0.5509955914827797,1.9414395872444654e-12,1139.4676685686036
66,0.4665259899870991,97.87417281932956,2.921659540088326,0.11600957276976386,0.5626836169995529,8.856551091239468e-11,1610.511949494227
67,0.4679072325526128,98.15975547724076,2.693036244409184,0.019903095424227156,0.6423572221846414,1.2036285694839766e-15,874.6406565103441
68,0.4648778697472072,99.35010575413548,2.660069037077821,0.1649002417574692,0.5241631720393701,2.9240993942066012e-18,1078.1761264435431
69,0.4695251118208328,100.0,2.413006660537017,0.016359716594634158,0.6599304113916009,7.20088723355769e-17,1417.6795102661301
70,0.4623592498392606,97.78895397540748,2.885461480559264,0.02013791958337434,0.7026406932173577,7.002805438037486e-15,599.838792050529
71,0.464541574468208,98.31530942247942,2.6042365880655893,0.13742679930922888,0.5465280013026361,6.565308618013438e-09,2245.8023144847057
72,0.4721429939285807,97.7492211624018,2.66294410696336,0.14733101762458709,0.5230139037004342,4.316429692340624e-09,1148.4427635863576
73,0.4769108032658837,100.0,2.302194103823354,0.10741536546890985,0.5583232759900135,1.513144707071179e-10,1055.2588351620318
74,0.4663168473163104,100.0,2.52420002286958,0.10459282396939969,0.561748839952619,1.7014097637733812e-10,570.7838711335629
75,0.4609078731117303,99.23174054446484,3.039920908164272,0.1678359415131707,0.524317310430308,2.4701126148445697e-14,1220.9068119620483
76,0.4652484408405964,95.59058579218151,3.104371120137531,0.5165096738773124,0.5002876264788867,1.9777391470408627e-15,1485.602573155375
77,0.4759534150555581,100.0,2.3731632430765144,0.10575020599472351,0.5578532030389863,1.4014576590730628e-11,842.6700210440531
78,0.4586026419292829,100.0,2.914552000110869,0.10751520300659796,0.5558850392782817,2.7970667335198407e-09,657.3763419742395
79,0.4693131888945557,95.59341851718436,2.9997416902778657,0.03768778967707975,0.6559751225839867,5.1603664915270853e-14,1591.7397053538932
80,0.4582227955041172,100.0,3.089980015884332,0.2935226447554735,0.4838074487761351,3.4050783144078605e-22,929.6266962981915
81,0.4686413706373002,96.3394497066838,2.865645459702291,0.0895435109811466,0.5622932717589051,4.917457050568946e-10,1504.5557935954348
82,0.462166220520249,99.19083440565748,2.729282175869857,0.5260253994969902,0.4943796150825467,6.734005867597244e-10,819.1041801815857
83,0.4755347975428877,95.39843883646178,2.5969853765718613,0.8333324904602483,0.4758941409121823,3.8382278332267475e-09,608.98471111802
84,0.4811422473572369,100.0,2.288568818210402,0.049601661217030406,0.6010807714733504,5.944294410728415e-15,1155.5791942817452
85,0.4657568366888824,98.94373155622424,2.6982831488764867,0.035606625756312245,0.6310833750800282,4.381606675592836e-13,2257.812005740623
86,0.4698540050572263,96.42700609081731,2.697957851459567,0.08878566265617062,0.5895917849365195,8.903296038945377e-10,1675.849326220352
87,0.4790257838113477,100.0,2.191369135684716,0.1048129431264304,0.548409844808079,6.990677500585851e-11,1846.122416910793
88,0.4568037019182653,97.85695241358984,3.462409616245866,0.32033315112231675,0.500737283339028,4.737115765092901e-15,1102.3344274961767
89,0.4684042092090911,99.99999999999996,2.418108443141477,0.09718196196923605,0.5510227040910476,4.389429394466296e-10,1196.3665650778519
90,0.4821208270811483,95.92151657305504,2.3837523023995986,0.34468256846566436,0.5110014910760022,5.882973164992982e-16,1127.5402051372307
91,0.4678266609704774,96.06180420087291,2.709023498141632,0.10734802202367232,0.5673260310667444,1.454144412129336e-10,1280.7142356045485
92,0.4660849181593178,95.49321285257386,2.654069301018951,0.2877250152973203,0.5127368875535954,7.52996205796935e-14,1581.7446611989433
93,0.4710649567253408,100.0,2.6594364421018257,0.14023689899937763,0.5534037922595325,6.978091637966015e-11,462.3204647033221
94,0.463049544875491,92.57994602792542,3.820960454037528,0.1060307836204815,0.5690365783747972,1.818518288586087e-10,889.3722707836783
95,0.4602086528585457,96.89887208690644,3.135618224306483,0.1506604197319618,0.5431316787685712,7.566215991035476e-11,641.7796218008551
96,0.4637867925612378,99.99999999999989,2.7089097028898945,0.22199149797326345,0.5308726100912217,7.089229021182321e-15,1358.9225094017281
97,0.4627126764356682,99.31492867656604,2.976573016961552,0.15558559842514277,0.5436714425035551,8.395515112390781e-10,797.0906713702237
98,0.4699724538443695,99.9999999992556,2.487164770399973,0.2208583721175722,0.5193835989639279,1.838682141420564e-15,1314.0073683922792
99,0.4740493365869612,99.27675535121244,2.401871298090262,0.31577945092174725,0.5089748075187507,6.427052594982874e-12,1038.9289853673185
100,0.4723745034369733,97.75405090188836,2.531892943166014,0.6467748394663599,0.49104085416247883,1.6955340417610647e-11,473.4801303555252
101,0.4718494240648692,100.0,2.443534930547967,0.002890059912065051,0.7234795427542179,1.5154426642206073e-16,925.7008222071676
102,0.4808396555658884,99.99999999999076,2.3242398106769397,0.08372276433635154,0.5878291738023429,3.821951445155832e-11,1204.8942991724134
103,0.4679863310108477,96.60818318612586,2.6298123700211207,0.09638288912686657,0.5680131093900146,5.9257385768201275e-12,1147.5066291237201
104,0.4777434259124911,98.2552627843516,2.401572991481064,0.16721516075358006,0.5357361443370593,2.795352778145054e-10,1659.0563653604102
105,0.4704052548250814,99.68864699852249,2.527886547586978,0.19249515855804594,0.5510764185266288,0.03984393409038198,864.3904586611576
106,0.4740226033274511,96.35746395601718,2.654681206370256,0.4886944668138838,0.496045402201976,5.004868757354964e-12,958.8977972224347
107,0.4718532688402831,100.0,2.3991955922533394,0.2559369729233089,0.5194246262523384,7.655723498785071e-15,691.0331390207452
108,0.4673810672331192,98.67340422387832,2.6139317552927563,0.09211827762422638,0.5796432562387892,3.8828297182221455e-11,1185.1557752664971
109,0.4654174405098935,97.51846884482852,3.1531217499732977,0.11145327044488328,0.560018678232691,4.5079234124369193e-10,1084.9189843988377
110,0.4593943344304296,100.0,2.8269525649979634,0.10064870492859822,0.5688885342605733,3.925470805857112e-09,1395.8972227019353
111,0.4628186960358593,96.97437809884872,2.9492815324613484,0.03750604868638567,0.6216650335184488,5.62967986602314e-14,1657.4365692973092
112,0.4800457803055271,99.99999999999883,2.1103863261619766,0.10144745873934814,0.5616169702780076,6.34915350338075e-10,1206.8329495144528
113,0.467029601241436,100.0,2.4783611262125183,0.15345240559864354,0.52392917029894,2.4238752204265435e-13,974.8406899171606
114,0.4719103802433141,95.3399968476956,2.615338922015184,0.2199366915413929,0.5206817054385645,4.763103934685567e-15,1858.6646568674932
115,0.4674136009229373,98.5456845694766,2.6198820010488717,0.2807033680367347,0.5239438243689303,6.833926597619484e-18,1518.8554817383936
116,0.4763768711668971,100.0,2.2898421045610324,0.012203512600381524,0.6421247503147172,5.174173817479534e-16,1645.3392085655955
117,0.4615599123631583,92.815843414205,3.5277228486271874,0.09978598723105377,0.5531491842616056,4.4470011388270504e-11,1172.5698694336038
118,0.4708059739403203,100.0,2.495520104546858,0.09397922716232532,0.5618800970418334,1.8644872859024936e-12,1563.8373900808135
119,0.4709969303754353,100.0,2.471202865643732,0.3368597883958064,0.4897055571868679,1.643390179031675e-13,1939.2255643135784
120,0.4661614416499589,98.49793804348042,2.681202079668998,0.04446452760972449,0.6303174387714822,7.165048416809892e-11,705.2025134993756
121,0.4631269482547438,96.47686649290554,2.82115386509424,0.10296862464929073,0.5495849654888344,5.4350371298511655e-09,1313.5562079837846
122,0.463143688344915,97.92354728319576,2.879643146355503,0.3423811084239652,0.514715700106047,1.4789598010674038e-12,658.8969287905079
123,0.4700184449968879,97.9140658797518,2.6669170560644635,0.4734258479681588,0.49452915963731053,6.408330508941684e-17,1712.6533564794468
124,0.4723255437332765,99.779653718419,2.243528902703389,0.10289125434488508,0.5700307800263436,6.491712592976666e-11,1136.9377288864941
125,0.4684036974581894,96.62323449219484,3.0529582950976297,0.7432510180643125,0.4779210444175003,3.610549760837601e-13,1203.1356197977589
126,0.4725040725141864,100.0,2.291501293163427,0.11487464208291757,0.5549585998451514,1.1377116817500145e-10,1374.8710215292858
127,0.4584665036846529,100.0,2.837307584295109,0.08174189646752848,0.5724651984529192,1.068369449876973e-14,1481.273412282817
128,0.4705599748464807,95.21950610822586,2.731277247814613,0.061849518810866026,0.5980724648863144,0.00330412686643103,611.391621175622
129,0.4670221348210264,97.6470149104829,2.818349662734396,0.22064499802347642,0.5179474064852913,4.5272146398392905e-15,930.0655930434233
130,0.4717296030385883,100.0,2.287188516804553,0.5523317103143087,0.49305204360819277,1.2589405698532925e-12,1087.2443079899708
131,0.4786435576869238,99.69251254096784,2.1698408948937296,0.5037303757148538,0.48689785332468716,8.340009648483806e-11,1147.3096259623298
132,0.4566368210362779,95.29950604802131,3.439850860635976,0.09258676107547065,0.5679362944115013,1.6234065688035264e-09,1263.500366708789
133,0.4714789441497699,100.0,2.479825133480812,0.11258868710578215,0.5577639050719769,1.7252730814966277e-11,1021.714023834748
134,0.4580020948572713,96.61172844275724,3.264194971061297,0.06984982450613364,0.5771833910233454,4.845659077136243e-14,1163.7234890737748
135,0.4581709486286737,100.0,2.9237804885391565,0.08854454939551168,0.5565392128058207,2.354385812983179e-10,1138.6252131767844
136,0.4674243117607638,95.94395253649192,2.821972868394776,0.09281352096797062,0.5653518586803259,4.1202683096775926e-11,1972.7134763838799
137,0.4595185869604883,95.84908770440168,2.968816170786511,0.25651942180349674,0.5059093928812584,1.1211066409130808e-13,1285.2831100754893
138,0.4685113395186188,93.89249850187592,3.123766230668997,0.07745522190157718,0.5845000435210069,1.2112325769027405e-11,881.6807263957496
139,0.4855507836215807,100.0,2.05864508083342,0.2532198638966234,0.512627575711197,3.1942942388925797e-12,1571.5706926208543
140,0.4707916252511936,96.68886753835685,2.7895107498380582,0.0926414450303068,0.5644429027714659,3.9912860310034006e-11,875.6823387069836
141,0.4626553139426467,97.39175121944024,3.1608488757402826,0.01540648813397898,0.6611013851435703,1.4632888406450567e-15,1457.7114826549457
142,0.4765498388396432,100.0,2.336726321399169,0.09294297220029177,0.5531110808322472,1.9597802182232175e-09,540.6410683634696
143,0.4659482463309894,97.42593317225798,2.768548845959522,0.14586705881089831,0.5294220320022728,3.4819104453408896e-11,1466.316753659182
144,0.4672597703143286,98.88446818357242,2.49695854915211,0.13326388763477026,0.5558716911502771,1.0532050061393403e-10,1538.6976784963454
145,0.4694578427926156,97.18566289725034,2.862615219500793,0.10756913387585479,0.5577832784108844,9.559767164728482e-11,831.2066045986624
146,0.470354576020387,97.91407438882818,2.7472989874623286,0.10858146367125106,0.5568966986404055,6.970674958541752e-13,836.7589236690034
147,0.4679118425856562,100.0,2.6685078234598065,0.5256036302596292,0.4994852701873739,1.5759226075740152e-10,1107.3317180807908
148,0.4663910646077801,100.0,2.6071498388593946,0.09094763532046557,0.5649164275565453,1.8606629058316727e-09,1377.786258130836
149,0.4681644071669455,100.0,2.4711571778017247,0.11882464223069138,0.560101874485219,6.218508107634265e-10,839.4908702646879
150,0.4686515897623289,96.46309569261366,2.890729980272555,0.09772839345337951,0.5598596365633247,5.51546302247439e-10,1349.1129016048665
151,0.4655213071964837,96.20973577424058,2.8331538827170983,0.013159486922789636,0.675331660771912,5.949451751549773e-16,1039.583667566125
152,0.464754073490571,96.0525348404374,2.9458709155950333,0.10317526958029964,0.5681525209327559,1.3279543814490153e-10,1052.2716608934745
153,0.4679749305733638,100.0,2.623855071723167,0.0538268301693541,0.589773940070474,7.420397340761449e-13,1427.003357938262
154,0.4610003949612763,96.9110603636618,3.2525219661004474,0.004798240076980741,0.6938285297605716,1.7916178715088054e-16,1164.2520813942795
155,0.471227705660713,99.83381994859106,2.455675112569039,0.29212121683485914,0.5062687866780219,6.265286789143847e-19,1467.982676736987
156,0.4746763935916651,100.0,2.442251307998014,0.10650746442493116,0.5725236116236618,2.5668890265428988e-09,1175.7794735512196
157,0.4589653915887383,93.889275437018,3.498405372594181,0.9389627653648739,0.4869648445042591,2.3459821078905284e-14,1483.7647466365029
158,0.4719722116315576,99.99999999999989,2.4316325847878804,0.16458216149049973,0.5254900940279009,5.375414094572356e-10,1242.6897646379387
159,0.4724658411371464,99.9999999999365,2.424956315656955,0.14925848548245227,0.5332981534158382,1.2700508116734082e-12,753.513337612785
160,0.4715818242455189,100.0,2.254413692572677,0.05105135927747017,0.5737921920990631,4.602478626581056e-12,1828.7567917566305
161,0.4567605340324618,96.81202988819211,3.325547308533955,0.01412210198856487,0.661923635261931,1.378895921981703e-13,1414.761934319082
162,0.4626729079597386,99.28825557276927,2.825896507284582,0.11491094124991082,0.5621903106878464,3.10881063777624e-09,1065.3987582479056
163,0.4775088171839184,100.0,2.2371169800797124,0.1735589597599955,0.5179554396714099,7.736574639857928e-16,1209.141351504964
164,0.4809444647750277,100.0,2.151661243896556,0.06516928350052371,0.5959411915810754,0.0005309316419269454,1277.3985743066062
165,0.4644070415015378,95.24662604489058,3.1719040479713967,0.10097831379559094,0.5663482268374186,4.5234069893390655e-11,1210.7104649570697
166,0.4637281724751521,100.0,2.5101285591856706,0.10740979841060176,0.5490444709945946,4.3124842267060775e-10,1392.6241181459936
167,0.4703760745830683,99.1526412846922,2.5069339345965336,0.08124564847255002,0.5763930147789749,3.1029450672134215e-11,1574.3668769018136
168,0.4637852408713445,98.22747792026745,3.1953852345403755,0.10254864425006963,0.5415325922063968,9.028872603284554e-11,1763.7285419722878
169,0.4692625710036843,99.99999999999956,2.543876737376804,0.07413597301407367,0.5775485992483571,1.9519504120626895e-14,1421.7428425443284
170,0.4577462047237929,97.56776538917649,3.3378816870052685,0.10657278833207964,0.6124169521204135,0.057077255317492276,1572.4175493907217
171,0.4617360350378409,96.32348068368404,2.9978982935627303,0.04230541030863601,0.638628639031404,6.557491789163258e-06,918.5398250180963
172,0.4696941309815444,99.6097923388058,2.3816666401460487,0.10386937271976229,0.5721860563186559,1.273668055575206e-10,1294.3003253950037
173,0.4696321428846752,99.2478598349456,2.618026285093773,0.32053237750136004,0.5095415644585471,3.040242638516108e-17,929.166164581767
174,0.4730092949818089,100.0,2.481219706156254,0.01651512691486308,0.6771133041548464,1.5652829344013964e-14,595.6749033014813
175,0.4685077688820639,98.51234969921178,2.5837507192261127,3.1041518206861522e-15,0.7811236827631861,0.06746489036363804,1030.7463121081014
176,0.4705562174788079,100.0,2.4422977506250967,0.028816390807013443,0.6774564662795468,0.021024779921523247,864.1796045895162
177,0.4707869139518002,97.46179262265537,2.6824076213032937,0.0037456516527520868,0.7256657889577846,6.088673155301678e-16,730.0412206832222
178,0.4642972674198848,96.725682674525,2.984591853103697,0.3282389486900263,0.5104124380274928,3.239031880027369e-13,1338.4320683401747
179,0.4742988075300943,99.00957739524976,2.281431991420212,3.250970142949525,0.49532570196545056,0.49999913368663035,1413.8107256495439
180,0.4687226275342253,96.4123178858756,2.671502114006709,0.16382484868050623,0.5346708923413888,4.269017507265751e-10,1560.0861975081207
181,0.4744469648533642,100.0,2.357499295787915,9.774223392456433e-14,0.7718353406999592,0.004211504713509425,784.5203360255824
182,0.47056682242324,100.0,2.4293541273688213,0.24352328927348135,0.5181521662434543,7.1881875385138335e-12,773.9631773151921
183,0.4755542237050718,100.0,2.462687935872232,0.10985440132092554,0.5679920757641452,4.609473318097465e-11,1004.4305737039373
184,0.481458233877481,99.99999999999925,2.102386955795157,0.06600355619674561,0.5959601801312175,1.5675633688056172e-11,1401.1682217451469
185,0.4727955379741042,100.0,2.285754731290574,0.032649390159397725,0.6345900265150181,1.9143128168080303e-13,1540.1619567928428
186,0.4710982073393716,96.81362702372222,2.6011034805800843,0.13097028447432257,0.5350186103724681,6.702159053761448e-11,737.3514803534874
187,0.4661604940544638,98.06553976370348,2.541665146884389,0.10921274704386193,0.5500459227115873,1.5133806830386936e-12,1352.9440661713138
188,0.4733081882654847,100.0,2.3236962147306257,0.1600166435441281,0.5405117758599821,3.0205738052934943e-10,756.7145203452312
189,0.472453132788008,100.0,2.460685647105349,0.10601335643519497,0.5433335104497901,6.189115483266537e-10,821.0537032500575
190,0.4600253078617691,95.82451179037427,3.731052788444771,0.39182826586612174,0.49929112332304776,4.385322352354403e-11,1075.3111463866655
191,0.4700492431733735,100.0,2.6051015412388825,0.10227994222899513,0.557628213166389,7.687994861436076e-11,1707.5770581470454
192,0.4654308567890916,98.43036605396324,3.008109409038253,0.06099043676960847,0.5941948037564263,1.1605142542738258e-10,888.0210160625984
193,0.4619216610136369,99.72630201213585,2.608204828995969,0.09398138810383357,0.5632542072482377,5.891296265174093e-12,1168.546318402435
194,0.4707403248243932,97.33501131621787,2.4907516259393776,0.12235119574703117,0.5434830934248608,7.083290783458239e-12,820.657925467028
195,0.4771301614100554,99.99999999999784,2.286241309306682,0.12167906597228567,0.5535084765902347,3.4800860395490384e-13,970.0259579871225
196,0.4638302169581663,97.37485273569656,3.2191558607460835,0.09135576005926987,0.555847853957518,5.019690360575769e-10,1732.1424682879724
197,0.4793698145667061,100.0,2.3612542191887838,0.005292150929034658,0.7436768276054043,2.169030026437752e-13,734.3113760032073
198,0.4598092599946182,97.85375670529874,2.948604212232004,0.09932881346076536,0.564094373035942,2.090677445345818e-10,1030.0628436021593
199,0.4687638191580751,95.87298332100572,2.851720574468665,0.3025225083576781,0.5072002150707067,5.372498309331115e-15,561.8458791516538
200,0.4686561144037858,94.55206865652414,3.0841257765718133,0.06384649483822298,0.5998625683934198,4.026044316002731e-25,772.040531660504
201,0.4768406218057921,98.70542407135471,2.3606572203230054,0.49607492891128385,0.5238060368424392,0.10764506384058985,972.7304989631225
202,0.4556354759269847,99.23781969255258,3.2412442121792058,0.10725892790434047,0.5695404760038683,6.808237522046345e-10,1325.0968918854066
203,0.4635168858711129,98.63490312051768,2.919164500915948,0.07602285520836889,0.5778638496231413,3.074707042075254e-11,1345.6915447276
204,0.4683398197999107,98.17288400003964,2.8128761478618984,0.12175431983421078,0.5496990495361969,1.6986317460711066e-10,677.6182172824682
205,0.4640405134274158,94.30705191796616,2.921877738755277,0.01098875065726817,0.7526091716623077,0.05188810667308325,1083.0546727259446
206,0.469249943306163,100.0,2.575438519480929,0.08295336963148275,0.5633990251213731,3.036360954580314e-09,1207.5578444642408
207,0.4599662780758809,97.52722813874944,3.2008934776624245,0.14973614979653715,0.546762289062545,5.628658297471347e-11,842.5542032374989
208,0.4591850567592752,94.23876454461876,3.798254025536675,0.21012914198086627,0.5096417307957055,1.2096420605932489e-23,1125.5074132726425
209,0.4715471802095162,98.143510493744,2.4907352993310865,0.1545296619489034,0.5407506015642832,4.882421768142479e-12,618.8671340800597
210,0.4750068474787991,99.99999999999967,2.2302718516061963,0.04472761566901143,0.5995266122162156,4.721220176253752e-15,1583.233532727674
211,0.4631012794986286,97.69363170168045,2.8318012597369053,0.24722792628959314,0.5126743283893367,2.535746286733802e-15,836.3588443370146
212,0.4609023593600502,95.19301745136876,3.149491372870262,0.1591797282378792,0.5357354780746472,2.4232089758762136e-11,868.714910366563
213,0.4582479115280596,93.75413889268954,3.655334959393057,0.09405524868808517,0.5737493363653445,1.1879289940408953e-10,2244.9715617502347
214,0.4718204050230722,93.4120518324977,3.107662697474658,0.056692132464216685,0.6225434590256808,7.364238683417074e-17,1014.9086166917234
215,0.4735514513990123,100.0,2.336908568761188,0.07012891906537626,0.5681863562364743,3.249785338239664e-10,871.462658274013
216,0.468465000215871,99.22189632712865,2.5001079328594287,0.08993420844046131,0.5581560807623034,1.0106763014366373e-11,747.5601951905747
217,0.4661000614289402,95.99716260385422,2.786936616349084,0.03766156145340615,0.6085963847088345,8.720785415018877e-13,1749.980414983327
