,r,K,v,r1,d_A,beta,alpha,SSR
23,0.473098382958961,98.19717713515772,2.772407330845916,0.3526946700007004,0.18243912009885016,2.4438284414627314e-10,0.7719308064774244,146.45644931487365
24,0.4625193636940961,99.99999999999744,3.00299822791604,0.7490866264645182,0.12786864701199632,1.875975224040321e-17,0.7726373792855725,146.79112275529627
25,0.4578454869654081,98.19630160594878,2.799131801648848,0.2556174594121206,0.17668262778475927,4.4334452533264214e-10,0.7995945577242127,125.4494616104163
26,0.4722252112551617,99.61142004506976,2.6996003385990277,1.7392172055046753,0.14729015414664778,0.0858430874133828,0.8186550386210659,86.1475611299443
27,0.4737897740374069,100.0,2.303144138939212,1.0973321547854125,0.09817405725233418,1.4145879643229057e-23,0.8046037734160593,150.61766437279852
28,0.4789747397714633,100.0,2.2822414641150437,0.42194130152064246,0.16607995785631768,3.5243908339743314e-12,0.7718500777332871,124.98698258729311
29,0.4639374415250288,99.99999999999996,2.887908334943611,0.5466812322661545,0.10559580698890343,2.2528685327574866e-14,0.8178325199056719,71.44189899567624
30,0.4654701027807116,98.08179946267649,2.6485956155651595,0.2228526999817457,0.14269861323379945,9.844261763820205e-12,0.8310791338201918,112.32945350255355
31,0.4645808693706165,97.734569422554,2.9146581434758727,1.102003050117409,0.07737633931440666,1.4698454496524427e-09,0.8292007547706207,172.3479522749306
32,0.4660739101024871,96.48181819287302,2.71840633971038,1.5542210499612537,0.07295229341652415,3.995794100395584e-16,0.8278442481181028,178.2419732452318
33,0.4759832673796938,100.0,2.5374376267223417,1.9999999999999998,1.5495813111256205,0.010369131673120289,0.5931369867215052,184.94037141256874
34,0.4759269648537797,98.4793764745931,2.510255742210668,1.6789112445329097,0.09956685802456584,4.660474453648322e-22,0.7950700577415014,199.17837211866524
35,0.4787834411830204,98.9629897580012,2.279871738248205,0.5773491839682076,0.15818213824318866,2.2896779628912795e-16,0.768253760788364,103.9552987648641
36,0.4777135580568609,97.98015848868332,2.32846969345158,1.0486584800902488,0.0788997052632575,4.811605973362361e-20,0.8276580539716971,105.67041298969644
37,0.468590914204302,95.94273091724313,2.8456371330790566,0.5900874184042904,0.07112967249123865,1.080129102716553e-20,0.8584766313184452,133.7313436637273
38,0.4672928317014875,100.0,2.585563740966233,1.0304077801707128,0.08466314982202203,1.8159528366708116e-26,0.8236087032505127,105.53820960383217
39,0.4706980019356994,100.0,2.631380175989693,1.9999999999999998,0.07749505477827072,1.4331315303926565e-24,0.8263188121349744,117.8850580478662
40,0.4586820137346747,93.2439131071428,3.5734890952089016,0.7769642420162134,0.06813325820378045,3.8302353152542e-17,0.8540312042909117,89.36331643306089
41,0.4719400352370769,100.0,2.494954180510699,0.44279226859936777,0.3394513018490587,3.3036052228772093e-15,0.7113951044204802,115.73142377463053
42,0.4755225899857789,99.99121214746572,2.4377682799960634,1.190037352877135,0.08619846068907136,4.3510964748352266e-14,0.8091194902116714,129.67192460743226
43,0.4646716863888112,98.20382300551992,2.77295615591481,1.99998950449159,0.16835490590464228,0.06379338723206485,0.7769327549373611,95.21748415407511
44,0.4675616971879019,100.0,2.4195667868627653,1.9999999999999998,0.087760785948132,2.5159026759243636e-15,0.7967793328795102,302.2271600167099
45,0.465319523577663,97.6069004101156,3.020492120637142,0.2744363740004271,0.30867115322504296,2.338983749038114e-11,0.7370569817904177,95.57333905396693
46,0.4667027540327249,92.98709351975842,3.1848776797726344,1.9999989411217114,0.17153756780563068,0.09266061721355763,0.7969318168403041,130.52788442349083
47,0.4752844040648135,99.91878271168018,2.256188974384384,1.0762282021168292,0.07728667734953479,2.532654825515127e-12,0.8198034090031843,166.34389854727937
48,0.4632758778353982,98.44931985507054,3.14436253489337,1.6228107370676297,0.2461585717171291,0.08355416488372305,0.7572246655327056,165.00609462559876
49,0.4723702108485617,100.0,2.4525004979295293,0.45330172081760467,0.10509907606260717,1.751972978436164e-21,0.8226827183064759,106.28065073167781
50,0.4735441857381621,100.0,2.345874724018813,1.9999999999999998,0.0929817722553805,2.0347053853707168e-17,0.784654649189665,218.8811439079036
51,0.4624991716270654,98.47600501402007,2.7342916275193256,1.9999999888063233,0.1715523628582381,0.07835704953162334,0.7865147950660798,149.86133669762225
52,0.4626337981611964,95.68153537352278,3.015427300413064,0.3379859794694596,0.1933617434724671,2.1659236906550447e-13,0.7751658173896733,130.8372549469611
53,0.4696134265436176,99.59654032599197,2.6374239618137585,0.4662606092006942,0.5274298977121725,7.652025753841728e-22,0.6949753387797055,238.54945603634718
54,0.4885289193101403,100.0,1.9844725801195005,0.4663521800906355,0.18969408997788023,2.7023612690868882e-14,0.7650281177544447,237.94949687525394
55,0.4639578735502042,100.0,2.837815183585497,0.9010101589326835,0.0961224744485796,5.350563554971122e-29,0.8109525056418639,226.0127611272819
56,0.4746996011451778,99.4616503113577,2.233203880426472,1.9999999999999667,0.07866999872892139,2.0653082574809342e-12,0.8155436390526666,160.09873344661403
57,0.4665442901902734,99.99999999961086,2.650147375348757,1.7080120528703981,0.06689067238621184,7.092263644850653e-11,0.8351316797729521,140.41771097311786
58,0.4658996264110012,98.2499983570156,2.8791288515708384,0.23015562373909898,0.16112518706135065,2.0150461067911008e-10,0.8111421446034794,95.10200285831688
59,0.4777240639302467,98.41616200496766,2.272789598475073,0.4539942564319775,0.05963796412944299,1.0728518932728609e-14,0.8787610583821891,107.8596756685992
60,0.4707643332079888,100.0,2.4592931314368194,1.4548061287746081,0.18303991525823796,0.07577083995788078,0.7868821907726518,61.692433843102314
61,0.4626380619499028,97.1392475783082,2.9440745111542395,1.8195835886036464,0.08560507902072977,5.48297305832098e-26,0.8087184264157036,54.8661609773218
62,0.4726372812817373,100.0,2.305113670485017,1.999999999985095,0.09097746170405137,7.89743635008787e-21,0.8057277366317065,68.27524883111612
63,0.4634316605269022,95.70873763152603,2.777436434863349,1.9999999999999998,0.2937888865257452,0.12421964273533695,0.7629971090829745,74.62684666185564
64,0.4635367500605806,99.74667036763086,3.1059521260774168,1.9999999999999998,0.06412751491706123,1.5838448456129158e-15,0.837835804765886,88.5615565645912
65,0.4674547457352655,98.60904982078738,2.6233346102254744,0.4208024658741489,0.11945123804457516,5.475073306290824e-15,0.8136111081756294,65.17162482017044
66,0.4665259899870991,97.87417281932956,2.921659540088326,1.9999999997672813,0.07583051980876995,7.781032705083632e-18,0.8258776638068355,124.96293757936942
67,0.4679072325526128,98.15975547724076,2.693036244409184,0.9019570981150254,0.10136623092951265,1.2540003740000535e-14,0.8121224816165203,228.65348501163524
68,0.4648778697472072,99.35010575413548,2.660069037077821,0.2781995371238407,0.179272272716981,5.901868859952963e-12,0.8077607619303274,102.52170008840885
69,0.4695251118208328,100.0,2.413006660537017,1.0096297682837627,0.07680253816347256,1.1008743006935414e-20,0.8360668869882659,111.95128019180929
70,0.4623592498392606,97.78895397540748,2.885461480559264,0.9242612568579496,0.08523648344294758,7.983760266170295e-20,0.8180804821176307,47.254992283097934
71,0.464541574468208,98.31530942247942,2.6042365880655893,1.9999999999828795,0.17674345563277757,0.08260892708363596,0.7853450835765304,90.27848067284866
72,0.4721429939285807,97.7492211624018,2.66294410696336,0.5184556684854269,0.2910448749136939,0.030328773282254952,0.763221728354727,62.82880618205759
73,0.4769108032658837,100.0,2.302194103823354,1.9999999999999998,0.09566902561953945,4.482477500548627e-19,0.7825078531091827,165.96036098942417
74,0.4663168473163104,100.0,2.52420002286958,1.0917196566025567,0.07953431185791249,1.7935362446701524e-14,0.835414472185526,134.5358485644116
75,0.4609078731117303,99.23174054446484,3.039920908164272,0.7151261528465912,0.10330114474442814,2.062260094905584e-20,0.8038247827587031,131.92372596077095
76,0.4652484408405964,95.59058579218151,3.104371120137531,1.31646690701592,0.08061959459995739,3.854618264971328e-17,0.8146462061176835,80.08033321825945
77,0.4759534150555581,100.0,2.3731632430765144,1.9999997094213322,0.16281461598881936,0.07015866170491193,0.7936373749682035,102.80707635826134
78,0.4586026419292829,100.0,2.914552000110869,1.9999999999999165,0.07193814880119713,3.230834247197318e-16,0.818129412179836,109.30773220314279
79,0.4693131888945557,95.59341851718436,2.9997416902778657,0.23296502348060863,0.15752652953521984,6.672937303170462e-11,0.8164511451483702,155.72506057440705
80,0.4582227955041172,100.0,3.089980015884332,1.3363996008432926,0.07466942174713148,4.6040287294044e-19,0.8344464898017161,95.94644445381172
81,0.4686413706373002,96.3394497066838,2.865645459702291,0.23184329599441453,0.1598195414407094,1.0703788970491342e-11,0.8271931614316744,56.08929210621049
82,0.462166220520249,99.19083440565748,2.729282175869857,0.572291555441333,0.16902504960297648,0.014908722308155141,0.7778140083501187,82.94142974907814
83,0.4755347975428877,95.39843883646178,2.5969853765718613,1.1134749602149632,0.1253973397957811,1.2745099227768656e-15,0.7577727432148288,184.9099034692125
84,0.4811422473572369,100.0,2.288568818210402,0.6316556660920186,0.2220726538319259,0.034269362115696395,0.7824263172756734,219.97413994717715
85,0.4657568366888824,98.94373155622424,2.6982831488764867,1.9999999999999025,0.0838569693766186,3.23770876774249e-23,0.8106532740405956,95.3428703927178
86,0.4698540050572263,96.42700609081731,2.697957851459567,0.6220255163520332,0.1816306022743442,0.051115233222025415,0.8296360184045534,112.72424807279047
87,0.4790257838113477,100.0,2.191369135684716,1.999999999999997,0.26604939991746446,0.0762579300402624,0.7401392475369485,140.90839462025275
88,0.4568037019182653,97.85695241358984,3.462409616245866,0.26120543834212784,0.16632778721039967,2.6181805313067924e-11,0.8024064929066117,97.16288630189604
89,0.4684042092090911,99.99999999999996,2.418108443141477,0.8230799353766657,0.18345235749718458,0.03827595244920725,0.791320691336904,168.94569545372056
90,0.4821208270811483,95.92151657305504,2.3837523023995986,1.9008308058797763,0.09504191247988475,0.018827547021809676,0.8049733953663033,143.59711503824855
91,0.4678266609704774,96.06180420087291,2.709023498141632,0.2663063576829593,0.21225714516581817,5.29229782630672e-15,0.7873100581617188,103.29785565571424
92,0.4660849181593178,95.49321285257386,2.654069301018951,1.9999999999895546,0.08216720601583029,3.325416287751649e-13,0.8073518572516433,238.59325314833308
93,0.4710649567253408,100.0,2.6594364421018257,1.0502726719069433,0.10853953202089478,1.8800172164327653e-17,0.7898253628007683,56.72138842705574
94,0.463049544875491,92.57994602792542,3.820960454037528,0.9313472607106555,0.07651210100035437,1.607737768135779e-20,0.8431042862238938,255.87464230500058
95,0.4602086528585457,96.89887208690644,3.135618224306483,1.9999999975855494,0.07005457758565946,4.437006684882748e-19,0.8399111860561693,304.3125402908424
96,0.4637867925612378,99.99999999999989,2.7089097028898945,1.161239416830644,0.08373195242562034,2.9313927116054757e-12,0.8164607062184236,109.42910785031593
97,0.4627126764356682,99.31492867656604,2.976573016961552,0.3000653982589457,0.19754716631139593,9.506837292020514e-11,0.7648408289077367,92.79391295850404
98,0.4699724538443695,99.9999999992556,2.487164770399973,1.9999999999999998,0.10381856357914791,3.0202659061063584e-14,0.774749453377691,120.59293484060265
99,0.4740493365869612,99.27675535121244,2.401871298090262,1.2345640101302509,0.10658888891652507,2.426662691390958e-27,0.7964902776171426,114.05602965614578
100,0.4723745034369733,97.75405090188836,2.531892943166014,1.9999999999213658,0.2147233709208811,0.09958886434451712,0.7854658006949798,124.6865527142419
101,0.4718494240648692,100.0,2.443534930547967,1.6557226167395596,0.07906192952595405,4.1614101159588075e-26,0.8212688182985921,135.1736462512488
102,0.4808396555658884,99.99999999999076,2.3242398106769397,1.9999999999999998,0.09695823115045281,3.61865226230663e-16,0.7755715115897145,148.21680539448022
103,0.4679863310108477,96.60818318612586,2.6298123700211207,0.6957819603980893,0.09130211324195307,2.804056704732803e-12,0.8100934832509276,147.9883945299961
104,0.4777434259124911,98.2552627843516,2.401572991481064,1.9999999999998603,0.18596958452395418,0.09168679788103712,0.7893221153608693,42.296131464004176
105,0.4704052548250814,99.68864699852249,2.527886547586978,0.7327005757662383,0.11225815947677316,1.6305309531553804e-19,0.7983138579404606,100.18978593901357
106,0.4740226033274511,96.35746395601718,2.654681206370256,1.282457280416585,0.10491253849946261,4.521879343652952e-19,0.7772067012574588,86.28220006697579
107,0.4718532688402831,100.0,2.3991955922533394,0.9003290870738803,0.2858283023188688,0.04966859741940089,0.7507022975978083,163.53251509453474
108,0.4673810672331192,98.67340422387832,2.6139317552927563,1.4243476930527952,0.07462427906861392,3.529076618430117e-12,0.8270771391333368,247.9050001870229
109,0.4654174405098935,97.51846884482852,3.1531217499732977,0.251168316151815,0.15402968613464466,1.6081016758729884e-08,0.8082871784868212,76.90661371272081
110,0.4593943344304296,100.0,2.8269525649979634,0.7023385748590246,0.1712171239000809,0.03189094589614489,0.789204464050992,169.8574288479043
111,0.4628186960358593,96.97437809884872,2.9492815324613484,1.9999990436056092,0.19038021051276055,0.07095123502380903,0.7629168911671523,110.53969059853847
112,0.4800457803055271,99.99999999999883,2.1103863261619766,0.22568617077931102,0.15163768782596526,4.305336298160701e-12,0.8287270796983027,181.35317829090144
113,0.467029601241436,100.0,2.4783611262125183,1.3236357205011724,0.10664058444176648,0.036343280500121505,0.815367628222908,77.76054126594144
114,0.4719103802433141,95.3399968476956,2.615338922015184,0.37901529471444684,0.13029231033462382,1.308811094895236e-15,0.8097122578031897,195.3741238027306
115,0.4674136009229373,98.5456845694766,2.6198820010488717,1.9999999993326527,0.2710038937082255,0.14539817572596414,0.7878007625337592,49.38959143429782
116,0.4763768711668971,100.0,2.2898421045610324,0.42773166103563626,0.12637221571882745,2.339357237145236e-24,0.812842360201964,226.2919920554021
117,0.4615599123631583,92.815843414205,3.5277228486271874,0.6119153973866859,0.06983817136884476,4.939009939426076e-15,0.8582406885700868,58.33849654873125
118,0.4708059739403203,100.0,2.495520104546858,1.0809793760336122,0.18272852894607486,0.03927397846551631,0.7700016156055177,145.89838920605314
119,0.4709969303754353,100.0,2.471202865643732,1.9999999518796507,0.1467191145132375,0.10260898986776677,0.8248985640026651,150.50735628623718
120,0.4661614416499589,98.49793804348042,2.681202079668998,0.2318546611208719,0.15851261899313696,1.1049689851605845e-08,0.8031169256017531,71.62845440557298
121,0.4631269482547438,96.47686649290554,2.82115386509424,0.6917834280969731,1.5154505921732715,6.120430627078013e-14,0.631516596181125,227.78764493418765
122,0.463143688344915,97.92354728319576,2.879643146355503,0.6781238683506363,0.08887456204785239,1.715154348530227e-16,0.818644981074243,122.12618479252937
123,0.4700184449968879,97.9140658797518,2.6669170560644635,1.1647379446041948,0.078948000386844,1.1945461268081358e-16,0.8255236413211156,149.29354215931403
124,0.4723255437332765,99.779653718419,2.243528902703389,1.9999999999993208,0.08015190135852382,5.174039316198905e-18,0.8176061564085081,182.3928229038153
125,0.4684036974581894,96.62323449219484,3.0529582950976297,0.29027922428455677,0.16435425282043267,3.0522739227459596e-09,0.7913865603824274,66.62745286270568
126,0.4725040725141864,100.0,2.291501293163427,1.156389047734657,0.13908806971881457,0.019500947069506065,0.7707888838581395,86.24580924827363
127,0.4584665036846529,100.0,2.837307584295109,0.3200684378670667,0.3283953057613565,1.0202959988205274e-14,0.7357498696566397,117.25322740493607
128,0.4705599748464807,95.21950610822586,2.731277247814613,0.5212351454604349,0.11398631965817868,6.6649908067183915e-12,0.802224545205279,136.84149921373955
129,0.4670221348210264,97.6470149104829,2.818349662734396,1.9999999999754043,0.3307862280190483,0.08563256517615887,0.7186081504773199,64.75454519176185
130,0.4717296030385883,100.0,2.287188516804553,0.3813345353327661,0.7249374787805718,2.1838575475512592e-13,0.687186576833167,172.30595421840098
131,0.4786435576869238,99.69251254096784,2.1698408948937296,1.5889656044144382,0.16268814025321066,0.06680963029519225,0.7954548182879427,135.09803677262795
132,0.4566368210362779,95.29950604802131,3.439850860635976,1.999999993459185,0.20016051870629767,0.0964130604007298,0.7807326907572089,284.22996000133077
133,0.4714789441497699,100.0,2.479825133480812,0.3121999735126624,0.17963169216538966,8.042880100803493e-13,0.787899032724436,118.72413123388974
134,0.4580020948572713,96.61172844275724,3.264194971061297,0.25774286663919477,0.14034867431101603,2.718889873944863e-11,0.8222347139129955,120.15539721677492
135,0.4581709486286737,100.0,2.9237804885391565,1.999999999994409,0.1831923043087735,0.08664122161101051,0.7912528431664237,117.21837730730392
136,0.4674243117607638,95.94395253649192,2.821972868394776,1.5555059104277027,0.07236656266774562,3.1562506828406824e-19,0.8263149355604262,84.92537026551614
137,0.4595185869604883,95.84908770440168,2.968816170786511,1.99999999999734,0.0755031712684536,2.4791937540915652e-20,0.8232746543879942,76.62482333579433
138,0.4685113395186188,93.89249850187592,3.123766230668997,0.36657500727893405,0.16438290674271108,6.105393470949053e-16,0.7877854574280062,122.48991371925811
139,0.4855507836215807,100.0,2.05864508083342,1.9999999999997653,0.19491161074963986,0.11947282396517551,0.8009094332259458,111.14587386695533
140,0.4707916252511936,96.68886753835685,2.7895107498380582,0.6504387486084907,1.4238693093332735,3.7264846602624283e-14,0.6337934840927755,70.02293886247482
141,0.4626553139426467,97.39175121944024,3.1608488757402826,1.99999999999986,0.29529021207704337,0.0963146567020868,0.7433608457105272,119.94871659173558
142,0.4765498388396432,100.0,2.336726321399169,0.7415615195174091,0.22735057040638182,7.852181304965626e-11,0.7150282565707194,73.14050498298433
143,0.4659482463309894,97.42593317225798,2.768548845959522,1.9999989308328252,0.17011164648828134,0.0733110358250281,0.7851951061950866,222.6068300613654
144,0.4672597703143286,98.88446818357242,2.49695854915211,1.9999221145296848,0.11194454639807631,0.0762197411308225,0.8349545516554366,134.3273331398079
145,0.4694578427926156,97.18566289725034,2.862615219500793,0.5127456497293207,0.10235207804075848,9.392460279531824e-16,0.8189529524961767,86.13494134093537
146,0.470354576020387,97.91407438882818,2.7472989874623286,0.5445031431652085,0.22989375006999319,0.024581272540732703,0.7697842118654281,115.2418070785452
147,0.4679118425856562,100.0,2.6685078234598065,0.5087705148282297,0.12163873543802453,4.544491990901194e-13,0.8068266598869882,59.385749117530736
148,0.4663910646077801,100.0,2.6071498388593946,1.756731504724581,0.0939976473554135,1.1871057627390866e-23,0.803807344599564,137.6956434212652
149,0.4681644071669455,100.0,2.4711571778017247,0.39294197521578184,0.20579468642585513,7.97124742101908e-18,0.7637779358630841,278.33626523358356
150,0.4686515897623289,96.46309569261366,2.890729980272555,1.260432446529963,0.09406409075233128,6.096447815783475e-18,0.7933510721121659,140.42378752380824
151,0.4655213071964837,96.20973577424058,2.8331538827170983,1.9999999999999998,0.07468586200324351,1.0785071514010666e-17,0.8182681701931697,86.96283107314517
152,0.464754073490571,96.0525348404374,2.9458709155950333,0.7035963801032732,0.06196970293020447,1.357757999680082e-15,0.8549570322508279,84.91922621075476
153,0.4679749305733638,100.0,2.623855071723167,0.35209293442122547,0.8080734373445996,5.5046654758816045e-15,0.6943936554783676,152.84194149789607
154,0.4610003949612763,96.9110603636618,3.2525219661004474,0.24836632567967176,0.1696493445807908,5.8677107646137995e-09,0.8011659732557822,52.6103518722366
155,0.471227705660713,99.83381994859106,2.455675112569039,1.5588998679723962,0.06997463730266346,4.4587772824492616e-15,0.8240608627519255,113.84529173242449
156,0.4746763935916651,100.0,2.442251307998014,1.9999999999999545,0.20596943004495272,0.06871363177250409,0.7546826579362181,155.6585759191701
157,0.4589653915887383,93.889275437018,3.498405372594181,0.7438544679935901,0.07865196798889676,1.0553755271894689e-13,0.8300631527908415,184.29750249615833
158,0.4719722116315576,99.99999999999989,2.4316325847878804,1.9999999999986724,0.10247414638993067,2.4200121349006438e-17,0.7764400979271391,118.13568026647097
159,0.4724658411371464,99.9999999999365,2.424956315656955,0.8222245506473639,0.19719501925591595,0.06246291892991764,0.807300441414688,74.07314983442039
160,0.4715818242455189,100.0,2.254413692572677,1.0146357498932235,0.18576499271688168,2.084732297327563e-23,0.7282445875276986,83.7364386339226
161,0.4567605340324618,96.81202988819211,3.325547308533955,0.4904951028463201,0.07894147155662123,1.950762035104227e-14,0.855958163669672,133.33489157567624
162,0.4626729079597386,99.28825557276927,2.825896507284582,0.5469731186939277,0.1244234469094775,5.884634829732357e-25,0.7835183624903664,232.85281616720567
163,0.4775088171839184,100.0,2.2371169800797124,1.9999999999873417,0.08909955074746122,3.2188498477708004e-17,0.8006519363280575,120.05895133359633
164,0.4809444647750277,100.0,2.151661243896556,1.696846861594795,0.30071460057568683,0.09015508192657727,0.7472564820253337,187.6135747553554
165,0.4644070415015378,95.24662604489058,3.1719040479713967,0.6632529479665407,0.19226686248131017,0.036258346693115055,0.7947287740922513,149.71256731600553
166,0.4637281724751521,100.0,2.5101285591856706,1.9999999999999976,0.06992124710916765,2.4882578193354158e-21,0.8379067977134068,73.9977625920337
167,0.4703760745830683,99.1526412846922,2.5069339345965336,0.35007665181985403,0.17755926722457235,2.5319249842457745e-10,0.7741110484387012,137.3418577891549
168,0.4637852408713445,98.22747792026745,3.1953852345403755,0.2525118927209214,0.17616213719344292,7.88432609930439e-10,0.7991318173572711,175.9038645666012
169,0.4692625710036843,99.99999999999956,2.543876737376804,1.0385270498153565,0.11183696934734379,1.8484075288381034e-17,0.7845541808387392,198.13619398629703
170,0.4577462047237929,97.56776538917649,3.3378816870052685,1.9999999999991063,0.07509965579391657,1.0132455256098553e-14,0.8191281181871702,188.72695717733652
171,0.4617360350378409,96.32348068368404,2.9978982935627303,0.9284142342130438,0.07234774492277624,1.2695515101821947e-12,0.8383743093805879,151.85897766138197
172,0.4696941309815444,99.6097923388058,2.3816666401460487,0.8709355398686754,0.11487456407985151,2.186610357661669e-20,0.78780728365172,103.72903135410826
173,0.4696321428846752,99.2478598349456,2.618026285093773,0.5988641361314277,0.09882073389242882,0.009969158980151237,0.8250206384874231,153.75129781112054
174,0.4730092949818089,100.0,2.481219706156254,0.5389429704387446,0.08420112011426409,6.174385866777391e-15,0.8486532063863598,77.53879669515582
175,0.4685077688820639,98.51234969921178,2.5837507192261127,1.5706574695731237,0.0950159623052468,0.015448210443617327,0.8032432582243343,167.91053342483934
176,0.4705562174788079,100.0,2.4422977506250967,0.6061730776925768,0.11165893813409641,0.004250195906723414,0.8123019573462745,84.93700330762725
177,0.4707869139518002,97.46179262265537,2.6824076213032937,1.4041174205043123,0.06461292628571015,2.986537946188249e-13,0.8525653850407305,223.72572164911819
178,0.4642972674198848,96.725682674525,2.984591853103697,0.4513309067598888,0.16904645168297402,2.0292578498823343e-11,0.7604030029452574,68.22640082763505
179,0.4742988075300943,99.00957739524976,2.281431991420212,1.9999999999999998,0.08329773793522538,9.950035492438302e-17,0.8078460652321329,95.70198988759826
180,0.4687226275342253,96.4123178858756,2.671502114006709,0.5571552759188649,0.09529504350603824,5.849503644384078e-13,0.8241365169080557,192.5153712111868
181,0.4744469648533642,100.0,2.357499295787915,0.7119982917705098,0.10334962466105413,1.9253331763098305e-16,0.8041547297910516,156.07736140599786
182,0.47056682242324,100.0,2.4293541273688213,0.4228573867005274,0.11435383235177132,6.466252731860674e-14,0.8039944330674982,169.43742826949966
183,0.4755542237050718,100.0,2.462687935872232,0.6867868973713234,0.07952085140336135,1.889052612102921e-09,0.8315409685544066,131.10678800647733
184,0.481458233877481,99.99999999999925,2.102386955795157,0.6667111017302786,0.07754565352032507,7.872934333232489e-17,0.8533029503491948,121.85503181051384
185,0.4727955379741042,100.0,2.285754731290574,0.3141515781015178,0.18758455228252566,1.2207924755609923e-11,0.7939501680451283,108.2881777969834
186,0.4710982073393716,96.81362702372222,2.6011034805800843,1.9999999999999998,0.07981040944953166,4.0448987319509695e-12,0.8126159314666447,123.16147981682023
187,0.4661604940544638,98.06553976370348,2.541665146884389,1.5107284712067954,0.09886037959787586,6.742932561251353e-18,0.7915368791890129,98.9880053155074
188,0.4733081882654847,100.0,2.3236962147306257,0.8488590736112633,0.09302407295675903,1.8150133833642808e-18,0.7959233426854859,121.02343760698822
189,0.472453132788008,100.0,2.460685647105349,0.39014951826151306,0.2485489695232191,0.01238969906512455,0.7670714413420823,89.04434154162216
190,0.4600253078617691,95.82451179037427,3.731052788444771,1.1741664193442105,0.0790663953770704,4.506220451118469e-17,0.8250851648991173,79.36729767373535
191,0.4700492431733735,100.0,2.6051015412388825,0.30024721492197065,0.1775082608361147,2.483283195258453e-12,0.7929239617096814,98.25204530788162
192,0.4654308567890916,98.43036605396324,3.008109409038253,1.9999999998402762,0.30646023209090834,0.09112510397256395,0.731093498603564,108.07480925971964
193,0.4619216610136369,99.72630201213585,2.608204828995969,0.9728525131971361,0.1102402503286663,3.829099306089453e-14,0.7802417514886489,169.5615625390772
