,r,K,SSR
0,0.2723291930231427,99.99999999999999,554.700076607502
1,0.2816426360302165,99.99999998503898,1807.3059503524432
2,0.2878684196394181,92.29728740160778,1328.6175260993405
3,0.2724893794264651,99.99999999999999,936.5915737681436
4,0.37841140292410086,83.67442745041957,502.9428585840141
5,0.363726435508731,89.20271913587553,806.3808909736696
6,0.2931661576250916,99.99999999999099,1901.608628281473
7,0.37745427259270264,90.65957774991443,866.9211685331912
8,0.2826001666076939,83.33644864595605,934.6090469402833
9,0.30739182218703465,99.99999999999999,347.5218499964179
10,0.3660686183699491,91.7521103295939,370.4446796432848
11,0.42000669707295685,76.67042931157812,864.1445713940594
12,0.2628837990572925,99.8509609168626,919.8853088426665
13,0.26687592035504015,99.99999999999999,448.618751737417
14,0.24059041413043802,99.99999999999915,1491.9320318357215
15,0.3984398342443133,83.6944535812662,695.3911577750964
16,0.3835487080027107,79.7949436590804,860.5646059812516
17,0.3512893241569547,77.66935327563237,758.9021263970851
18,0.3083120651845448,99.9999999999463,1670.3941114084607
19,0.4374939153849719,64.44454204751231,789.3510091034469
20,0.32179682977260776,99.99999999999999,1267.9202310841717
21,0.310204573911399,78.39852231061506,321.1872650769867
22,0.25243877198737213,99.99999999999999,431.5581992829541
23,0.3241350875465617,99.99999999999976,1179.1143984016499
24,0.31400080091073806,99.99999999999999,260.52689336296254
25,0.3879038141497358,84.75392590161393,256.9259091793069
26,0.3124863220537192,99.99999999999989,1297.178488146735
27,0.2802659244957213,99.99999999981044,1460.8346284727409
28,0.3056203676547596,99.99999999999999,1071.3894127799635
29,0.26871728453687993,99.99999999998002,2041.171956705723
30,0.448399410972085,79.23366632316434,677.0477065658806
31,0.36918103772555466,72.48394170132521,273.1726880658795
32,0.29597214496551133,99.99999999999999,787.3847125778176
33,0.3473185079397896,98.27472979591985,1946.0904376819676
34,0.29037534269241116,99.99999999999999,226.15689518375328
35,0.26553811417174883,99.99999999999906,1679.8838929157373
36,0.27370183704567663,99.99999999999999,1695.3763821077573
37,0.6617014769386745,57.75126219275614,1064.9531713383087
38,0.2855630497615019,99.99999999999524,1566.6773649933698
39,0.2949094535802707,99.99999999999999,665.322756780759
40,0.3653527955963282,86.74307761419027,397.13387744935375
41,0.2829502889355004,93.00986109929612,1462.4444053561679
42,0.24570546145233077,99.99999999998289,1276.41214969632
43,0.26425740426119865,99.99999999999986,887.5910411673992
44,0.27939366223365825,99.99999999999999,877.112261129891
45,0.327548340932187,99.99999999984186,1496.6071846189466
46,0.4609219009253182,82.07043150966257,792.9372164471914
47,0.25723984683420537,99.99999999999999,1543.165022631578
48,0.2966942985377289,99.9999999999934,594.5413364729703
49,0.3035255726310294,99.99999999999999,1015.9306631760652
50,0.2859821255651776,99.99999999999999,570.1383246489963
51,0.280492816741213,99.99999999999999,639.6484986278529
52,0.2366853052694444,99.99999999999974,819.2895708105423
53,0.38919870111612415,78.70390407995203,375.99922234413384
54,0.32267703457730795,99.13095050314365,144.58906828879043
55,0.33578050653705,99.99999999999996,1274.281308182379
56,0.4444297836598862,81.07647313239376,398.37136498978384
57,0.25962751688922686,99.99999999999461,925.3557464198313
58,0.5922768515999962,64.76192053447274,578.635191921294
59,0.3233330272036364,93.5675682923044,496.9154975617811
60,0.27552827273911634,99.99999999999679,1310.7598035471592
61,0.3011168122539111,99.9999999999999,1983.4271858196726
62,0.32851384920104915,99.99999999999943,372.48586743691584
63,0.3220076191605935,99.99999999999999,1300.729402422228
64,0.2724263934864423,99.99999999998833,692.9986032133318
65,0.36154186525498644,86.10656379462696,993.6263668490825
66,0.3213064678660763,99.47302707389572,645.1038985282158
67,0.27121919593958466,99.99999999999595,1542.283856353653
68,0.24735787206635368,99.99999999999999,1528.7607921661138
69,0.28587483650196016,99.99999999999999,747.8861532418251
70,0.292066528240518,99.9999999999991,989.3965729522761
71,0.36816711131375435,79.05237921940665,1055.0231275344386
72,0.2709207824178633,99.99999999999999,1427.6245722566832
73,0.31190087976871284,99.99999999999999,634.8187315953127
74,0.32038882728578183,94.76551143721814,766.697320653986
75,0.25719435895775583,99.99999999999999,826.3462645067077
76,0.3505652118040186,70.83458375656397,487.3914360886759
77,0.3165009333205019,97.21858419392032,1432.298060442125
78,0.3342748404819659,90.30098536408599,1383.187460299764
79,0.2648857058311537,99.99999999999999,1077.9449566981777
80,0.32052043664302265,99.99999999999997,1738.19529744947
81,0.2749202042864481,99.99999999999999,1240.5311549869589
82,0.39188455319168186,88.56347323742082,583.4852288616099
83,0.325545366015904,99.99999999999999,698.9838939011838
84,0.3409691935705395,80.09412186773412,189.52288707288946
85,0.2990719389984209,99.99999999999949,1342.353448977722
