,r,K,v,alpha0,alpha1,d_A,beta,SSR
23,0.7091552754200195,100.0,1.0789937003699168,0.7602967559609867,0.6442925817278238,1.1964354197732743,0.02195303261046623,308.137053086715
24,0.6637995851575941,100.0,1.1977643652979255,0.999999985306265,0.6589910885300013,0.413734439485995,0.04568362123132606,117.89714523689041
25,0.6575640049961121,100.0,1.28874601588171,0.6753824060689582,0.6770098169156199,3.9999976094372967,0.019713452399237764,146.7433590505011
26,0.7265985868410695,97.3832801165599,1.069226989798771,0.7146077065063612,0.7204545371522151,3.99990590801041,0.06540221899711615,165.19966406224898
27,0.7328452677634901,100.0,0.998264121124414,0.9659772445180124,0.5575937973177822,0.8081056902671094,3.53676024734369e-10,197.57027855106656
28,0.6902061334840182,99.44828716711427,1.1491360858141255,0.7717074844714831,0.6068730187116698,2.125120572922448,5.3654847028857724e-11,327.9989507174638
29,0.7047612819364415,100.0,1.0900326975869437,0.7203354218972307,0.7202923282834436,0.45587119898019185,2.173976643069207e-09,502.09712545412543
30,0.6671615570362154,99.05924028216614,1.251540878721032,0.5496489267639503,0.8490999772175846,3.9999999999999996,3.5577919088917045e-11,138.1505870970061
31,0.7484526552232343,99.94667396393176,0.9444935956260192,0.7004345741661964,0.705249419087582,3.9999999999112266,0.03513606997360348,166.616320071501
32,0.6990282995224818,99.20777956330208,1.131275657253366,0.9999999867258258,0.5721395477202259,0.5621967370557681,0.0031893885258195663,100.57447015940181
33,0.798716698518331,99.99999999999146,0.8539598093529226,0.8925330601648831,0.8926214324494554,0.07715764545590703,3.657435119417121e-12,47.07834074795457
34,0.6768188893698855,98.6921084866811,1.172844339790656,0.6764070374412503,0.6764190858088522,1.2046860157319956,3.2326476971530984e-09,222.99633479463995
35,0.7229919173784246,99.94854940543202,1.0143212172893266,0.6209131467899668,0.9999997719059239,1.099989858687383,0.07010126483198877,282.32660308259983
36,0.7106656997603571,99.31244297551392,1.0544464078410625,0.6762613860834031,0.6773947351665617,3.9999939443405497,0.011312273464308586,125.71874227339016
37,0.7038429957176794,97.68797763047898,1.1323454013087786,0.5381206570141959,0.9999999999999999,2.378169824715455,1.0362910639041164e-11,143.72849140266405
38,0.6822203043621251,99.19641518755807,1.17024371207823,0.6983255600370699,0.7026882309573158,3.99999999999431,0.04558974943924756,159.28185060279378
39,0.7065131066430729,97.52560523690774,1.1583080357120512,0.5722220406208636,0.8219581550817328,3.9999999999999867,1.6691559389667465e-12,212.93441031275242
40,0.6801441808495197,96.27375475386756,1.265187469549227,0.9150332602058902,0.5439133454383408,2.3648054863173233,1.2765260838384525e-09,268.4077820327415
41,0.710652867532654,100.0,1.0717038754203598,0.5743678273543524,0.9121164498151701,0.9065665306136532,6.863298657507892e-11,429.1291333944729
42,0.749440817877252,98.43192655880893,0.9640689567490076,0.5816598454283524,0.9999999904740388,1.1293199943256151,0.03428573720537058,191.9586276404027
43,0.7835633866087316,100.0,0.8803017683997263,0.6555123363201741,0.6555667017609327,3.2056749579813992,2.455859457642472e-38,374.2857440032097
44,0.6626717199321923,100.0,1.2388124288230569,0.8626155937037081,0.5964019411714083,0.8157874693932629,2.4984563864897936e-08,212.75130943081126
45,0.687690202133144,99.99999999999952,1.1238035995008129,0.722613599867868,0.7286033505896938,1.0456149014425633,0.0374807075458413,135.82257382680558
46,0.7342587062814576,98.70494769154271,1.0278558156206448,0.6562285776277881,0.656368213310968,3.9999967598954353,4.180302473526282e-09,248.69322785778263
47,0.6871994053962623,100.0,1.0978821449996816,0.8185402128512743,0.6350103112950384,0.8845157167104563,0.02341828819583917,201.31042809463025
48,0.7482118644767888,100.0,0.9714193590469564,0.7112728273867063,0.717629670350487,2.168594047281032,0.051079836604249515,327.93462712696
49,0.6716581529820541,99.99999999999991,1.1992272390439311,0.9999998738752545,0.5825439830205985,0.9334045058095226,0.03394482675124346,369.88998650731594
50,0.7324104416258727,99.974795166151,0.9870882240965582,0.5658207512463789,0.9999999998436264,0.7605141426583709,4.672719187878318e-11,107.05152432398994
51,0.7330455243533469,100.0,1.0032087800886218,0.7072825307331823,0.7120672720322648,3.9999999995039346,0.045172386455386584,202.61501503946917
52,0.7244973204896074,98.2915037277176,1.0676489490602474,0.6918682454234508,0.6954392708982506,3.7169961320355407,0.04273755375612724,245.93410667324227
53,0.7028408928714072,100.0,1.1120307426625835,0.8978613973689146,0.5536797611547828,2.510864600146321,2.64628398557693e-13,156.815384286013
54,0.7242223591872394,99.13599110013016,1.0376347623659947,0.5826219402089977,0.9478696982195226,0.4771855891226059,4.716198841435743e-10,267.46380094867726
55,0.7197206466560242,100.0,1.0344218720984069,0.7145526975333115,0.7073288100423416,1.0467118340987354,0.02723623802120452,154.5746593464372
56,0.7614215755635287,100.0,0.91800061027206,0.7640187108141703,0.7304468149064944,1.190097884222452,0.06447774182489288,94.70541952257584
57,0.695611280206158,99.6681967732411,1.131089148477241,0.6643437704335828,0.6650450036738255,3.9998404848675646,0.010403935092933423,226.78843438395373
58,0.7036890862118516,99.99999999999692,1.0559484434673752,0.6658385141046567,0.665827924241337,1.8753489151079787,7.094149983796775e-11,414.92668877420414
59,0.7405119613888581,100.0,0.9871690022540768,0.6015003368224374,0.9298242144987138,0.5215418516895688,1.685496127762203e-10,202.6365051964935
60,0.7403953361838438,100.0,0.9722319377062272,0.999908355194924,0.5752333367350342,0.7988389569083987,0.018187097585028015,200.17523976990498
61,0.6876567307158815,100.0,1.143971372971032,0.6444344696136911,0.6443665890575943,3.9999751472302756,2.4371477856852835e-10,312.3591727570206
62,0.7282475033078248,99.67901433110612,1.0384937025673928,0.6886457171255954,0.6921803627547432,3.999999908056016,0.03027236846001425,153.81958241411294
63,0.7310588412035892,100.0,0.9952635513316804,0.5524046691724765,0.9431840369876849,2.100455886517254,2.0723309648865777e-15,108.1088348243753
64,0.7208239413276288,99.99999999999964,1.0190719063134357,0.9999999991445138,0.5731059351646025,0.6426329450716779,1.480969287731885e-11,168.39139016755783
65,0.7775827063358086,100.0,0.8788798502873352,0.999999799659001,0.6815001517172387,0.4147692738962469,0.05010727846299144,246.67545136161098
66,0.74600801174556,100.0,0.9445797630736532,0.5766318389433257,0.999996470184419,1.1012202071147779,0.019802510563558265,340.9166038907525
67,0.6668788905363421,98.01530706905352,1.3059435415024858,0.9734447773989693,0.5442625632297263,1.512815543769697,1.212991800342598e-13,239.59518738416676
68,0.7210760260295654,99.1910828228807,1.0489942872424824,0.7194935755081994,0.7272661279106578,1.7477010980543788,0.04614051797113793,102.68843067752822
69,0.7533089813249373,100.0,0.9431932470133636,0.6769284260190075,0.6780504553929474,3.9999845298984904,0.014017498015784688,130.9685752698699
70,0.731970778742425,98.01623858555728,1.0287285783046267,0.6646214220203945,0.6646281083655156,2.934744137849385,1.1856584578102564e-39,222.16003596503054
71,0.700334026714078,99.50023629814012,1.1362047502694474,0.7624218317933985,0.9999999999238073,0.11682892758311751,5.340667750014893e-14,242.16530707523222
72,0.7265574282643956,100.0,1.0130348724856733,0.6641624323739662,0.664495722345615,3.999977354661964,0.0059412379786929585,312.50428885060205
73,0.7536834093887717,99.31471692083583,0.9776208697506068,0.6957107740025872,0.7000448707173185,3.999983365082541,0.04800498972130599,106.39674421560782
74,0.6671621423083098,97.15252542769402,1.2969316548914769,0.6661648996849746,0.6666488366535076,3.9999990421553213,0.006416695489415522,156.34108621206843
75,0.7773658928550017,99.99999999999956,0.8806834576817567,0.6581305976471861,0.6578582655739968,3.9999999853652866,2.0419912961600594e-05,262.88076793010697
76,0.7744550647287386,99.02932767737624,0.9215458473270034,0.8672598992403128,0.8670964345137774,0.10081875259231021,4.9930158975864794e-09,346.42208322857607
77,0.6921834249496717,97.95176665414904,1.1559650136022974,0.7449219615781613,0.7346600169316858,2.0581482728590825,0.07110149810766785,233.37267521658885
78,0.6867438419558934,99.00085763904376,1.1519187735859162,0.9086557326040229,0.5482281742615062,3.55860219733107,2.5492308242224483e-13,358.4020683211006
79,0.7039360885424522,100.0,1.0809921716230515,0.6327707840068518,0.8138383660121824,0.5621921487510924,1.1550808966631361e-12,83.73090962353098
80,0.710445559659964,100.0,1.0758682537721371,0.5300955704772145,0.9999999999999999,3.9999999999999996,9.598253754502602e-16,205.6042310906736
81,0.7214478340764194,98.7670482450036,1.0377509466271106,0.7740260624180434,0.7654912077809604,1.1126170550324121,0.07813894177480452,218.92431757860868
82,0.6743039500254253,99.99999999999996,1.2198514049653508,0.6703982975508208,0.6727116012810235,3.9999978868023542,0.024943438060154467,285.5117915522493
83,0.7923192612339068,99.42576201611728,0.8822440600779053,0.683097398156109,0.686372093126906,1.4865885270087729,0.018719782830175835,212.0669429020413
84,0.686372507068817,98.61216499002056,1.1767420277344087,0.6545531040760963,0.6630815831560686,3.9999999703914604,0.00587512269200062,146.0634984973837
85,0.714435281643905,98.52827938181385,1.0700282511924633,0.9999999999999999,0.5634050056790066,0.6513029575086243,4.207825478111778e-11,71.01598071060856
86,0.717240532206452,100.0,1.040497808329491,0.7130607113974673,0.7177683586914071,3.999999999309913,0.051830232887635115,182.26331348277012
87,0.7533561018160488,100.0,0.9196955656920855,0.9283409732723799,0.5916301410415582,0.615219258698752,1.126801329754968e-10,185.31635315510508
88,0.6615685083605495,99.8814180862388,1.2624898691471729,0.6764007135473026,0.6764301531695847,1.8864804257383998,2.170210428029921e-10,208.60868040074743
89,0.7179428511635629,99.41782389111002,1.0455012128269012,0.8525284345393851,0.6546968043384963,0.6993126568122827,0.026010428429053285,161.3309082942054
90,0.6798513767293888,99.64587244793368,1.1675222550688722,0.9999999995297403,0.6745597897016042,0.3206619928477673,0.036054163934227314,281.38041279426886
91,0.7814850555326036,99.99999999999991,0.8772871696452922,0.5879428657647281,0.9590343128886671,0.45224820523161763,3.8025104284016484e-10,217.07968167917522
92,0.7534654096199623,100.0,0.9629371584919784,0.7447745367211559,0.9225551023720404,0.19020023654472296,0.012003736678582566,248.99518397114747
93,0.7772883275045293,99.11676741248888,0.8995623783777067,0.999999999999908,0.7139931122842956,0.2848831744131977,0.04674788187721263,348.23575944948465
94,0.6668229980869751,98.08023262029327,1.2687672144653268,0.9383137624981527,0.574086716610705,1.3186820848563476,0.008887034022022173,96.22366736104979
95,0.6365374909527549,98.20365656153776,1.4507317664339558,0.7077497354616468,0.713179949159156,2.95911465898379,0.04824991985159907,232.83531070529395
96,0.8383141802977748,100.0,0.787291491935166,0.6879738589292175,0.6901956967624926,3.999997334758601,0.023780402361326846,177.87168267962042
97,0.6778558390952604,100.0,1.1951456333487973,0.6035174763535158,0.9999983153363453,1.3078571069929312,0.06075501555823508,277.9867779886882
98,0.7346094355459466,98.87348686705369,0.9912437478748056,0.8950428173335652,0.5826121325696426,0.7529067800199074,5.764598434492202e-09,56.050231559285095
99,0.6484374563014564,100.0,1.2874963128094754,0.9999999999990227,0.7135435463455431,0.23720553247867854,0.03416150472356654,124.65850555217386
100,0.6756383851044384,100.0,1.187004626313741,0.5495132280387071,0.9999999999999984,0.9592752672673838,9.955943790754449e-14,371.0666478901393
101,0.6837717870158507,97.04282299911648,1.220930024289759,0.6719225680236283,0.6730789722563234,3.9999348645903834,0.014953899441717922,343.98898260055995
102,0.7273607787065576,99.53504303075246,1.006787145381745,0.7275708499845444,0.7230176988721012,1.898511608222308,0.05136449024533821,213.52900207368452
103,0.6708995666303615,97.21176886484368,1.2892367626151362,0.8487748175982215,0.6046037828423214,0.6295343822773869,7.278641495096015e-13,164.86041872445986
104,0.6758424744902817,100.0,1.16140081888771,0.7563975482493914,0.7703416196440501,1.5420147221763036,0.08396350275168489,211.4408522258522
105,0.6753003897574524,99.99999999999996,1.158887366767158,0.9999999999930712,0.580976455449255,0.5189346181346244,0.0008189492362757235,140.55034818206605
106,0.7186080316669349,100.0,1.0443027918077432,0.7908432085784043,0.5763863816415433,3.9999999999999996,2.4737847828792543e-13,153.60541298942613
107,0.6937653897142988,100.0,1.1411401886454409,0.6535275187581793,0.6534932571453644,3.999662380728211,1.2226086765422641e-33,191.0372682234078
108,0.6579583115715335,97.03411486908158,1.359727541993614,0.9999999999619794,0.6400915343411775,0.3996458647452736,0.027104537614643712,232.00639402865198
109,0.7089011917624346,100.0,1.074863199572842,0.8773138778711319,0.8777214759309444,0.0927131081063465,1.3203832727751957e-09,207.92734925489313
110,0.7394820184910466,99.61113640332482,1.0091082695752482,0.9999999999558299,0.7021166991675752,0.34846146008639706,0.06617612835733996,192.2116664975382
111,0.7076229497014085,99.83301417241287,1.0702749943088958,0.6680950449654471,0.6690462689321989,3.999986874418151,0.012910763157188077,171.81182242143652
112,0.7347217070620299,97.51365703900927,1.05456565582678,0.6611341182022262,0.6610470696717528,3.3334999642692598,6.18369960766926e-41,295.9141706627223
113,0.676205527938752,98.07293895724123,1.2105129791685432,0.8032451326947124,0.575795339664423,3.9999999999999996,2.144191725264656e-10,300.60288025508464
114,0.7343935534052608,100.0,1.012441751386056,0.701036179949014,0.7042493532208076,3.999997568816395,0.036090289140554066,154.6778473184236
115,0.7090158453473013,99.59257060583222,1.1004901827244882,0.5603401733880289,0.8479401094946949,3.9999999901641594,1.1235216876698574e-15,453.33268420148806
116,0.7612098583584385,100.0,0.9263471480745346,0.5619322679772122,0.8646546287201443,2.211616388377461,1.814222432927963e-06,61.77434799533158
117,0.7152411481713528,98.68551504493168,1.0673249853823583,0.5782969501272609,0.8719083067024157,0.8885719661007394,1.3738374436032653e-08,333.48913166894965
118,0.773737702535623,100.0,0.9106080598026058,0.5717410780184835,0.999999999999984,0.6322394539694343,1.3641139646539518e-10,207.13866245423074
119,0.751151737034956,100.0,0.932556617852762,0.8656781436766063,0.8657129551317314,0.10900705642304594,3.015194669530488e-11,168.5458412525274
120,0.7774423035620704,100.0,0.919872084585244,0.9999999746028836,0.58264695119766,0.9754035900693033,0.02416918395886282,120.16477564462248
121,0.715173789062366,100.0,1.019283523590505,0.6729010096482688,0.6739006820745708,2.0857938697161553,0.006233007069168903,101.99722728582957
122,0.6918704286596015,96.87634621631663,1.25320168446042,0.9999998132374576,0.6055930413696617,0.5484683213543096,0.01255719223020739,216.57811381068
123,0.7082354491207349,98.053178614988,1.0557650949122086,0.7220433011442634,0.7277240770677553,3.999999956443488,0.055238013134543865,245.54108332937398
124,0.7770177117916774,100.0,0.8911454301222157,0.6757747718868012,0.6767488880714556,3.9999998036701183,0.014356461349923643,397.3837808959416
125,0.6876602744979463,100.0,1.1742838625423613,0.6922239491513015,0.6948877405125841,3.9999935112568954,0.028798591788865166,268.37707987998965
126,0.7071743461489861,99.99999999999925,1.0624880033714428,0.6806789227801748,0.6824505833554165,3.999796309459384,0.017699814367171128,140.5653395360724
127,0.7068011580653739,99.99999999999687,1.08040768792026,0.5294845290693136,0.971518625574202,2.7453420940902022,2.0688965717824543e-12,382.1019621907619
128,0.718175136688914,99.0962148880554,1.045186605467238,0.8689418663894879,0.563542800832904,1.520966645276397,6.167385860103043e-12,142.63967982479306
129,0.8142804078676916,99.0334087830506,0.8157055113160944,0.9999999978867112,0.5721960027524656,0.7762987595516955,0.015164094639422594,89.1224959471784
130,0.7040211151107404,97.90911446724937,1.113684509279191,0.5610164050884452,0.9670202606496687,0.7030717851336743,1.1565806014206125e-10,217.082338263424
131,0.72230400200781,100.0,1.028826522491872,0.662541641299552,0.662571142881288,3.387993017953825,1.396035399810252e-38,207.525957960811
132,0.7361677276133354,100.0,0.980598659625503,0.7029811622374037,0.7103954201636922,1.1941831568016876,0.023593949829398556,202.90857255932175
133,0.6646321141978516,100.0,1.2509564949222194,0.5808247613679133,0.988902629796092,0.5624245430186414,9.690988311608982e-12,327.0694290683173
134,0.7177743539094216,99.57096103806109,1.0153948221141278,0.6685121261867087,0.6696875998165,3.9999653964000874,0.013042225043595245,135.0759972710297
135,0.6846310744980902,98.22796091472225,1.197568361970488,0.8640819283185289,0.5434157613836137,3.9999999999999996,1.3362344221438217e-14,307.27843838199027
136,0.8084307893520657,100.0,0.8204423226383035,0.9999999999709649,0.689579243360458,0.3384462262116058,0.052688665401102334,138.8265602915291
137,0.7140113324134586,100.0,1.0527247592314677,0.677369945861111,0.678790959282068,3.9999635253408554,0.019156978311539858,267.66783092409696
138,0.697201974375842,99.99999999999356,1.0980590482881385,0.6756057621940222,0.6761447344335726,2.1282179442648714,0.004018572896174518,209.07626340290318
139,0.7267151828195489,100.0,0.998779983779075,0.5757051468041573,0.9797573940012707,0.6728286306437353,8.492267411789623e-12,316.6485571529215
140,0.6838902536152445,97.70845027290686,1.2219877865943662,0.7796647051797087,0.8374462772201928,0.4855975325631198,0.07681202238775285,456.2223376493641
141,0.7186977834730447,100.0,1.0426737462492313,0.6879290924034387,0.6845507743814118,3.999999772811794,0.029863892631292143,211.16148844046847
142,0.7507742417811919,100.0,0.9445882005743192,0.6838054294061457,0.6852070796241617,3.999994565627933,0.017067275166617105,142.24854749364738
143,0.6735793509574598,99.18799640823298,1.244235750895992,0.6583524505853208,0.6582227208747728,3.9999999999999987,6.766738428866451e-08,429.8733049803833
144,0.6465651015377947,99.46116949555272,1.3350902917495655,0.7426498473423618,0.7462620918412399,1.1395992453747688,0.057982350945209864,264.77182487104665
145,0.6644155020795628,95.99218711722315,1.2757321759395412,0.6810220720121878,0.682855018729273,3.999998989551575,0.02191181458539843,142.61778189717904
146,0.701405758639725,100.0,1.0917601197666738,0.6830307295128211,0.6849958973082868,3.9999971753522128,0.02288240650832497,132.83180697220874
147,0.6455154711160329,96.37615993887358,1.480531454441152,0.7154777883206958,0.6940253854824051,1.0947846379657624,0.0219932885662448,518.7479708904234
148,0.7488063183015023,100.0,0.94336884917025,0.653977815573643,0.6541714952816745,2.3663951292935366,1.8353230272962831e-09,190.6599713226043
149,0.7298777781672106,100.0,1.0321399651242351,0.8318207123790441,0.807986326957291,1.0046450206838133,0.12379784855036592,68.54759184770231
150,0.744007585778088,100.0,0.959708235707245,0.7291862208388902,0.72480948783974,1.0668714856000914,0.03508364222012333,126.65396567859455
151,0.7158237613624578,98.45196982067264,1.0976556719208337,0.5916500450495656,0.7779214860600797,1.478115853211687,5.907158429874892e-10,173.30185155466594
152,0.6704121991630735,96.99596734927503,1.304361467158365,0.9999999956537664,0.5661061943704815,1.112306329898822,0.01167289011865884,191.35415558793372
153,0.6561944526531545,99.05077367952713,1.29743820367804,0.9525347262900031,0.5871344396577605,0.8735426373142983,0.015033207457056682,360.59830394889184
154,0.7519342453277987,98.60764845166484,0.9665245567177332,0.6733947689492887,0.9999977144367292,1.4629028213224144,0.12332798307685744,298.17879745635287
155,0.7743246503856285,100.0,0.924900822951922,0.9999999916713685,0.566083018140375,1.0134463195779666,0.004572891526765533,260.87868782068114
156,0.7631047418575808,98.61828278349152,0.9512737960212716,0.9999999185913178,0.6090196706369969,1.2412587566614808,0.05063389183030761,147.07502576435493
157,0.7163461833251743,97.6297282549376,1.1131821808688476,0.844332603272025,0.9999989092345347,0.09726559515968453,0.046341860165225145,157.53979297027138
158,0.7159004024924845,99.30178462146168,1.0609518632777808,0.7304190239029292,0.7380863024482264,3.9999961001874187,0.07488148930260707,236.03391195031045
159,0.7579691577901257,100.0,0.9355549213190648,0.5902221537364952,0.832571708151096,1.0695295282490727,1.4024328799933025e-10,284.05527897220105
160,0.6791907430061324,96.66186225326187,1.298057033398496,0.9999999199394486,0.7035785991356407,0.8164049456734884,0.11825007186218724,321.371847742832
161,0.778296357503895,100.0,0.8713629484275348,0.6715407204991525,0.6715203008916723,1.0263669779836204,1.308606122226468e-08,215.14112855149784
162,0.6994697330828687,100.0,1.063919204410229,0.705039593187031,0.7081146487830848,3.999994769529019,0.031189692416998656,61.13266932960232
163,0.7168197589019543,99.5462530487224,1.018731041730937,0.9999999997877113,0.5567401231070326,0.9340797372885025,0.0019889772169873004,261.5556172047878
164,0.8069690804202742,99.99999999999793,0.8334536379320832,0.9999999999999973,0.5873307356950059,0.5072527723955385,1.733564849235055e-11,206.51880250436312
165,0.7975522528073719,100.0,0.8427591525018875,0.6513058945019096,0.6512816010707486,3.999985893112286,9.269299444075421e-10,217.28352248948855
166,0.7375034648733786,99.46527126908175,0.9901631769044068,0.6587845171105657,0.6584996542168569,3.999999963953545,0.0060493304987628334,138.88392114625606
167,0.7786068237346689,100.0,0.869920051843744,0.6614819324110542,0.6615053129693499,2.6149363241764445,1.596307268437643e-39,299.94702933898975
168,0.7732735865566313,97.84819245516285,0.9445284970751212,0.6924609230366959,0.6943573963919983,3.9999000645627514,0.023104878190230042,159.30872755282587
169,0.6764166299104123,100.0,1.1604968316886806,0.6777366655782934,0.678206202240152,1.5910217130952644,0.0026214190503867536,104.85804895827143
170,0.7040193404784159,100.0,1.0921581430183185,0.762373071277127,0.5916113687903563,1.9420210287800619,3.183214791506991e-12,151.9354063092239
171,0.7554955304242745,100.0,0.9408991225537708,0.7222962719160998,0.7305949714800072,1.9760278496473662,0.04323728850019391,132.38605730070702
172,0.6924464946186482,97.55139424602974,1.1809481140188394,0.6555093554428122,0.6567777884233298,3.999999999999993,1.6411260878214843e-05,105.15213096006761
173,0.7575175147094261,100.0,0.916537927064378,0.6973949962361159,0.7017571787063586,3.9999964900307283,0.04867130454176119,191.46512263974955
174,0.6949720464713837,98.36544497201766,1.1532975737906053,0.6719992174689516,0.6734824122202892,3.9999989002951,0.02053840383726026,297.5140898564622
175,0.8008168076133553,99.99999999999994,0.84978433003607,0.6826146785629064,0.6845432984921102,3.999999766200874,0.023175326200284316,245.2316760389053
176,0.7234886045046485,99.11167124056333,0.9997983500935804,0.7088882538360445,0.7131541889639091,2.7762749585497755,0.04308603545540479,128.09704284055115
177,0.7526436275599566,99.31955552899947,0.9890178288794602,0.8190937067746267,0.8187859404154941,0.17993404532742127,1.511428725559423e-10,224.49264603664045
178,0.7272597952126487,99.99999999999989,1.0211292707007995,0.6685654677987323,0.6696015961586075,3.999982554017253,0.009844483698781093,529.349998850568
179,0.7369115195492025,100.0,0.9857585290593336,0.7783362197640104,0.7783417443245914,0.1960730848231572,1.6708737892795526e-11,299.2412142977471
180,0.7061774196426563,100.0,1.0583218674128247,0.70432017836826,0.7095892785096173,2.595239287748563,0.03809851702567959,88.80228897534974
181,0.6880215299734511,98.0870059792126,1.2304685510382822,0.5572590641324511,0.9999999999996682,1.0222564968712167,5.679586053452108e-13,292.83500749271775
182,0.747766613190768,99.45455000290772,0.956513818070916,0.9999999999999999,0.5794431754452657,0.557284657535336,2.5470351536865724e-15,174.0785909335228
183,0.6721321230827308,98.4282356157544,1.245359442805234,0.7649367138954155,0.9999919722704708,0.12326638625136302,0.012814044533518086,227.49301708948232
184,0.7011573745460041,99.82809981023182,1.1319624910766652,0.5681234574200958,0.9621031040947827,0.837963803112859,1.590131598419541e-09,193.91596348854003
185,0.7324920204451474,100.0,0.9672094010046286,0.6911289823999963,0.6936553986931943,3.99999953069818,0.027980144001952527,172.3621959179625
186,0.676209779127967,100.0,1.1634236835515772,0.6920052854814174,0.6956870265149085,3.9999944213889878,0.039742741786797264,170.5778773601595
187,0.7597968893162458,100.0,0.9408927822315124,0.8703529032628671,0.9997477732601452,0.5407021322049417,0.22402089973379352,184.57889737310396
188,0.6784820637561537,99.69548168266924,1.136598454439013,0.7209112576392347,0.7291115044068233,1.7745971177487698,0.041170964256753276,320.91221101445024
189,0.7064352844474365,99.64000087344262,1.0695374677704828,0.5607157495829109,0.9999999999999999,0.8477036703134354,8.245704854674337e-14,248.1719340443497
190,0.6486650010663765,99.44941520758428,1.3256168215859454,0.9999999976666045,0.5524623683718133,0.9349356713867631,1.9881586409538166e-12,170.5922696963434
191,0.6859203003514592,99.71364422040696,1.1723851631039115,0.9999999527838735,0.577243903092911,0.862636737991794,0.021828077880575288,210.68394254607628
192,0.680112654390607,100.0,1.172517665208485,0.9999999861602841,0.5712310064890739,1.5519794794269544,0.024256580126500206,180.9227741016158
193,0.6825813430969971,96.67964821567644,1.2246767538370626,0.9999999999925387,0.650015746846192,3.9999999999999996,0.11770371937138575,219.82786659635357
194,0.669724843740798,97.2122772320714,1.3182313838722062,0.7376264024327092,0.7466051436727323,3.9999925705747637,0.08964573763114256,241.50326649290548
195,0.6940790591855013,99.9999999999997,1.1243238539133091,0.9990275009467429,0.5470609658445859,1.0965111310226667,1.7119815783555853e-10,226.88888933666212
196,0.7056133891246543,100.0,1.0947951048050049,0.6712434368814888,0.673059487386125,3.999984541861789,0.020229124635013914,264.48989003830314
197,0.7737323787071461,99.99999999998528,0.8722703870614412,0.6889034380290544,0.6902624241337252,3.9999928978457695,0.016303517093838395,69.36336629198244
